orthogroup	AAL
MZ22527864	129.5
MZ22527865	173.0
MZ22527866	200.33333330000002
MZ22527867	247.66666669999998
MZ22527868	282.0
MZ22527869	102.66666670000001
MZ22527870	109.5
MZ22527871	190.0
MZ22527872	68.8
MZ22527873	170.0
MZ22527874	168.8
MZ22527875	155.2
MZ22527876	142.8
MZ22527877	81.0
MZ22527878	144.33333330000002
MZ22527879	83.0
MZ22527880	86.42857143
MZ22527881	125.6428571
MZ22527883	212.33333330000002
MZ22527884	366.0
MZ22527885	120.0
MZ22527886	466.33333330000005
MZ22527887	179.33333330000002
MZ22527888	104.0
MZ22527889	166.66666669999998
MZ22527890	92.25
MZ22527891	179.5
MZ22527892	311.8
MZ22527893	71.0
MZ22527894	102.0
MZ22527895	141.75
MZ22527896	232.75
MZ22527897	171.0
MZ22527898	135.2
MZ22527899	167.25
MZ22527900	306.3333333
MZ22527901	440.5
MZ22527902	76.33333333
MZ22527903	160.66666669999998
MZ22527904	155.75
MZ22527905	148.33333330000002
MZ22527906	145.33333330000002
MZ22527908	169.66666669999998
MZ22527909	263.5
MZ22527910	68.66666667
MZ22527911	127.2
MZ22527912	259.6666667
MZ22527913	114.0
MZ22527914	192.33333330000002
MZ22527915	84.0
MZ22527916	99.33333333
MZ22527917	117.33333329999999
MZ22527918	186.25
MZ22527919	262.0
MZ22527920	81.0
MZ22527921	142.5
MZ22527922	224.66666669999998
MZ22527923	211.0
MZ22527924	301.0
MZ22527925	158.0
MZ22527926	420.2
MZ22527927	409.0
MZ22527928	432.33333330000005
MZ22527929	204.33333330000002
MZ22527930	87.0
MZ22527931	192.66666669999998
MZ22527932	93.0
MZ22527933	107.0
MZ22527934	257.3333333
MZ22527935	219.33333330000002
MZ22527936	351.3333333
MZ22527937	287.0
MZ22527938	155.75
MZ22527939	159.0
MZ22527940	2989.0
MZ22527941	1316.5
MZ22527942	2450.0
MZ22527945	1386.0
MZ22527946	972.5
MZ22527948	1029.0
MZ22527949	881.0
MZ22527953	1468.5
MZ22527954	789.0
MZ22527955	902.5
MZ22527956	781.5
MZ22527957	782.5
MZ22527958	664.5
MZ22527960	778.5
MZ22527961	1121.0
MZ22527962	1229.5
MZ22527963	816.5
MZ22527965	747.5
MZ22527966	860.0
MZ22527968	2086.0
MZ22527969	1046.5
MZ22527970	809.0
MZ22527971	574.0
MZ22527972	767.5
MZ22527973	606.5
MZ22527975	616.6666667000001
MZ22527976	856.0
MZ22527977	839.5
MZ22527978	440.0
MZ22527979	584.0
MZ22527980	590.0
MZ22527982	781.0
MZ22527984	754.0
MZ22527985	943.0
MZ22527987	502.33333330000005
MZ22527988	468.75
MZ22527990	515.0
MZ22527991	656.0
MZ22527994	734.0
MZ22527996	666.0
MZ22527997	608.5
MZ22527998	1231.5
MZ22527999	639.5
MZ22528000	839.0
MZ22528002	481.5
MZ22528003	891.0
MZ22528004	528.0
MZ22528005	476.5
MZ22528007	578.0
MZ22528008	642.0
MZ22528010	758.5
MZ22528011	448.5
MZ22528012	535.0
MZ22528013	425.0
MZ22528014	730.5
MZ22528016	467.0
MZ22528017	870.5
MZ22528018	779.5
MZ22528019	602.0
MZ22528020	486.0
MZ22528022	392.0
MZ22528023	465.33333330000005
MZ22528024	564.5
MZ22528025	558.0
MZ22528027	371.5
MZ22528028	387.5
MZ22528029	472.5
MZ22528030	361.0
MZ22528031	714.3333332999999
MZ22528032	888.0
MZ22528034	324.0
MZ22528036	1126.5
MZ22528039	503.5
MZ22528041	681.0
MZ22528042	478.5
MZ22528046	406.5
MZ22528047	670.0
MZ22528048	321.3333333
MZ22528050	748.5
MZ22528051	416.5
MZ22528052	752.0
MZ22528053	527.0
MZ22528054	442.0
MZ22528056	508.5
MZ22528057	617.5
MZ22528058	500.0
MZ22528059	342.0
MZ22528060	470.5
MZ22528061	489.0
MZ22528062	388.5
MZ22528063	338.5
MZ22528064	1936.5
MZ22528065	359.5
MZ22528066	526.5
MZ22528067	450.0
MZ22528068	488.5
MZ22528069	466.5
MZ22528070	375.0
MZ22528071	686.0
MZ22528072	576.3333332999999
MZ22528073	394.0
MZ22528074	598.0
MZ22528077	949.0
MZ22528078	436.0
MZ22528079	520.0
MZ22528080	411.0
MZ22528082	1015.75
MZ22528083	376.0
MZ22528087	873.0
MZ22528088	322.0
MZ22528089	532.5
MZ22528090	586.0
MZ22528091	487.5
MZ22528094	636.0
MZ22528095	358.5
MZ22528096	496.0
MZ22528097	445.0
MZ22528098	427.5
MZ22528099	413.5
MZ22528101	656.0
MZ22528103	515.5
MZ22528104	716.5
MZ22528105	426.5
MZ22528106	398.5
MZ22528107	821.6
MZ22528108	699.25
MZ22528109	428.5
MZ22528110	506.0
MZ22528111	307.6666667
MZ22528113	701.5
MZ22528114	298.5
MZ22528117	374.5
MZ22528118	398.5
MZ22528119	357.5
MZ22528120	420.5
MZ22528123	589.5
MZ22528125	375.5
MZ22528126	403.5
MZ22528128	442.33333330000005
MZ22528129	345.0
MZ22528132	360.0
MZ22528133	397.3333333
MZ22528134	310.0
MZ22528135	375.5
MZ22528137	389.0
MZ22528138	666.5
MZ22528139	558.6
MZ22528141	287.5
MZ22528142	379.0
MZ22528143	622.5
MZ22528144	495.0
MZ22528145	449.66666669999995
MZ22528146	376.5
MZ22528148	373.0
MZ22528150	310.0
MZ22528152	526.5
MZ22528156	250.5
MZ22528157	795.0
MZ22528158	462.5
MZ22528159	1022.0
MZ22528163	393.5
MZ22528164	310.5
MZ22528165	708.5
MZ22528166	349.5
MZ22528168	269.0
MZ22528169	400.0
MZ22528171	259.0
MZ22528172	297.0
MZ22528173	1051.333333
MZ22528174	626.5
MZ22528175	328.5
MZ22528178	416.5
MZ22528179	263.3333333
MZ22528180	526.5
MZ22528182	610.0
MZ22528183	266.0
MZ22528184	276.0
MZ22528185	279.5
MZ22528186	732.5
MZ22528187	863.5
MZ22528189	273.5
MZ22528191	433.0
MZ22528192	607.5
MZ22528193	485.0
MZ22528194	444.4
MZ22528195	341.0
MZ22528196	310.5
MZ22528197	425.5
MZ22528198	418.5
MZ22528200	285.3333333
MZ22528201	398.5
MZ22528202	1129.0
MZ22528203	370.5
MZ22528205	471.0
MZ22528206	258.0
MZ22528207	272.0
MZ22528208	347.5
MZ22528209	291.0
MZ22528211	240.0
MZ22528212	267.6666667
MZ22528213	649.0
MZ22528215	340.5
MZ22528216	301.3333333
MZ22528218	304.0
MZ22528219	255.0
MZ22528220	357.0
MZ22528221	423.0
MZ22528223	621.5
MZ22528225	481.5
MZ22528227	416.0
MZ22528228	276.5
MZ22528229	812.0
MZ22528231	672.0
MZ22528232	1756.5
MZ22528233	266.5
MZ22528234	841.0
MZ22528235	253.0
MZ22528236	348.0
MZ22528237	627.6666667000001
MZ22528238	429.0
MZ22528239	295.6666667
MZ22528240	384.5
MZ22528241	287.0
MZ22528242	302.5
MZ22528243	351.5
MZ22528248	332.5
MZ22528249	573.0
MZ22528250	426.5
MZ22528252	250.5
MZ22528253	232.0
MZ22528254	647.5
MZ22528255	341.25
MZ22528256	357.5
MZ22528257	323.0
MZ22528258	554.5
MZ22528260	293.8
MZ22528262	561.5
MZ22528263	243.75
MZ22528264	289.0
MZ22528265	263.0
MZ22528267	238.0
MZ22528268	336.5
MZ22528269	451.0
MZ22528270	273.0
MZ22528271	385.5
MZ22528272	348.5
MZ22528273	394.5
MZ22528275	379.5
MZ22528276	358.5
MZ22528277	492.0
MZ22528278	327.5
MZ22528279	298.0
MZ22528281	301.0
MZ22528282	230.0
MZ22528283	223.33333330000002
MZ22528284	174.0
MZ22528286	428.5
MZ22528287	292.5
MZ22528288	253.5
MZ22528289	232.5
MZ22528290	1064.0
MZ22528292	265.5
MZ22528293	447.0
MZ22528294	256.5
MZ22528295	199.5
MZ22528296	204.0
MZ22528297	528.0
MZ22528299	453.5
MZ22528301	242.5
MZ22528303	238.5
MZ22528304	299.5
MZ22528305	262.0
MZ22528306	248.0
MZ22528307	255.33333330000002
MZ22528309	276.5
MZ22528310	359.5
MZ22528313	311.5
MZ22528314	262.0
MZ22528315	344.5
MZ22528316	758.0
MZ22528317	323.5
MZ22528318	242.0
MZ22528319	268.0
MZ22528320	557.0
MZ22528321	229.0
MZ22528322	317.0
MZ22528325	314.5
MZ22528326	379.3333333
MZ22528327	255.5
MZ22528328	297.5
MZ22528329	349.5
MZ22528330	868.5
MZ22528331	187.0
MZ22528332	216.5
MZ22528333	262.5
MZ22528334	245.0
MZ22528337	225.0
MZ22528338	258.5
MZ22528339	361.6666667
MZ22528340	283.0
MZ22528343	566.5
MZ22528344	185.0
MZ22528345	320.5
MZ22528346	238.0
MZ22528347	886.5
MZ22528348	419.0
MZ22528349	299.0
MZ22528353	190.5
MZ22528354	272.0
MZ22528355	740.5
MZ22528357	270.0
MZ22528359	332.0
MZ22528360	437.0
MZ22528361	366.0
MZ22528362	243.5
MZ22528364	365.5
MZ22528365	233.0
MZ22528366	180.0
MZ22528368	443.0
MZ22528369	278.0
MZ22528370	241.0
MZ22528373	522.5
MZ22528374	267.0
MZ22528375	347.5
MZ22528376	225.5
MZ22528377	212.5
MZ22528378	294.0
MZ22528380	288.5
MZ22528381	243.0
MZ22528382	354.0
MZ22528383	427.0
MZ22528384	228.0
MZ22528385	237.0
MZ22528386	307.5
MZ22528387	257.0
MZ22528388	216.0
MZ22528389	222.5
MZ22528390	216.0
MZ22528391	241.5
MZ22528392	255.0
MZ22528393	448.5
MZ22528394	215.0
MZ22528395	559.0
MZ22528396	245.0
MZ22528397	183.0
MZ22528398	461.5
MZ22528399	763.0
MZ22528400	296.0
MZ22528403	763.5
MZ22528404	211.5
MZ22528405	185.0
MZ22528406	212.0
MZ22528407	212.5
MZ22528408	182.0
MZ22528409	307.0
MZ22528410	325.0
MZ22528411	193.0
MZ22528412	553.0
MZ22528413	216.0
MZ22528414	213.6
MZ22528415	626.0
MZ22528416	431.0
MZ22528417	221.0
MZ22528418	509.0
MZ22528419	249.33333330000002
MZ22528421	286.0
MZ22528422	183.0
MZ22528423	350.5
MZ22528424	372.5
MZ22528426	146.0
MZ22528427	253.0
MZ22528428	323.5
MZ22528429	232.5
MZ22528430	239.5
MZ22528431	222.0
MZ22528432	420.5
MZ22528433	386.3333333
MZ22528434	159.0
MZ22528435	905.0
MZ22528436	171.5
MZ22528437	204.5
MZ22528438	254.5
MZ22528439	252.0
MZ22528440	1247.5
MZ22528441	233.0
MZ22528442	239.0
MZ22528444	218.0
MZ22528445	254.0
MZ22528446	234.0
MZ22528447	455.5
MZ22528448	476.0
MZ22528450	436.5
MZ22528451	500.5
MZ22528452	261.5
MZ22528454	174.0
MZ22528455	175.5
MZ22528456	158.0
MZ22528457	193.5
MZ22528458	229.0
MZ22528459	365.0
MZ22528460	372.0
MZ22528463	644.5
MZ22528464	233.5
MZ22528466	185.75
MZ22528467	244.5
MZ22528468	294.5
MZ22528469	367.0
MZ22528470	189.66666669999998
MZ22528471	251.0
MZ22528472	286.3333333
MZ22528474	427.0
MZ22528475	165.5
MZ22528476	735.0
MZ22528477	312.5
MZ22528478	202.5
MZ22528479	244.0
MZ22528480	412.5
MZ22528481	507.5
MZ22528482	199.5
MZ22528483	251.0
MZ22528485	549.6666667000001
MZ22528486	206.0
MZ22528487	161.5
MZ22528488	247.0
MZ22528489	292.5
MZ22528490	342.0
MZ22528491	226.0
MZ22528492	243.5
MZ22528493	596.0
MZ22528494	284.3333333
MZ22528495	270.0
MZ22528496	187.5
MZ22528498	358.5
MZ22528499	372.0
MZ22528500	147.0
MZ22528501	165.0
MZ22528502	190.0
MZ22528503	337.5
MZ22528506	165.5
MZ22528507	287.0
MZ22528508	338.5
MZ22528510	167.5
MZ22528511	193.0
MZ22528512	289.5
MZ22528514	516.0
MZ22528515	442.0
MZ22528516	140.0
MZ22528518	394.5
MZ22528519	337.0
MZ22528521	316.5
MZ22528522	227.0
MZ22528523	261.5
MZ22528524	267.0
MZ22528526	214.0
MZ22528527	169.0
MZ22528528	269.0
MZ22528529	323.0
MZ22528530	241.0
MZ22528531	204.0
MZ22528532	206.5
MZ22528534	202.75
MZ22528535	172.5
MZ22528536	272.0
MZ22528537	318.0
MZ22528538	224.5
MZ22528539	251.0
MZ22528540	338.0
MZ22528541	310.0
MZ22528543	220.0
MZ22528544	202.0
MZ22528545	183.4
MZ22528547	344.5
MZ22528548	149.0
MZ22528549	206.6
MZ22528550	178.5
MZ22528551	141.5
MZ22528552	163.0
MZ22528553	178.0
MZ22528554	181.0
MZ22528555	279.0
MZ22528556	275.5
MZ22528557	202.5
MZ22528558	151.5
MZ22528559	165.0
MZ22528560	418.5
MZ22528562	179.0
MZ22528563	170.0
MZ22528564	219.5
MZ22528565	349.5
MZ22528567	220.5
MZ22528568	396.5
MZ22528569	192.0
MZ22528571	451.0
MZ22528572	491.33333330000005
MZ22528573	258.5
MZ22528574	271.5
MZ22528575	303.0
MZ22528576	357.0
MZ22528577	181.5
MZ22528578	234.5
MZ22528580	207.33333330000002
MZ22528581	368.0
MZ22528582	191.5
MZ22528583	411.0
MZ22528584	401.0
MZ22528585	227.5
MZ22528586	383.5
MZ22528587	277.5
MZ22528589	212.0
MZ22528590	493.0
MZ22528591	146.0
MZ22528592	217.0
MZ22528593	335.0
MZ22528594	353.5
MZ22528595	270.3333333
MZ22528596	187.0
MZ22528597	195.5
MZ22528598	346.0
MZ22528599	430.5
MZ22528600	221.0
MZ22528601	251.5
MZ22528602	260.0
MZ22528603	169.0
MZ22528604	199.0
MZ22528605	150.0
MZ22528606	357.5
MZ22528607	165.0
MZ22528608	196.66666669999998
MZ22528609	249.0
MZ22528610	312.0
MZ22528611	159.5
MZ22528612	278.3333333
MZ22528613	323.0
MZ22528614	210.0
MZ22528615	921.5
MZ22528616	196.0
MZ22528617	173.5
MZ22528618	286.5
MZ22528619	157.5
MZ22528620	139.0
MZ22528621	286.5
MZ22528622	275.5
MZ22528623	319.5
MZ22528624	267.5
MZ22528625	664.0
MZ22528626	144.0
MZ22528627	221.0
MZ22528628	336.5
MZ22528629	400.0
MZ22528630	158.0
MZ22528631	136.5
MZ22528632	203.5
MZ22528633	158.5
MZ22528634	222.0
MZ22528635	204.0
MZ22528636	603.0
MZ22528637	194.0
MZ22528638	183.5
MZ22528639	134.0
MZ22528640	152.0
MZ22528641	339.0
MZ22528642	165.5
MZ22528643	166.0
MZ22528644	271.0
MZ22528645	230.0
MZ22528646	294.0
MZ22528647	349.5
MZ22528648	325.0
MZ22528649	244.5
MZ22528651	284.75
MZ22528652	306.5
MZ22528653	395.0
MZ22528654	386.5
MZ22528655	149.0
MZ22528656	263.0
MZ22528657	127.0
MZ22528658	140.0
MZ22528659	292.0
MZ22528660	189.5
MZ22528661	214.5
MZ22528662	401.5
MZ22528663	206.0
MZ22528664	241.0
MZ22528665	182.5
MZ22528666	193.0
MZ22528667	188.5
MZ22528668	228.0
MZ22528669	194.5
MZ22528670	165.0
MZ22528671	185.0
MZ22528672	227.0
MZ22528673	236.0
MZ22528675	441.5
MZ22528676	252.0
MZ22528677	187.0
MZ22528678	352.0
MZ22528679	1396.0
MZ22528680	357.0
MZ22528681	133.5
MZ22528682	204.5
MZ22528683	279.5
MZ22528684	126.0
MZ22528685	628.5
MZ22528686	137.5
MZ22528687	175.0
MZ22528688	255.66666669999998
MZ22528689	205.0
MZ22528690	197.5
MZ22528691	201.0
MZ22528693	173.0
MZ22528694	408.5
MZ22528695	190.0
MZ22528696	286.0
MZ22528697	207.5
MZ22528699	260.6666667
MZ22528700	277.5
MZ22528701	168.5
MZ22528702	202.5
MZ22528703	142.0
MZ22528705	408.5
MZ22528706	354.5
MZ22528708	227.5
MZ22528709	247.5
MZ22528710	347.5
MZ22528711	341.5
MZ22528712	179.0
MZ22528713	285.0
MZ22528714	155.5
MZ22528715	189.0
MZ22528716	198.0
MZ22528717	326.0
MZ22528718	138.5
MZ22528719	445.66666669999995
MZ22528720	207.66666669999998
MZ22528721	206.5
MZ22528722	368.0
MZ22528723	135.5
MZ22528724	218.0
MZ22528725	340.5
MZ22528726	393.0
MZ22528727	157.0
MZ22528728	216.75
MZ22528729	155.0
MZ22528730	184.0
MZ22528731	205.0
MZ22528732	147.0
MZ22528733	380.5
MZ22528735	344.5
MZ22528736	402.0
MZ22528739	152.0
MZ22528740	211.0
MZ22528741	215.0
MZ22528742	387.5
MZ22528743	271.0
MZ22528744	573.5
MZ22528745	136.0
MZ22528746	156.0
MZ22528747	177.75
MZ22528749	598.0
MZ22528750	155.5
MZ22528752	140.0
MZ22528754	493.0
MZ22528756	531.5
MZ22528757	120.0
MZ22528758	161.5
MZ22528759	159.5
MZ22528760	163.5
MZ22528761	312.0
MZ22528762	200.0
MZ22528763	677.6666667000001
MZ22528764	185.0
MZ22528765	195.0
MZ22528766	205.0
MZ22528768	117.5
MZ22528769	152.66666669999998
MZ22528770	166.0
MZ22528772	158.0
MZ22528773	174.0
MZ22528774	176.66666669999998
MZ22528775	203.0
MZ22528776	208.0
MZ22528777	142.0
MZ22528779	204.0
MZ22528780	385.0
MZ22528781	122.5
MZ22528784	578.5
MZ22528785	131.0
MZ22528786	161.0
MZ22528787	116.5
MZ22528789	289.5
MZ22528790	358.5
MZ22528791	569.0
MZ22528792	181.0
MZ22528794	205.0
MZ22528795	313.0
MZ22528796	108.0
MZ22528797	119.0
MZ22528799	182.5
MZ22528800	233.0
MZ22528801	126.0
MZ22528802	160.0
MZ22528803	574.0
MZ22528804	216.66666669999998
MZ22528805	325.5
MZ22528806	300.0
MZ22528807	224.5
MZ22528808	140.0
MZ22528809	202.5
MZ22528810	266.5
MZ22528811	615.5
MZ22528812	255.66666669999998
MZ22528813	242.5
MZ22528814	739.0
MZ22528815	139.0
MZ22528816	148.5
MZ22528817	174.5
MZ22528818	1047.5
MZ22528819	218.66666669999998
MZ22528820	410.5
MZ22528821	162.0
MZ22528822	131.5
MZ22528824	190.0
MZ22528825	187.5
MZ22528826	222.0
MZ22528827	248.0
MZ22528828	174.0
MZ22528829	183.5
MZ22528830	408.0
MZ22528832	114.0
MZ22528833	126.0
MZ22528834	116.5
MZ22528835	153.5
MZ22528836	143.5
MZ22528838	209.0
MZ22528839	296.0
MZ22528840	414.5
MZ22528841	170.5
MZ22528842	154.5
MZ22528843	178.0
MZ22528844	320.5
MZ22528845	141.5
MZ22528848	222.5
MZ22528849	120.0
MZ22528850	336.0
MZ22528851	137.0
MZ22528852	162.0
MZ22528853	127.5
MZ22528854	207.5
MZ22528855	132.5
MZ22528857	239.5
MZ22528858	388.0
MZ22528860	136.0
MZ22528861	356.5
MZ22528862	140.0
MZ22528863	191.0
MZ22528865	156.0
MZ22528866	391.0
MZ22528867	483.5
MZ22528868	121.0
MZ22528869	236.5
MZ22528870	318.5
MZ22528873	182.0
MZ22528874	178.0
MZ22528875	123.0
MZ22528876	132.0
MZ22528877	253.5
MZ22528878	125.5
MZ22528879	104.5
MZ22528880	115.5
MZ22528881	112.0
MZ22528882	146.5
MZ22528883	155.5
MZ22528884	137.0
MZ22528885	144.0
MZ22528886	364.5
MZ22528888	151.0
MZ22528889	207.5
MZ22528890	301.0
MZ22528891	584.0
MZ22528892	185.5
MZ22528893	132.0
MZ22528894	180.5
MZ22528895	239.5
MZ22528896	139.0
MZ22528897	156.5
MZ22528898	210.0
MZ22528900	127.5
MZ22528901	149.0
MZ22528902	160.5
MZ22528903	198.5
MZ22528904	220.0
MZ22528905	239.0
MZ22528906	126.5
MZ22528907	185.5
MZ22528908	296.5
MZ22528909	347.5
MZ22528910	229.0
MZ22528911	184.0
MZ22528912	243.5
MZ22528913	272.5
MZ22528914	144.0
MZ22528915	145.0
MZ22528916	187.5
MZ22528917	111.0
MZ22528918	126.5
MZ22528919	154.5
MZ22528920	317.0
MZ22528921	102.0
MZ22528923	270.0
MZ22528924	351.0
MZ22528925	247.66666669999998
MZ22528926	226.5
MZ22528927	228.5
MZ22528928	361.0
MZ22528929	608.0
MZ22528930	129.0
MZ22528931	146.0
MZ22528932	226.5
MZ22528933	195.5
MZ22528934	351.0
MZ22528935	215.5
MZ22528936	334.0
MZ22528937	149.5
MZ22528938	244.5
MZ22528939	231.0
MZ22528940	308.5
MZ22528941	117.5
MZ22528942	156.0
MZ22528943	345.5
MZ22528944	156.5
MZ22528945	104.0
MZ22528946	133.5
MZ22528947	180.0
MZ22528948	279.0
MZ22528949	664.0
MZ22528950	148.0
MZ22528951	202.0
MZ22528952	221.5
MZ22528953	496.33333330000005
MZ22528954	347.5
MZ22528955	130.0
MZ22528956	199.0
MZ22528957	187.0
MZ22528958	253.5
MZ22528959	250.5
MZ22528960	232.5
MZ22528961	270.5
MZ22528963	115.5
MZ22528964	167.0
MZ22528966	172.5
MZ22528967	454.5
MZ22528968	129.0
MZ22528969	151.0
MZ22528970	150.0
MZ22528971	197.0
MZ22528972	252.0
MZ22528973	626.5
MZ22528974	106.5
MZ22528975	111.0
MZ22528976	186.0
MZ22528977	572.3333332999999
MZ22528978	123.0
MZ22528979	137.0
MZ22528980	159.0
MZ22528981	384.0
MZ22528982	250.4
MZ22528983	285.0
MZ22528984	126.0
MZ22528985	149.0
MZ22528986	176.0
MZ22528987	358.5
MZ22528988	168.0
MZ22528989	106.0
MZ22528990	169.0
MZ22528991	166.5
MZ22528992	245.5
MZ22528993	302.0
MZ22528994	250.5
MZ22528995	122.5
MZ22528996	154.0
MZ22528997	162.0
MZ22528998	186.5
MZ22528999	126.0
MZ22529000	128.6666667
MZ22529001	274.5
MZ22529003	287.5
MZ22529004	136.5
MZ22529006	157.5
MZ22529007	188.5
MZ22529009	95.0
MZ22529010	121.5
MZ22529011	137.5
MZ22529012	140.0
MZ22529013	131.5
MZ22529014	158.5
MZ22529015	165.5
MZ22529016	219.5
MZ22529017	279.0
MZ22529018	240.66666669999998
MZ22529019	1127.0
MZ22529020	229.0
MZ22529021	398.0
MZ22529022	386.5
MZ22529023	153.0
MZ22529024	143.5
MZ22529025	180.5
MZ22529026	184.5
MZ22529027	254.5
MZ22529028	106.0
MZ22529029	157.5
MZ22529030	169.5
MZ22529031	200.0
MZ22529032	252.0
MZ22529033	415.4
MZ22529034	305.5
MZ22529035	126.0
MZ22529036	114.0
MZ22529037	118.5
MZ22529038	270.0
MZ22529039	103.0
MZ22529040	233.5
MZ22529041	282.5
MZ22529042	121.5
MZ22529043	155.0
MZ22529044	218.5
MZ22529045	463.5
MZ22529046	117.5
MZ22529047	126.5
MZ22529048	141.0
MZ22529049	160.0
MZ22529050	174.0
MZ22529051	683.5
MZ22529052	109.0
MZ22529053	127.5
MZ22529054	135.5
MZ22529055	356.0
MZ22529056	101.0
MZ22529057	281.0
MZ22529058	263.6666667
MZ22529059	488.0
MZ22529060	195.0
MZ22529063	296.0
MZ22529064	176.5
MZ22529065	269.0
MZ22529066	463.5
MZ22529067	194.5
MZ22529068	168.0
MZ22529069	202.0
MZ22529070	193.5
MZ22529071	294.0
MZ22529072	123.0
MZ22529073	224.5
MZ22529074	250.5
MZ22529075	303.3333333
MZ22529076	134.5
MZ22529077	144.0
MZ22529078	293.5
MZ22529079	129.0
MZ22529080	191.0
MZ22529081	158.5
MZ22529082	242.0
MZ22529083	103.5
MZ22529084	107.5
MZ22529085	182.0
MZ22529086	216.5
MZ22529087	126.0
MZ22529088	225.0
MZ22529089	144.0
MZ22529090	174.5
MZ22529091	274.5
MZ22529092	281.5
MZ22529093	169.5
MZ22529094	307.0
MZ22529095	320.0
MZ22529096	102.0
MZ22529097	162.0
MZ22529098	152.5
MZ22529100	245.5
MZ22529102	387.0
MZ22529104	218.0
MZ22529105	356.0
MZ22529107	116.5
MZ22529108	121.5
MZ22529110	253.66666669999998
MZ22529112	542.0
MZ22529114	252.0
MZ22529115	231.5
MZ22529117	229.5
MZ22529118	189.33333330000002
MZ22529119	120.0
MZ22529120	167.5
MZ22529121	389.0
MZ22529123	194.0
MZ22529124	219.0
MZ22529125	248.5
MZ22529126	121.0
MZ22529127	177.0
MZ22529128	485.0
MZ22529129	571.0
MZ22529131	109.5
MZ22529132	145.0
MZ22529133	96.0
MZ22529134	138.0
MZ22529135	292.0
MZ22529137	376.0
MZ22529138	180.0
MZ22529139	179.5
MZ22529140	382.5
MZ22529141	272.5
MZ22529142	334.5
MZ22529143	121.0
MZ22529146	130.5
MZ22529147	133.5
MZ22529148	119.5
MZ22529149	234.0
MZ22529150	286.5
MZ22529151	444.5
MZ22529152	159.0
MZ22529153	394.5
MZ22529154	107.0
MZ22529155	269.0
MZ22529156	93.5
MZ22529157	185.0
MZ22529158	90.0
MZ22529159	124.5
MZ22529160	141.0
MZ22529161	240.5
MZ22529162	176.5
MZ22529163	105.0
MZ22529164	249.5
MZ22529165	284.0
MZ22529166	266.0
MZ22529167	106.0
MZ22529168	140.0
MZ22529169	191.0
MZ22529170	396.0
MZ22529171	131.0
MZ22529173	225.0
MZ22529174	195.5
MZ22529175	126.5
MZ22529176	124.0
MZ22529178	168.0
MZ22529179	275.0
MZ22529180	358.0
MZ22529181	132.5
MZ22529182	140.0
MZ22529183	161.0
MZ22529184	140.0
MZ22529185	192.0
MZ22529186	349.5
MZ22529189	183.0
MZ22529190	151.0
MZ22529191	157.0
MZ22529192	283.0
MZ22529193	93.5
MZ22529194	137.0
MZ22529196	162.0
MZ22529197	110.5
MZ22529199	249.5
MZ22529200	150.0
MZ22529201	283.5
MZ22529202	117.5
MZ22529203	125.5
MZ22529204	143.0
MZ22529205	142.5
MZ22529206	163.5
MZ22529207	204.0
MZ22529209	88.5
MZ22529210	95.0
MZ22529211	146.0
MZ22529212	228.0
MZ22529213	330.5
MZ22529214	171.0
MZ22529215	286.0
MZ22529216	324.5
MZ22529217	106.0
MZ22529218	142.0
MZ22529219	137.0
MZ22529220	211.5
MZ22529221	370.5
MZ22529222	112.5
MZ22529223	101.0
MZ22529224	121.5
MZ22529225	153.0
MZ22529226	158.0
MZ22529227	204.33333330000002
MZ22529228	260.3333333
MZ22529229	362.5
MZ22529230	123.5
MZ22529231	133.5
MZ22529232	83.0
MZ22529233	79.5
MZ22529234	142.5
MZ22529235	144.0
MZ22529236	197.5
MZ22529238	278.0
MZ22529239	256.0
MZ22529240	102.5
MZ22529241	108.5
MZ22529242	114.5
MZ22529243	166.0
MZ22529244	151.0
MZ22529245	216.0
MZ22529246	312.5
MZ22529247	713.0
MZ22529248	83.0
MZ22529249	583.0
MZ22529250	143.5
MZ22529252	252.0
MZ22529253	108.0
MZ22529255	181.0
MZ22529256	189.0
MZ22529257	568.0
MZ22529258	149.0
MZ22529259	190.5
MZ22529260	637.0
MZ22529261	131.0
MZ22529262	165.5
MZ22529263	200.5
MZ22529264	214.5
MZ22529265	184.0
MZ22529266	325.0
MZ22529267	436.0
MZ22529268	103.0
MZ22529269	114.0
MZ22529270	125.5
MZ22529271	234.75
MZ22529272	101.0
MZ22529273	148.33333330000002
MZ22529274	196.5
MZ22529275	339.0
MZ22529276	106.0
MZ22529277	191.5
MZ22529278	402.5
MZ22529279	101.0
MZ22529280	120.5
MZ22529281	127.0
MZ22529282	128.5
MZ22529283	143.5
MZ22529284	450.5
MZ22529285	102.0
MZ22529286	134.0
MZ22529287	142.5
MZ22529288	152.5
MZ22529289	151.5
MZ22529290	278.5
MZ22529291	288.5
MZ22529292	317.3333333
MZ22529293	572.0
MZ22529294	165.0
MZ22529295	253.5
MZ22529296	250.5
MZ22529297	605.5
MZ22529298	126.5
MZ22529299	122.0
MZ22529301	117.5
MZ22529302	323.0
MZ22529304	254.0
MZ22529305	305.5
MZ22529307	104.5
MZ22529308	154.0
MZ22529309	391.0
MZ22529310	193.0
MZ22529311	328.4
MZ22529312	341.5
MZ22529313	185.66666669999998
MZ22529314	298.0
MZ22529315	393.0
MZ22529316	699.0
MZ22529317	170.33333330000002
