orthogroup	SEL
MZ22525536	0.06763999999999999
MZ22525537	0.13497
MZ22525539	0.12226
MZ22525541	0.0958
MZ22525542	0.51785
MZ22525543	0.39546
MZ22525544	0.05438
MZ22525546	0.17694000000000001
MZ22525547	0.0007599999999999999
MZ22525548	0.09836
MZ22525549	0.20811
MZ22525550	0.22014
MZ22525551	0.19007000000000002
MZ22525552	0.0501
MZ22525553	0.22464
MZ22525554	0.01042
MZ22525558	0.11408
MZ22525559	0.0
MZ22525560	0.17737
MZ22525561	0.23911
MZ22525565	0.11911
MZ22525567	0.29835
MZ22525569	0.09507
MZ22525570	0.11699999999999999
MZ22525571	0.20640999999999998
MZ22525573	0.01759
MZ22525574	0.21302
MZ22525575	0.00126
MZ22525578	0.09621
MZ22525579	0.057139999999999996
MZ22525582	0.14806
MZ22525583	0.20626999999999998
MZ22525585	0.12489000000000001
MZ22525587	0.051329999999999994
MZ22525588	0.42945
MZ22525590	1.78528
MZ22525592	0.04672
MZ22525593	0.00784
MZ22525594	0.02076
MZ22525595	0.11837
MZ22525596	0.19618
MZ22525597	0.3006
MZ22525599	0.44508000000000003
MZ22525600	0.1145
MZ22525602	0.22130999999999998
MZ22525604	0.01902
MZ22525605	0.0173
MZ22525606	0.06627000000000001
MZ22525608	0.21563000000000002
MZ22525609	0.23654
MZ22525612	1.40195
MZ22525613	0.14090999999999998
MZ22525617	0.014459999999999999
MZ22525619	0.37049
MZ22525620	0.24547
MZ22525621	0.18404
MZ22525622	1.3293
MZ22525623	0.48466000000000004
MZ22525624	0.6493
MZ22525626	0.02119
MZ22525628	0.02876
MZ22525629	0.24488000000000001
MZ22525630	0.047639999999999995
MZ22525631	0.15349000000000002
MZ22525632	0.34483
MZ22525634	0.06597
MZ22525635	0.4049
MZ22525636	0.11445999999999999
MZ22525637	0.11109000000000001
MZ22525641	0.02937
MZ22525643	0.07001
MZ22525644	0.37258
MZ22525645	0.18195999999999998
MZ22525646	0.1337
MZ22525647	0.7773399999999999
MZ22525648	1.02291
MZ22525650	0.31706999999999996
MZ22525651	0.12527
MZ22525653	0.03999
MZ22525654	0.17482
MZ22525655	0.34626999999999997
MZ22525657	0.18575
MZ22525658	0.02415
MZ22525659	0.01008
MZ22525662	0.10113
MZ22525664	0.14207
MZ22525665	0.11314
MZ22525666	0.18721
MZ22525667	0.44223999999999997
MZ22525668	0.14267
MZ22525669	0.17715
MZ22525670	0.42551000000000005
MZ22525671	0.17662
MZ22525672	0.05774
MZ22525674	0.051789999999999996
MZ22525675	0.195
MZ22525676	0.07451
MZ22525677	0.11057
MZ22525678	0.12134
MZ22525681	0.13695
MZ22525682	0.19862
MZ22525683	0.27392
MZ22525685	0.69803
MZ22525686	0.08705
MZ22525687	0.12515
MZ22525688	0.00164
MZ22525689	0.01211
MZ22525696	0.14964
MZ22525697	0.15615
MZ22525698	0.11345999999999999
MZ22525699	0.14147
MZ22525700	0.26291
MZ22525701	0.24276999999999999
MZ22525702	0.013080000000000001
MZ22525703	0.36169
MZ22525704	0.06292
MZ22525705	0.132
MZ22525708	0.08932999999999999
MZ22525711	0.06972
MZ22525712	0.04183
MZ22525718	0.09605
MZ22525720	0.4767
MZ22525722	0.14848
MZ22525723	0.05823
MZ22525724	0.4125
MZ22525725	0.35705
MZ22525726	0.04722
MZ22525729	0.01684
MZ22525730	0.07828
MZ22525732	0.36102
MZ22525733	0.08306000000000001
MZ22525734	0.39469
MZ22525735	0.17828
MZ22525736	2.02908
MZ22525737	0.03154
MZ22525738	0.15845
MZ22525739	0.12577
MZ22525741	0.17313
MZ22525742	0.03606
MZ22525743	0.23271
MZ22525744	0.36685999999999996
MZ22525746	0.06167
MZ22525747	0.06946000000000001
MZ22525748	0.0489
MZ22525749	0.11834000000000001
MZ22525751	0.00475
MZ22525752	0.2567
MZ22525753	0.13760999999999998
MZ22525755	0.23518000000000003
MZ22525757	0.04162
MZ22525758	0.34499
MZ22525760	0.03626
MZ22525763	0.12859
MZ22525765	0.02334
MZ22525766	0.26831
MZ22525767	0.09156
MZ22525769	0.08685
MZ22525770	0.25543000000000005
MZ22525771	0.23898000000000003
MZ22525772	0.7185699999999999
MZ22525773	0.23605
MZ22525774	0.14443
MZ22525775	0.23851
MZ22525776	0.09505
MZ22525777	0.0727
MZ22525779	0.20798000000000003
MZ22525780	0.0449
MZ22525782	0.01871
MZ22525783	0.05521
MZ22525784	0.21586
MZ22525785	0.20253
MZ22525786	0.19648
MZ22525787	0.033760000000000005
MZ22525788	0.23895
MZ22525790	0.08769
MZ22525791	0.23800000000000002
MZ22525792	0.08532000000000001
MZ22525793	0.05151
MZ22525795	0.27954
MZ22525796	0.1046
MZ22525797	0.0762
MZ22525798	1.07707
MZ22525800	0.0614
MZ22525801	0.13577999999999998
MZ22525803	0.27223
MZ22525805	0.00263
MZ22525807	0.1646
MZ22525808	0.10544
MZ22525809	1.1522299999999999
MZ22525810	0.06264
MZ22525811	0.01948
MZ22525812	0.08083
MZ22525813	0.13161
MZ22525814	0.11624000000000001
MZ22525817	0.19105
MZ22525820	0.04003
MZ22525821	0.12286
MZ22525823	0.13463
MZ22525824	0.05446
MZ22525826	0.10061
MZ22525827	0.01641
MZ22525829	0.23825
MZ22525831	0.01916
MZ22525832	0.26333
MZ22525833	0.09484
MZ22525834	0.017419999999999998
MZ22525836	0.19935
MZ22525837	0.12999000000000002
MZ22525838	0.08847999999999999
MZ22525839	0.20085
MZ22525841	0.042480000000000004
MZ22525842	0.19105999999999998
MZ22525844	0.05911
MZ22525845	0.0361
MZ22525846	0.06975
MZ22525848	0.14522000000000002
MZ22525850	1.55539
MZ22525851	0.08981
MZ22525852	1.5326899999999999
MZ22525854	0.39544
MZ22525856	0.14395
MZ22525857	0.67127
MZ22525858	0.311
MZ22525861	0.31340999999999997
MZ22525862	0.0001
MZ22525864	0.10757
MZ22525866	0.08112
MZ22525867	0.16849
MZ22525868	0.16935999999999998
MZ22525869	1.8035
MZ22525870	0.12862
MZ22525871	0.20799
MZ22525873	0.24498000000000003
MZ22525874	0.00122
MZ22525875	0.35074
MZ22525876	0.20435
MZ22525877	0.91658
MZ22525879	0.00797
MZ22525883	0.41229
MZ22525884	0.77623
MZ22525885	0.23206
MZ22525889	0.03708
MZ22525890	0.31795
MZ22525892	0.10529000000000001
MZ22525893	0.20138
MZ22525895	1.29034
MZ22525896	0.28575
MZ22525898	0.12439000000000001
MZ22525899	0.38728
MZ22525900	0.01169
MZ22525901	0.01406
MZ22525902	0.03896
MZ22525903	0.14442
MZ22525905	0.17561
MZ22525906	0.24600999999999998
MZ22525909	0.050539999999999995
MZ22525913	0.46523000000000003
MZ22525914	0.01647
MZ22525915	0.017240000000000002
MZ22525917	0.14826
MZ22525920	0.40387
MZ22525921	0.09901
MZ22525922	0.11792000000000001
MZ22525923	0.05549
MZ22525925	0.16002
MZ22525927	0.1702
MZ22525930	0.06267
MZ22525931	0.31505
MZ22525932	0.35551
MZ22525934	0.030060000000000003
MZ22525935	0.21034
MZ22525936	1.37134
MZ22525937	0.04962
MZ22525938	0.06965
MZ22525939	0.07361000000000001
MZ22525940	0.23596
MZ22525942	0.6582
MZ22525944	0.14440999999999998
MZ22525947	0.22005999999999998
MZ22525948	0.07227
MZ22525949	0.03023
MZ22525950	0.21711999999999998
MZ22525951	0.26423
MZ22525952	0.21511999999999998
MZ22525953	0.11143
MZ22525954	0.12938
MZ22525955	0.27105999999999997
MZ22525958	0.16483
MZ22525959	0.29896
MZ22525962	0.13408
MZ22525964	0.16682
MZ22525966	1.6464599999999998
MZ22525967	0.22959000000000002
MZ22525969	1.80538
MZ22525971	0.16355
MZ22525972	0.35733000000000004
MZ22525973	0.06179
MZ22525977	0.09559
MZ22525978	0.21578000000000003
MZ22525979	0.32798
MZ22525980	0.16035
MZ22525981	0.21563000000000002
MZ22525985	0.24686
MZ22525988	1.29734
MZ22525989	1.08712
MZ22525990	0.13769
MZ22525991	0.25279
MZ22525992	0.03196
MZ22525994	0.09722
MZ22525995	0.36382
MZ22525996	0.13245
MZ22525997	0.19166
MZ22525998	0.37767
MZ22525999	0.5082300000000001
MZ22526000	0.17629
MZ22526001	0.22039
MZ22526002	0.33668000000000003
MZ22526004	0.29462
MZ22526006	0.00701
MZ22526007	0.04625
MZ22526009	0.08009
MZ22526010	0.7593300000000001
MZ22526011	0.02737
MZ22526013	0.11463
MZ22526014	0.0094
MZ22526017	0.22025999999999998
MZ22526018	0.1883
MZ22526021	0.07328
MZ22526022	0.40895
MZ22526024	0.04779
MZ22526026	0.20936
MZ22526027	0.14361
MZ22526029	0.17037
MZ22526030	0.09585
MZ22526031	0.06143
MZ22526032	0.2437
MZ22526033	0.1545
MZ22526034	0.20051
MZ22526035	0.24276999999999999
MZ22526037	0.05806
MZ22526039	0.21186
MZ22526041	0.03323
MZ22526042	0.11220999999999999
MZ22526046	0.27088
MZ22526047	0.1893
MZ22526048	0.0042
MZ22526049	0.12425
MZ22526050	0.15317999999999998
MZ22526051	0.28608
MZ22526054	0.13764
MZ22526055	0.24236
MZ22526056	0.27298
MZ22526057	0.23303000000000001
MZ22526059	0.077
MZ22526064	0.10605999999999999
MZ22526065	0.09097999999999999
MZ22526066	0.02302
MZ22526068	0.18939
MZ22526070	0.12419000000000001
MZ22526072	0.12163
MZ22526073	0.09951
MZ22526074	0.26054
MZ22526075	0.20765999999999998
MZ22526076	0.26861999999999997
MZ22526077	2.27652
MZ22526080	0.03557
MZ22526081	0.29544000000000004
MZ22526082	0.5332899999999999
MZ22526083	0.16333
MZ22526084	0.2797
MZ22526085	1.3256700000000001
MZ22526086	0.05658
MZ22526087	0.27369
MZ22526088	0.18803
MZ22526090	0.14365
MZ22526091	0.014759999999999999
MZ22526093	0.2258
MZ22526094	0.08652
MZ22526095	0.14207
MZ22526096	0.0352
MZ22526097	0.27871999999999997
MZ22526098	0.4601
MZ22526099	0.14904
MZ22526100	0.28512
MZ22526102	0.21397
MZ22526103	0.08452
MZ22526105	0.05801
MZ22526106	1.19566
MZ22526108	0.16089
MZ22526110	0.4824
MZ22526112	0.24699000000000002
MZ22526113	0.05749
MZ22526115	0.04847
MZ22526116	0.37944
MZ22526117	0.06592999999999999
MZ22526118	0.2186
MZ22526119	0.06484
MZ22526120	0.17606
MZ22526122	0.15136
MZ22526123	0.10568
MZ22526124	0.14631
MZ22526125	0.12895
MZ22526126	0.07156
MZ22526127	0.05131
MZ22526129	0.011859999999999999
MZ22526132	0.215
MZ22526133	0.9758700000000001
MZ22526136	0.04477
MZ22526137	0.03245
MZ22526138	0.06511
MZ22526139	0.23526
MZ22526140	0.020730000000000002
MZ22526141	0.217
MZ22526142	0.32571
MZ22526143	0.26509
MZ22526144	0.11366
MZ22526145	0.18103
MZ22526146	0.2275
MZ22526147	0.17643
MZ22526148	0.00968
MZ22526150	0.15564
MZ22526151	0.25368
MZ22526152	0.21491
MZ22526153	0.06373999999999999
MZ22526157	0.23156
MZ22526158	0.10236
MZ22526159	0.26069000000000003
MZ22526160	0.00831
MZ22526161	0.24952
MZ22526162	0.15370999999999999
MZ22526163	0.38176
MZ22526165	0.15154
MZ22526166	0.33699
MZ22526167	0.70148
MZ22526168	563.0
MZ22526169	0.0597
MZ22526170	0.07434
MZ22526171	0.07827
MZ22526172	0.10017000000000001
MZ22526173	0.43353
MZ22526174	0.02083
MZ22526175	0.05376
MZ22526177	0.0001
MZ22526178	0.18854
MZ22526179	0.28396
MZ22526180	0.01396
MZ22526181	1.06166
MZ22526182	0.14699
MZ22526183	0.46723000000000003
MZ22526184	0.22841999999999998
MZ22526185	0.06932999999999999
MZ22526187	0.18392
MZ22526189	0.00472
MZ22526191	0.20870999999999998
MZ22526192	0.13402
MZ22526193	0.40171999999999997
MZ22526194	0.04818
MZ22526197	0.30271
MZ22526201	0.18384
MZ22526202	0.0973
MZ22526203	0.24497
MZ22526204	0.75155
MZ22526205	0.02723
MZ22526206	0.28079
MZ22526208	0.16378
MZ22526209	0.43825
MZ22526210	0.1481
MZ22526211	0.09806000000000001
MZ22526212	0.13925
MZ22526213	0.10287
MZ22526215	0.21932
MZ22526216	0.31306
MZ22526217	0.2454
MZ22526218	0.17579
MZ22526219	0.51644
MZ22526220	0.13452
MZ22526221	0.14668
MZ22526222	0.13724
MZ22526224	0.3363
MZ22526225	0.21809
MZ22526226	0.3264
MZ22526227	0.15375999999999998
MZ22526228	0.11095
MZ22526232	0.16463
MZ22526236	0.45707
MZ22526237	0.28155
MZ22526238	0.04071
MZ22526239	0.15203
MZ22526240	0.12005999999999999
MZ22526241	0.08686
MZ22526243	0.0317
MZ22526244	0.05245
MZ22526245	1.28633
MZ22526246	0.20115
MZ22526249	0.34414
MZ22526250	0.19207
MZ22526251	0.15523
MZ22526252	0.25369
MZ22526253	0.25619000000000003
MZ22526254	0.40998
MZ22526255	0.01098
MZ22526256	0.12005
MZ22526257	0.36234
MZ22526258	0.033280000000000004
MZ22526259	0.12913
MZ22526260	0.8363299999999999
MZ22526261	0.27818000000000004
MZ22526262	0.37985
MZ22526264	0.41528000000000004
MZ22526265	2.20682
MZ22526266	0.03807
MZ22526267	0.1464
MZ22526268	0.29684
MZ22526269	0.1675
MZ22526270	0.37254
MZ22526271	0.24223000000000003
MZ22526273	0.00237
MZ22526275	0.14611
MZ22526276	0.04749
MZ22526278	0.24213
MZ22526279	1034.53846
MZ22526280	0.23089
MZ22526281	0.29872
MZ22526283	0.22218000000000002
MZ22526284	0.043269999999999996
MZ22526285	0.32101999999999997
MZ22526286	0.19584000000000001
MZ22526287	1.08885
MZ22526288	0.51489
MZ22526289	2.25353
MZ22526290	0.0001
MZ22526291	0.03772
MZ22526293	0.17148
MZ22526294	0.0863
MZ22526295	2.1186
MZ22526296	1.21654
MZ22526297	0.17313
MZ22526298	0.38506
MZ22526299	0.12184
MZ22526300	0.26369000000000004
MZ22526302	0.26895
MZ22526304	0.23373000000000002
MZ22526305	0.00461
MZ22526306	0.65793
MZ22526308	1.41785
MZ22526310	0.02313
MZ22526312	1.19727
MZ22526313	0.2206
MZ22526314	0.12541
MZ22526315	0.57186
MZ22526316	0.17164000000000001
MZ22526317	0.27992
MZ22526318	0.38153000000000004
MZ22526319	0.045860000000000005
MZ22526320	0.07389
MZ22526321	0.07425
MZ22526322	0.25966999999999996
MZ22526323	0.17595999999999998
MZ22526324	0.15474000000000002
MZ22526325	0.09022999999999999
MZ22526326	0.07803
MZ22526327	0.21816
MZ22526328	0.08209
MZ22526329	0.22523
MZ22526330	0.0607
MZ22526331	1.70953
MZ22526332	0.114
MZ22526336	0.10783
MZ22526337	0.07577
MZ22526338	0.16158
MZ22526339	0.09763
MZ22526341	0.05041
MZ22526343	0.21548
MZ22526345	0.50603
MZ22526346	0.18517999999999998
MZ22526347	0.15935
MZ22526348	0.29373
MZ22526349	0.29215
MZ22526350	0.43137
MZ22526351	0.2668
MZ22526352	0.153
MZ22526353	0.10472000000000001
MZ22526354	0.4109
MZ22526355	0.03451
MZ22526356	0.00015
MZ22526358	0.55555
MZ22526359	0.26398
MZ22526361	0.02503
MZ22526364	0.01445
MZ22526365	0.40521999999999997
MZ22526366	0.18432
MZ22526368	0.12900999999999999
MZ22526369	0.22285
MZ22526370	0.03827
MZ22526371	0.08082
MZ22526372	0.02908
MZ22526374	0.037860000000000005
MZ22526375	0.27803
MZ22526376	0.01636
MZ22526379	0.8864200000000001
MZ22526380	0.05301
MZ22526383	0.19162
MZ22526386	0.04169
MZ22526389	0.10189
MZ22526390	0.17213
MZ22526391	0.37587
MZ22526392	0.09041
MZ22526393	0.10165
MZ22526394	0.39666
MZ22526396	0.08089
MZ22526398	0.17313
MZ22526400	0.48773
MZ22526401	0.01384
MZ22526402	0.08589
MZ22526403	0.14937999999999999
MZ22526404	1.3919
MZ22526405	0.29014
MZ22526406	0.13335
MZ22526407	0.04691
MZ22526408	0.02723
MZ22526409	0.54432
MZ22526410	0.05619
MZ22526411	0.0816
MZ22526413	0.16917000000000001
MZ22526414	0.06409
MZ22526415	0.013069999999999998
MZ22526416	0.17006
MZ22526420	0.18115
MZ22526421	0.6994600000000001
MZ22526422	0.32387
MZ22526424	0.23826999999999998
MZ22526425	4.9492400000000005
MZ22526426	0.16357
MZ22526427	0.052410000000000005
MZ22526428	0.03932
MZ22526430	0.00584
MZ22526431	2.25714
MZ22526432	0.10105
MZ22526435	0.4944
MZ22526436	0.033010000000000005
MZ22526437	0.06617
MZ22526438	0.39933
MZ22526439	0.25017
MZ22526440	0.0043100000000000005
MZ22526441	1.09189
MZ22526442	0.13706
MZ22526443	0.10919000000000001
MZ22526445	0.06777000000000001
MZ22526446	0.3547
MZ22526447	3.01355
MZ22526449	0.02955
MZ22526452	0.20834
MZ22526453	0.25745999999999997
MZ22526454	0.15356
MZ22526455	0.00331
MZ22526456	0.14593
MZ22526457	0.04894
MZ22526458	0.03387
MZ22526459	0.39776
MZ22526460	0.10637
MZ22526461	0.13201
MZ22526462	0.15545
MZ22526463	0.00985
MZ22526464	0.09851
MZ22526466	0.022090000000000002
MZ22526467	0.26735
MZ22526468	0.22218000000000002
MZ22526469	0.0907
MZ22526471	0.29535
MZ22526472	0.052879999999999996
MZ22526475	0.04056
MZ22526477	0.14966
MZ22526480	0.06312000000000001
MZ22526481	0.19474
MZ22526482	0.33678
MZ22526483	0.22245
MZ22526484	0.39418000000000003
MZ22526485	0.44323999999999997
MZ22526487	0.15993
MZ22526488	0.025810000000000003
MZ22526489	0.37464000000000003
MZ22526490	0.27395
MZ22526491	0.29178000000000004
MZ22526492	0.09329
MZ22526493	0.0
MZ22526495	0.02084
MZ22526497	0.15879000000000001
MZ22526498	0.25332
MZ22526499	0.76159
MZ22526501	0.013009999999999999
MZ22526503	0.04129
MZ22526504	0.10203999999999999
MZ22526505	0.25894
MZ22526506	0.2471
MZ22526507	1.37021
MZ22526508	0.056510000000000005
MZ22526509	0.45255
MZ22526510	0.40919
MZ22526513	0.14562
MZ22526514	0.12085
MZ22526517	0.28453
MZ22526518	0.16061
MZ22526519	0.060079999999999995
MZ22526520	1.1032600000000001
MZ22526521	0.11706
MZ22526522	0.028919999999999998
MZ22526524	0.0001
MZ22526525	0.07166
MZ22526526	0.11357
MZ22526528	0.299
MZ22526529	0.0017
MZ22526530	0.13280999999999998
MZ22526531	0.25078
MZ22526533	0.16117
MZ22526534	0.20923000000000003
MZ22526536	0.043930000000000004
MZ22526541	0.01586
MZ22526542	0.05661
MZ22526543	0.06067
MZ22526544	0.32887
MZ22526545	0.06761
MZ22526546	0.41116
MZ22526547	0.23025
MZ22526548	0.17389000000000002
MZ22526550	0.0414
MZ22526551	0.00483
MZ22526553	0.14203
MZ22526554	1.15114
MZ22526556	0.8754799999999999
MZ22526558	0.12285
MZ22526561	0.029310000000000003
MZ22526562	0.18166
MZ22526565	0.14490999999999998
MZ22526567	0.01288
MZ22526569	0.17612
MZ22526571	0.21203000000000002
MZ22526573	0.01671
MZ22526575	0.34198
MZ22526576	0.13716
MZ22526579	0.029589999999999998
MZ22526580	0.13521
MZ22526581	0.16292
MZ22526582	0.048010000000000004
MZ22526583	0.09315
MZ22526584	0.26837
MZ22526585	0.33997
MZ22526586	0.13872
MZ22526587	0.26176
MZ22526588	0.03272
MZ22526590	0.028860000000000004
MZ22526592	0.69881
MZ22526593	0.014219999999999998
MZ22526594	0.059620000000000006
MZ22526596	0.5939
MZ22526598	0.58319
MZ22526600	0.32001
MZ22526601	0.00573
MZ22526602	0.44297
MZ22526607	0.31908000000000003
MZ22526608	0.3118
MZ22526610	0.047310000000000005
MZ22526611	0.11037000000000001
MZ22526612	1.29965
MZ22526616	0.12535
MZ22526618	0.14492
MZ22526620	0.15942
MZ22526621	0.33371
MZ22526622	0.1344
MZ22526623	1.22783
MZ22526624	0.19259
MZ22526627	0.56509
MZ22526628	0.19945
MZ22526630	0.2137
MZ22526631	0.20945999999999998
MZ22526633	0.09871
MZ22526634	0.04514
MZ22526635	0.16908
MZ22526636	0.19598
MZ22526637	0.79715
MZ22526638	0.27760999999999997
MZ22526639	0.27265
MZ22526640	0.2452
MZ22526641	0.44709
MZ22526642	0.34333
MZ22526643	0.08577
MZ22526644	0.07353
MZ22526647	0.10161
MZ22526649	1.12252
MZ22526650	0.10088
MZ22526651	0.8913
MZ22526652	0.08266
MZ22526653	0.09708
MZ22526654	0.14942
MZ22526656	0.18195999999999998
MZ22526657	0.12372000000000001
MZ22526658	0.33347
MZ22526659	0.29306
MZ22526660	0.10192999999999999
MZ22526661	0.20292000000000002
MZ22526662	0.0001
MZ22526665	0.1362
MZ22526666	0.06624
MZ22526667	0.12713
MZ22526668	1.3788799999999999
MZ22526669	0.06588
MZ22526670	0.08698
MZ22526672	0.22882
MZ22526673	0.16430999999999998
MZ22526674	2.02745
MZ22526675	0.12522
MZ22526676	0.27276999999999996
MZ22526677	0.30411
MZ22526678	0.10148
MZ22526680	0.00253
MZ22526682	1.01881
MZ22526684	0.04707
MZ22526686	0.56898
MZ22526687	0.1147
MZ22526688	0.22503
MZ22526689	0.24389
MZ22526690	0.41312
MZ22526696	0.10046000000000001
MZ22526697	0.09712
MZ22526701	0.04645
MZ22526704	0.18234
MZ22526705	0.02938
MZ22526707	0.47308999999999996
MZ22526708	0.17004
MZ22526709	0.43961999999999996
MZ22526710	0.13204000000000002
MZ22526711	0.0102
MZ22526712	0.04693
MZ22526713	0.32041
MZ22526714	0.12678
MZ22526715	0.00914
MZ22526716	0.13321
MZ22526717	0.36607
MZ22526718	0.2691
MZ22526719	0.21495
MZ22526721	0.26491
MZ22526722	0.90848
MZ22526724	0.16988
MZ22526725	0.11510999999999999
MZ22526726	0.01916
MZ22526727	0.12395999999999999
MZ22526728	0.09597
MZ22526730	0.6784899999999999
MZ22526731	0.53441
MZ22526732	0.046239999999999996
MZ22526733	1.26781
MZ22526734	0.11873
MZ22526735	0.66756
MZ22526736	0.13576
MZ22526737	0.07399
MZ22526738	0.10096000000000001
MZ22526739	0.06692999999999999
MZ22526740	0.12427
MZ22526741	0.12677
MZ22526742	0.26849
MZ22526744	0.11519000000000001
MZ22526745	0.05534
MZ22526748	0.41831
MZ22526750	0.05971
MZ22526751	0.25023
MZ22526752	0.18514
MZ22526753	0.34765
MZ22526754	0.18408
MZ22526755	0.17505
MZ22526757	0.0001
MZ22526758	0.2696
MZ22526759	0.13327999999999998
MZ22526762	0.16196
MZ22526763	0.07246
MZ22526765	0.18287
MZ22526766	0.29225
MZ22526767	0.21459
MZ22526770	0.14851
MZ22526771	0.06609
MZ22526772	0.19624
MZ22526773	0.01685
MZ22526774	0.9324600000000001
MZ22526775	0.16445
MZ22526776	0.00759
MZ22526777	0.11913
MZ22526780	0.1875
MZ22526781	0.01345
MZ22526782	0.13969
MZ22526783	0.24645
MZ22526784	0.19047999999999998
MZ22526785	0.32259
MZ22526787	0.55055
MZ22526788	0.1463
MZ22526789	0.16759000000000002
MZ22526790	0.16330999999999998
MZ22526793	0.09166
MZ22526794	0.18242
MZ22526795	0.10293
MZ22526796	0.11434000000000001
MZ22526797	2.66246
MZ22526798	0.27906
MZ22526799	0.25831
MZ22526800	1.60594
MZ22526801	1.2361799999999998
MZ22526802	0.16672
MZ22526803	0.43948999999999994
MZ22526804	0.46153999999999995
MZ22526806	0.13504000000000002
MZ22526807	0.16505
MZ22526808	1.39416
MZ22526809	0.77442
MZ22526810	0.20415
MZ22526811	2.17538
MZ22526812	0.21933000000000002
MZ22526813	0.05314
MZ22526814	0.15983
MZ22526815	0.23354
MZ22526816	0.19484
MZ22526818	0.03209
MZ22526820	0.19804000000000002
MZ22526821	0.31255
MZ22526822	0.0783
MZ22526824	0.33005
MZ22526826	0.74345
MZ22526827	0.00625
MZ22526828	0.07508
MZ22526830	0.94235
MZ22526832	0.28733000000000003
MZ22526835	0.02163
MZ22526837	0.56014
MZ22526838	0.1491
MZ22526840	1.16759
MZ22526841	0.7025
MZ22526842	0.16441
MZ22526843	2.50152
MZ22526844	0.058179999999999996
MZ22526845	0.06838999999999999
MZ22526846	0.09639
MZ22526847	0.00398
MZ22526850	0.59318
MZ22526851	0.23229
MZ22526852	0.5224
MZ22526853	9e-05
MZ22526855	0.23823000000000003
MZ22526856	0.1144
MZ22526857	0.0884
MZ22526858	0.06863999999999999
MZ22526859	0.36661
MZ22526860	0.06519
MZ22526861	1.40095
MZ22526862	0.2131
MZ22526863	0.28019
MZ22526864	0.11143
MZ22526866	0.09705
MZ22526867	0.29125
MZ22526868	0.16304000000000002
MZ22526869	0.02513
MZ22526870	0.08979
MZ22526871	0.014759999999999999
MZ22526872	0.27625
MZ22526874	1.5408
MZ22526875	0.00318
MZ22526876	0.09938
MZ22526877	0.17256
MZ22526878	0.12629
MZ22526879	0.17889000000000002
MZ22526880	0.14534
MZ22526881	0.12030999999999999
MZ22526882	0.17014
MZ22526883	0.13868
MZ22526884	0.09738
MZ22526885	0.64732
MZ22526886	0.32686
MZ22526887	0.07002
MZ22526888	0.13534000000000002
MZ22526889	0.07031
MZ22526890	0.09983
MZ22526891	0.03617
MZ22526893	0.69412
MZ22526894	0.82301
MZ22526895	0.32031
MZ22526896	0.26464
MZ22526897	0.23838
MZ22526898	0.26163000000000003
MZ22526899	0.13865999999999998
MZ22526902	0.11884000000000002
MZ22526903	1.75005
MZ22526904	0.34291
MZ22526906	0.059179999999999996
MZ22526907	0.31914000000000003
MZ22526908	0.25787
MZ22526909	0.09942000000000001
MZ22526910	0.0049700000000000005
MZ22526912	0.22369
MZ22526913	0.40748
MZ22526914	0.45253999999999994
MZ22526915	1.9416400000000003
MZ22526916	0.9456200000000001
MZ22526918	0.32037
MZ22526921	0.41394
MZ22526922	1.23282
MZ22526923	0.16532
MZ22526924	0.24874000000000002
MZ22526925	0.07067999999999999
MZ22526927	0.01755
MZ22526928	0.2175
MZ22526929	0.39032
MZ22526930	0.22219
MZ22526931	0.18347
MZ22526932	0.26081
MZ22526933	0.60643
MZ22526934	0.73063
MZ22526935	0.034910000000000004
MZ22526936	0.07581
MZ22526937	0.07487
MZ22526939	0.30999
MZ22526941	0.04118
MZ22526942	0.14371
MZ22526943	0.11366
MZ22526944	0.15057
MZ22526945	0.12237
MZ22526947	0.33805
MZ22526948	0.13289
MZ22526949	0.5136
MZ22526951	0.30589
MZ22526952	0.12265
MZ22526953	0.25143000000000004
MZ22526954	0.10509
MZ22526956	0.044430000000000004
MZ22526957	0.11575
MZ22526958	0.14065999999999998
MZ22526962	0.49908
MZ22526963	0.15677
MZ22526965	0.29925999999999997
MZ22526966	0.06965
MZ22526967	0.2684
MZ22526968	0.30904
MZ22526969	0.19684000000000001
MZ22526970	0.14926
MZ22526971	0.046
MZ22526972	0.06267
MZ22526973	0.45378
MZ22526975	0.12909
MZ22526976	0.23831
MZ22526977	0.10795
MZ22526978	0.36818
MZ22526979	0.22530999999999998
MZ22526980	0.13329000000000002
MZ22526982	0.00403
MZ22526983	0.14645999999999998
MZ22526984	0.13384000000000001
MZ22526985	0.04367
MZ22526986	0.29775999999999997
MZ22526987	0.036019999999999996
MZ22526988	0.1691
MZ22526989	1.3671
MZ22526991	0.65708
MZ22526992	0.16995
MZ22526993	0.26552
MZ22526994	0.30851
MZ22526996	0.0001
MZ22526997	0.25811
MZ22526999	0.46821
MZ22527000	0.15109
MZ22527001	0.17534
MZ22527002	0.20505
MZ22527004	0.16015
MZ22527005	0.31966999999999995
MZ22527006	0.26339
MZ22527007	0.59673
MZ22527008	0.23226999999999998
MZ22527010	0.35811
MZ22527011	0.27762
MZ22527012	0.29795
MZ22527013	0.25739
MZ22527014	0.13196
MZ22527015	0.15886
MZ22527016	0.37371
MZ22527017	0.13308
MZ22527018	0.46221
MZ22527019	0.19748
MZ22527020	0.18433
MZ22527021	0.08138
MZ22527022	0.13713
