orthogroup	EXP
24184at7399	0
24186at7399	0
24190at7399	0
24193at7399	0
24196at7399	0
24200at7399	0
24202at7399	0
24204at7399	0
24231at7399	0
24232at7399	0
24233at7399	0
24234at7399	1
24237at7399	11
24242at7399	0
24249at7399	0
24252at7399	2
24254at7399	0
24255at7399	1
24257at7399	2
24263at7399	2
24264at7399	0
24266at7399	0
24267at7399	0
24272at7399	0
24277at7399	0
24278at7399	5
24279at7399	0
24280at7399	0
24282at7399	0
24287at7399	6
24289at7399	2
24290at7399	0
24292at7399	3
24295at7399	3
24298at7399	1
24300at7399	0
24304at7399	1
24310at7399	1
24312at7399	0
24318at7399	10
24325at7399	0
24327at7399	3
24333at7399	1
24334at7399	0
24348at7399	0
24355at7399	0
24356at7399	0
24357at7399	0
24358at7399	0
24362at7399	0
24369at7399	0
24370at7399	1
24372at7399	2
24373at7399	1
24374at7399	2
24375at7399	0
24378at7399	0
24380at7399	0
24383at7399	1
24391at7399	1
24396at7399	1
24398at7399	0
24399at7399	1
24401at7399	0
24407at7399	0
24408at7399	0
24410at7399	0
24413at7399	0
24415at7399	1
24417at7399	0
24419at7399	3
24421at7399	1
24423at7399	4
24426at7399	0
24429at7399	0
24432at7399	3
24434at7399	0
24439at7399	1
24446at7399	0
24447at7399	5
24448at7399	0
24449at7399	1
24455at7399	1
24458at7399	0
24462at7399	1
24465at7399	1
24476at7399	0
24481at7399	0
24482at7399	0
24484at7399	0
24501at7399	4
24504at7399	3
24513at7399	2
24520at7399	2
24522at7399	0
24528at7399	1
24532at7399	0
24534at7399	0
24535at7399	2
24537at7399	1
24545at7399	1
24551at7399	1
24553at7399	1
24556at7399	1
24558at7399	0
24560at7399	0
24563at7399	2
24565at7399	2
24566at7399	1
24569at7399	2
24573at7399	0
24574at7399	0
24576at7399	0
24588at7399	2
24589at7399	0
24594at7399	0
24597at7399	3
24605at7399	0
24606at7399	4
24608at7399	3
24615at7399	1
24618at7399	0
24621at7399	7
24624at7399	1
24627at7399	0
24631at7399	1
24637at7399	3
24639at7399	0
24641at7399	0
24645at7399	0
24646at7399	0
24664at7399	1
24665at7399	4
24666at7399	2
24671at7399	0
24677at7399	1
24680at7399	0
24686at7399	1
24688at7399	3
24693at7399	0
24694at7399	1
24696at7399	1
24701at7399	1
24703at7399	2
24706at7399	0
24710at7399	0
24712at7399	1
24720at7399	2
24729at7399	0
24730at7399	2
24731at7399	0
24736at7399	0
24738at7399	0
24757at7399	1
24758at7399	0
24762at7399	0
24765at7399	4
24769at7399	1
24771at7399	0
24779at7399	1
24781at7399	0
24783at7399	0
24786at7399	0
24787at7399	1
24788at7399	0
24793at7399	0
24794at7399	0
24795at7399	2
24799at7399	0
24813at7399	1
24818at7399	0
24820at7399	0
24834at7399	1
24835at7399	1
24836at7399	2
24841at7399	0
24850at7399	0
24861at7399	0
24865at7399	2
24867at7399	4
24871at7399	1
24872at7399	3
24876at7399	1
24877at7399	1
24878at7399	0
24880at7399	0
24883at7399	0
24886at7399	1
24888at7399	4
24897at7399	1
24900at7399	0
24902at7399	0
24904at7399	1
24905at7399	1
24906at7399	0
24912at7399	0
24913at7399	0
24919at7399	0
24923at7399	0
24929at7399	3
24931at7399	0
24933at7399	3
24934at7399	0
24935at7399	3
24941at7399	0
24942at7399	0
24947at7399	4
24948at7399	0
24953at7399	12
24954at7399	1
24963at7399	1
24968at7399	0
24969at7399	0
24970at7399	1
24971at7399	2
24976at7399	0
24979at7399	0
24983at7399	0
24987at7399	0
24994at7399	0
24999at7399	4
25000at7399	0
25001at7399	1
25004at7399	1
25005at7399	2
25007at7399	1
25011at7399	3
25012at7399	1
25016at7399	1
25021at7399	0
25022at7399	3
25027at7399	1
25036at7399	0
25039at7399	2
25041at7399	1
25042at7399	0
25050at7399	1
25052at7399	1
25054at7399	0
25062at7399	1
25067at7399	0
25073at7399	0
25078at7399	0
25087at7399	0
25090at7399	1
25094at7399	0
25095at7399	1
25101at7399	1
25104at7399	0
25105at7399	0
25107at7399	6
25109at7399	1
25112at7399	0
25117at7399	0
25121at7399	0
25125at7399	0
25128at7399	0
25129at7399	0
25131at7399	2
25133at7399	0
25134at7399	0
25137at7399	2
25146at7399	0
25153at7399	0
25157at7399	1
25158at7399	0
25161at7399	0
25163at7399	0
25166at7399	0
25167at7399	0
25173at7399	0
25177at7399	0
25184at7399	0
25185at7399	0
25188at7399	0
25189at7399	0
25191at7399	0
25194at7399	3
25195at7399	0
25197at7399	0
25200at7399	0
25205at7399	0
25207at7399	0
25211at7399	3
25214at7399	4
25216at7399	0
25222at7399	0
25224at7399	1
25227at7399	2
25236at7399	0
25243at7399	0
25262at7399	0
25263at7399	1
25265at7399	1
25269at7399	0
25271at7399	0
25275at7399	5
25282at7399	0
25283at7399	0
25285at7399	1
25286at7399	1
25287at7399	0
25291at7399	0
25293at7399	0
25299at7399	0
25303at7399	1
25305at7399	0
25310at7399	1
25317at7399	0
25318at7399	0
25320at7399	1
25325at7399	0
25327at7399	0
25328at7399	1
25331at7399	2
25333at7399	1
25337at7399	0
25339at7399	0
25352at7399	5
25353at7399	0
25356at7399	1
25358at7399	2
25359at7399	0
25363at7399	0
25365at7399	2
25366at7399	0
25374at7399	0
25376at7399	4
25379at7399	1
25384at7399	1
25385at7399	3
25389at7399	1
25391at7399	1
25394at7399	0
25395at7399	1
25396at7399	0
25397at7399	0
25407at7399	2
25410at7399	0
25413at7399	0
25417at7399	2
25423at7399	2
25427at7399	4
25428at7399	1
25432at7399	1
25433at7399	0
25434at7399	0
25435at7399	0
25437at7399	0
25445at7399	0
25453at7399	0
25462at7399	2
25465at7399	0
25467at7399	0
25472at7399	4
25477at7399	0
25482at7399	0
25483at7399	0
25486at7399	2
25493at7399	4
25502at7399	1
25503at7399	0
25505at7399	0
25513at7399	1
25514at7399	0
25515at7399	0
25516at7399	1
25520at7399	1
25530at7399	4
25536at7399	3
25538at7399	0
25543at7399	0
25550at7399	0
25556at7399	0
25557at7399	0
25562at7399	1
25563at7399	0
25566at7399	0
25572at7399	1
25574at7399	0
25576at7399	0
25593at7399	4
25597at7399	3
25603at7399	0
25608at7399	0
25610at7399	0
25613at7399	0
25614at7399	0
25616at7399	0
25626at7399	1
25629at7399	0
25635at7399	10
25650at7399	0
25656at7399	0
25657at7399	1
25659at7399	1
25677at7399	3
25680at7399	0
25681at7399	1
25686at7399	0
25693at7399	0
25698at7399	0
25700at7399	1
25701at7399	1
25708at7399	1
25710at7399	1
25713at7399	0
25716at7399	0
25717at7399	1
25719at7399	0
25729at7399	0
25730at7399	2
25735at7399	0
25737at7399	5
25738at7399	0
25742at7399	1
25743at7399	0
25744at7399	1
25747at7399	2
25748at7399	0
25750at7399	2
25751at7399	0
25754at7399	0
25756at7399	0
25760at7399	0
25761at7399	0
25763at7399	0
25765at7399	0
25766at7399	0
25772at7399	2
25777at7399	3
25779at7399	0
25784at7399	0
25787at7399	0
25788at7399	0
25794at7399	0
25797at7399	3
25801at7399	0
25805at7399	0
25807at7399	2
25812at7399	1
25813at7399	0
25817at7399	3
25823at7399	0
25824at7399	1
25825at7399	0
25828at7399	0
25832at7399	0
25835at7399	0
25836at7399	2
25842at7399	4
25843at7399	0
25845at7399	3
25847at7399	1
25848at7399	1
25862at7399	6
25866at7399	0
25871at7399	2
25872at7399	0
25874at7399	1
25875at7399	0
25879at7399	0
25884at7399	1
25894at7399	1
25901at7399	1
25902at7399	0
25918at7399	0
25919at7399	3
25921at7399	1
25922at7399	1
25923at7399	0
25930at7399	0
25931at7399	0
25935at7399	1
25936at7399	0
25938at7399	0
25939at7399	1
25946at7399	0
25954at7399	1
25961at7399	3
25964at7399	0
25969at7399	1
25984at7399	0
25986at7399	0
25987at7399	0
25988at7399	1
25991at7399	5
25994at7399	3
26010at7399	0
26011at7399	1
26014at7399	2
26015at7399	0
26021at7399	0
26028at7399	0
26034at7399	0
26040at7399	0
26041at7399	0
26047at7399	1
26055at7399	1
26056at7399	0
26059at7399	1
26068at7399	0
26080at7399	0
26081at7399	0
26089at7399	3
26091at7399	0
26099at7399	3
26106at7399	0
26116at7399	0
26136at7399	0
26140at7399	0
26141at7399	1
26142at7399	0
26143at7399	0
26145at7399	1
26161at7399	0
26165at7399	1
26167at7399	0
26169at7399	2
26170at7399	0
26173at7399	0
26179at7399	0
26180at7399	1
26181at7399	1
26182at7399	0
26183at7399	2
26190at7399	0
26191at7399	0
26195at7399	0
26201at7399	1
26202at7399	1
26205at7399	0
26210at7399	0
26212at7399	1
26214at7399	0
26226at7399	0
26229at7399	1
26233at7399	1
26236at7399	1
26241at7399	0
26244at7399	0
26251at7399	0
26254at7399	4
26259at7399	0
26261at7399	1
26262at7399	1
26263at7399	0
26264at7399	1
26265at7399	1
26273at7399	0
26275at7399	1
26278at7399	3
26279at7399	0
26280at7399	0
26281at7399	0
26285at7399	1
26288at7399	1
26289at7399	2
26290at7399	2
26292at7399	0
26294at7399	0
26295at7399	0
26296at7399	1
26297at7399	0
26298at7399	0
26299at7399	2
26307at7399	1
26309at7399	1
26312at7399	0
26315at7399	1
26316at7399	0
26319at7399	0
26320at7399	0
26334at7399	0
26336at7399	1
26339at7399	0
26344at7399	3
26347at7399	0
26357at7399	0
26358at7399	1
26362at7399	1
26364at7399	0
26371at7399	1
26373at7399	0
26374at7399	2
26377at7399	2
26381at7399	2
26386at7399	2
26389at7399	0
26396at7399	0
26405at7399	1
26408at7399	1
26417at7399	1
26418at7399	1
26420at7399	2
26422at7399	0
26432at7399	1
26441at7399	0
26449at7399	0
26457at7399	1
26458at7399	0
26461at7399	0
26463at7399	0
26464at7399	0
26469at7399	4
26470at7399	3
26474at7399	0
26479at7399	0
26482at7399	0
26483at7399	1
26488at7399	0
26491at7399	1
26494at7399	12
26495at7399	1
26498at7399	0
26509at7399	2
26510at7399	0
26513at7399	0
26521at7399	0
26524at7399	4
26529at7399	1
26535at7399	0
26538at7399	0
26541at7399	1
26543at7399	0
26561at7399	1
26564at7399	1
26571at7399	0
26580at7399	0
26582at7399	3
26585at7399	3
26593at7399	0
26597at7399	0
26598at7399	6
26600at7399	2
26613at7399	0
26614at7399	0
26616at7399	2
26618at7399	0
26622at7399	1
26625at7399	0
26631at7399	1
26635at7399	4
26637at7399	0
26639at7399	3
26649at7399	1
26654at7399	5
26655at7399	2
26664at7399	0
26667at7399	0
26669at7399	0
26670at7399	1
26673at7399	1
26674at7399	0
26677at7399	0
26679at7399	0
26680at7399	1
26681at7399	0
26685at7399	1
26686at7399	10
26697at7399	0
26703at7399	0
26707at7399	0
26712at7399	0
26718at7399	0
26721at7399	0
26725at7399	0
26730at7399	2
26734at7399	0
26738at7399	1
26743at7399	1
26745at7399	0
26746at7399	0
26750at7399	2
26752at7399	1
26755at7399	0
26756at7399	0
26757at7399	0
26758at7399	1
26765at7399	0
26767at7399	0
26769at7399	0
26771at7399	0
26775at7399	0
26789at7399	0
26794at7399	1
26798at7399	1
26800at7399	2
26803at7399	0
26812at7399	0
26814at7399	0
26816at7399	0
26821at7399	1
26824at7399	0
26827at7399	0
26834at7399	1
26837at7399	1
26841at7399	1
26843at7399	7
26845at7399	1
26848at7399	0
26852at7399	0
26854at7399	1
26859at7399	0
26860at7399	0
26875at7399	0
26876at7399	1
26885at7399	0
26886at7399	1
26890at7399	0
26892at7399	7
26895at7399	3
26896at7399	0
26897at7399	2
26899at7399	0
26900at7399	0
26903at7399	1
26905at7399	0
26908at7399	0
26910at7399	0
26913at7399	0
26927at7399	1
26931at7399	2
26933at7399	1
26935at7399	1
26936at7399	0
26938at7399	0
26939at7399	0
26945at7399	0
26947at7399	0
26949at7399	14
26951at7399	1
26960at7399	0
26964at7399	1
26966at7399	0
26968at7399	1
26970at7399	0
26971at7399	3
26982at7399	0
26989at7399	0
26998at7399	0
26999at7399	1
27002at7399	0
27005at7399	1
27006at7399	0
27007at7399	1
27009at7399	2
27014at7399	1
27015at7399	2
27023at7399	0
27026at7399	0
27030at7399	0
27033at7399	0
27034at7399	1
27035at7399	0
27037at7399	0
27039at7399	0
27044at7399	0
27056at7399	3
27060at7399	1
27069at7399	1
27070at7399	0
27075at7399	0
27076at7399	3
27077at7399	3
27082at7399	2
27095at7399	1
27105at7399	2
27106at7399	0
27112at7399	1
27113at7399	4
27119at7399	0
27123at7399	0
27129at7399	3
27136at7399	0
27147at7399	0
27148at7399	0
27149at7399	0
27150at7399	0
27151at7399	0
27152at7399	0
27153at7399	0
27156at7399	0
27158at7399	0
27159at7399	2
27166at7399	0
27168at7399	0
27170at7399	0
27175at7399	1
27176at7399	1
27178at7399	6
27182at7399	1
27183at7399	0
27186at7399	1
27188at7399	1
27207at7399	2
27211at7399	1
27218at7399	0
27222at7399	0
27225at7399	0
27236at7399	0
27237at7399	1
27240at7399	1
27244at7399	2
27245at7399	0
27248at7399	0
27249at7399	0
27254at7399	2
27258at7399	0
27259at7399	1
27261at7399	0
27262at7399	2
27263at7399	0
27264at7399	1
27273at7399	1
27290at7399	2
27293at7399	0
27301at7399	4
27305at7399	0
27309at7399	0
27312at7399	0
27313at7399	0
27314at7399	2
27315at7399	3
27316at7399	0
27320at7399	0
27322at7399	0
27323at7399	0
27335at7399	0
27338at7399	0
27340at7399	0
27342at7399	0
27345at7399	0
27346at7399	0
27347at7399	1
27350at7399	0
27352at7399	0
27354at7399	0
27357at7399	0
27358at7399	0
27378at7399	3
27380at7399	0
27381at7399	1
27391at7399	0
27402at7399	2
27411at7399	0
27417at7399	0
27418at7399	2
27424at7399	4
27434at7399	2
27436at7399	1
27440at7399	1
27441at7399	0
27445at7399	0
27446at7399	1
27449at7399	0
27451at7399	1
27453at7399	1
27458at7399	0
27469at7399	0
27477at7399	0
27479at7399	1
27481at7399	0
27488at7399	0
27493at7399	1
27499at7399	1
27502at7399	0
27504at7399	0
27509at7399	1
27516at7399	2
27517at7399	0
27524at7399	0
27528at7399	0
27532at7399	1
27533at7399	1
27534at7399	0
27552at7399	1
27554at7399	0
27557at7399	0
27567at7399	0
27571at7399	1
27572at7399	1
27577at7399	3
27581at7399	0
27587at7399	2
27588at7399	8
27592at7399	1
27593at7399	0
27595at7399	0
27597at7399	0
27598at7399	1
27599at7399	0
27603at7399	1
27609at7399	2
27612at7399	0
27624at7399	2
27635at7399	0
27638at7399	5
27640at7399	2
27647at7399	0
27648at7399	0
27649at7399	0
27652at7399	2
27656at7399	2
27658at7399	0
27665at7399	0
27668at7399	0
27677at7399	0
27683at7399	0
27686at7399	2
27692at7399	1
27696at7399	6
27699at7399	0
27700at7399	0
27702at7399	5
27713at7399	0
27724at7399	2
27726at7399	4
27728at7399	0
27730at7399	3
27735at7399	0
27736at7399	2
27740at7399	3
27743at7399	8
27745at7399	3
27751at7399	1
27755at7399	0
27756at7399	0
27761at7399	1
27762at7399	0
27768at7399	1
27769at7399	0
27772at7399	0
27775at7399	0
27777at7399	1
27780at7399	1
27781at7399	0
27790at7399	0
27798at7399	1
27805at7399	0
27806at7399	0
27807at7399	1
27810at7399	1
27813at7399	0
27814at7399	1
27815at7399	0
27816at7399	1
27817at7399	0
27819at7399	1
27823at7399	0
27826at7399	0
27833at7399	0
27835at7399	0
27837at7399	0
27838at7399	1
27840at7399	1
27843at7399	0
27845at7399	1
27847at7399	1
27849at7399	2
27850at7399	0
27852at7399	1
27859at7399	1
27869at7399	0
27875at7399	0
27883at7399	0
27890at7399	0
27891at7399	0
27895at7399	0
27898at7399	0
27902at7399	3
27903at7399	0
27904at7399	0
27909at7399	1
27920at7399	6
27925at7399	0
27927at7399	2
27931at7399	1
27939at7399	0
27941at7399	3
27942at7399	1
27945at7399	0
27953at7399	0
27954at7399	0
27960at7399	0
27962at7399	0
27963at7399	0
27965at7399	0
27976at7399	0
27979at7399	0
27981at7399	0
27982at7399	1
27987at7399	0
27988at7399	1
27995at7399	6
28000at7399	1
28004at7399	2
28006at7399	1
28009at7399	2
28010at7399	0
28012at7399	0
28014at7399	0
28015at7399	0
28016at7399	0
28017at7399	0
28020at7399	1
28026at7399	2
28029at7399	1
28034at7399	0
28035at7399	0
28038at7399	0
28039at7399	1
28050at7399	1
28054at7399	0
28055at7399	1
28058at7399	1
28077at7399	1
28090at7399	0
28098at7399	0
28100at7399	1
28105at7399	0
28111at7399	2
28114at7399	1
28115at7399	1
28119at7399	1
28121at7399	2
28127at7399	0
28130at7399	0
28132at7399	4
28134at7399	3
28137at7399	0
28143at7399	3
28150at7399	2
28153at7399	1
28158at7399	2
28164at7399	0
28166at7399	0
28171at7399	0
28173at7399	0
28176at7399	3
28179at7399	1
28180at7399	1
28187at7399	0
28189at7399	1
28191at7399	1
28193at7399	0
28204at7399	0
28205at7399	0
28206at7399	3
28208at7399	0
28212at7399	1
28219at7399	0
28220at7399	4
28221at7399	3
28225at7399	0
28230at7399	1
28233at7399	1
28235at7399	0
28236at7399	2
28238at7399	0
28239at7399	2
28243at7399	1
28244at7399	0
28247at7399	1
28249at7399	1
28256at7399	1
28257at7399	0
28266at7399	1
28271at7399	1
28273at7399	1
28275at7399	0
28282at7399	7
28284at7399	2
28297at7399	0
28301at7399	0
28302at7399	0
28303at7399	0
28304at7399	1
28306at7399	0
28311at7399	1
28317at7399	0
28319at7399	0
28326at7399	0
28327at7399	0
28330at7399	0
28334at7399	3
28335at7399	1
28340at7399	0
28344at7399	1
28350at7399	1
28353at7399	0
28357at7399	1
28360at7399	0
28362at7399	0
28363at7399	2
28366at7399	0
28392at7399	0
28396at7399	0
28399at7399	1
28401at7399	1
28402at7399	0
28410at7399	0
28412at7399	0
28417at7399	0
28425at7399	0
28430at7399	0
28432at7399	0
28433at7399	0
28439at7399	0
28443at7399	0
28444at7399	0
28454at7399	2
28459at7399	6
28464at7399	4
28468at7399	1
28472at7399	0
28474at7399	3
28479at7399	0
28483at7399	5
28485at7399	0
28490at7399	1
28495at7399	1
28497at7399	0
28501at7399	0
28508at7399	0
28517at7399	1
28520at7399	1
28521at7399	3
28526at7399	0
28528at7399	0
28534at7399	0
28536at7399	2
28537at7399	0
28540at7399	1
28541at7399	0
28548at7399	1
28551at7399	0
28565at7399	0
28570at7399	0
28577at7399	1
28579at7399	0
28580at7399	0
28587at7399	0
28589at7399	1
28590at7399	1
28597at7399	0
28598at7399	0
28604at7399	1
28607at7399	0
28609at7399	0
28611at7399	1
28613at7399	0
28616at7399	3
28620at7399	0
28628at7399	1
28632at7399	0
28634at7399	0
28636at7399	1
28640at7399	0
28644at7399	0
28646at7399	3
28648at7399	2
28653at7399	0
28665at7399	4
28671at7399	0
28673at7399	0
28676at7399	0
28681at7399	2
28688at7399	1
28691at7399	0
28699at7399	0
28704at7399	1
28707at7399	1
28736at7399	1
28737at7399	0
28739at7399	0
28741at7399	1
28744at7399	0
28746at7399	0
28748at7399	0
28753at7399	2
28754at7399	0
28765at7399	3
28768at7399	6
28772at7399	0
28774at7399	0
28781at7399	1
28783at7399	0
28788at7399	0
28789at7399	1
28796at7399	0
28803at7399	0
28805at7399	0
28806at7399	1
28807at7399	2
28816at7399	0
28817at7399	0
28820at7399	1
28822at7399	0
28828at7399	3
28831at7399	1
28837at7399	0
28838at7399	0
28840at7399	0
28843at7399	0
28845at7399	1
28847at7399	0
28848at7399	2
28850at7399	1
28852at7399	0
28856at7399	0
28865at7399	1
28868at7399	0
28871at7399	0
28878at7399	7
28879at7399	2
28886at7399	0
28890at7399	1
28892at7399	0
28898at7399	3
28903at7399	0
28904at7399	0
28916at7399	1
28918at7399	1
28923at7399	1
28924at7399	0
28932at7399	0
28935at7399	1
28937at7399	0
28940at7399	0
28943at7399	1
28948at7399	0
28949at7399	1
28950at7399	0
28958at7399	0
28960at7399	1
28967at7399	5
28968at7399	0
28979at7399	0
28981at7399	1
28982at7399	2
28985at7399	1
28990at7399	1
28992at7399	3
28994at7399	1
29000at7399	3
29001at7399	1
29004at7399	0
29007at7399	0
29010at7399	0
29018at7399	0
29022at7399	0
29032at7399	0
29033at7399	2
29070at7399	0
29072at7399	0
29073at7399	4
29074at7399	3
29077at7399	1
29078at7399	0
29079at7399	1
29080at7399	0
29081at7399	1
29085at7399	0
29087at7399	0
29089at7399	2
29090at7399	0
29094at7399	1
29095at7399	1
29099at7399	1
29103at7399	0
29110at7399	1
29112at7399	2
29115at7399	3
29119at7399	2
29123at7399	0
29133at7399	3
29134at7399	1
29143at7399	0
29147at7399	1
29151at7399	1
29158at7399	1
29159at7399	1
29162at7399	1
29175at7399	1
29186at7399	1
29190at7399	2
29194at7399	0
29195at7399	1
29201at7399	1
29203at7399	0
29205at7399	0
29212at7399	0
29214at7399	0
29217at7399	1
29218at7399	0
29219at7399	0
29223at7399	0
29224at7399	0
29231at7399	0
29232at7399	0
29233at7399	1
29242at7399	1
29244at7399	1
29249at7399	0
29266at7399	0
29290at7399	0
29292at7399	0
29293at7399	4
29294at7399	0
29296at7399	0
29301at7399	0
29303at7399	0
29304at7399	0
29305at7399	0
29306at7399	0
29309at7399	1
29314at7399	0
29315at7399	0
29318at7399	0
29321at7399	0
29335at7399	0
29338at7399	0
29346at7399	1
29350at7399	1
29363at7399	1
29365at7399	0
29380at7399	0
29381at7399	1
29383at7399	1
29385at7399	1
29390at7399	2
29395at7399	0
29396at7399	3
29397at7399	0
29401at7399	2
29403at7399	1
29406at7399	3
29414at7399	0
29417at7399	2
29424at7399	2
29435at7399	0
29439at7399	0
29441at7399	2
29442at7399	0
29455at7399	0
29459at7399	0
29463at7399	4
29468at7399	0
29471at7399	0
29478at7399	0
29480at7399	1
29483at7399	0
29491at7399	1
29495at7399	3
29496at7399	0
29497at7399	9
29502at7399	0
29517at7399	0
29518at7399	1
29520at7399	0
29523at7399	0
29525at7399	0
29529at7399	0
29532at7399	0
29538at7399	0
29542at7399	0
29551at7399	0
29553at7399	0
29554at7399	0
29555at7399	1
29567at7399	0
29568at7399	0
29573at7399	0
29574at7399	0
29577at7399	0
29579at7399	2
29585at7399	0
29587at7399	1
29589at7399	0
29599at7399	0
29600at7399	0
29604at7399	0
29615at7399	0
29623at7399	0
29635at7399	0
29639at7399	0
29640at7399	0
29643at7399	0
29644at7399	1
29651at7399	0
29661at7399	0
29664at7399	1
29666at7399	1
29677at7399	4
29679at7399	0
29680at7399	0
29692at7399	0
29700at7399	0
29705at7399	0
29706at7399	1
29710at7399	1
29714at7399	0
29716at7399	9
29717at7399	1
29721at7399	3
29722at7399	0
29723at7399	1
29725at7399	0
29727at7399	1
29728at7399	2
29745at7399	0
29747at7399	1
29749at7399	0
29757at7399	0
29758at7399	1
29761at7399	0
29767at7399	0
29773at7399	0
29776at7399	1
29778at7399	1
29779at7399	1
29782at7399	1
29786at7399	0
29789at7399	0
29797at7399	0
29815at7399	0
29817at7399	0
29820at7399	1
29822at7399	2
29829at7399	2
29831at7399	1
29845at7399	1
29849at7399	0
29858at7399	0
29862at7399	1
29867at7399	3
29872at7399	1
29875at7399	0
29877at7399	1
29885at7399	1
29887at7399	0
29902at7399	1
29906at7399	2
29913at7399	0
29918at7399	0
29923at7399	1
29925at7399	0
29927at7399	1
29930at7399	0
29933at7399	2
29934at7399	0
29941at7399	0
29942at7399	3
29945at7399	0
29951at7399	0
29952at7399	0
29955at7399	2
29960at7399	0
29963at7399	0
29967at7399	2
29970at7399	0
29977at7399	1
29989at7399	1
29994at7399	0
29998at7399	1
29999at7399	1
30004at7399	3
30007at7399	1
30009at7399	0
30012at7399	2
30013at7399	0
30016at7399	0
30017at7399	0
30023at7399	0
30028at7399	2
30037at7399	2
30039at7399	0
30041at7399	0
30043at7399	1
30045at7399	0
30051at7399	0
30053at7399	0
30058at7399	1
30059at7399	1
30063at7399	0
30067at7399	0
30075at7399	0
30087at7399	0
30088at7399	0
30089at7399	2
30091at7399	0
30095at7399	0
30099at7399	5
30112at7399	0
30117at7399	0
30129at7399	1
30130at7399	1
30131at7399	1
30134at7399	0
30143at7399	1
30146at7399	0
30148at7399	1
30151at7399	1
30153at7399	0
30154at7399	0
30159at7399	0
30161at7399	0
30162at7399	0
30172at7399	1
30174at7399	0
30179at7399	0
30182at7399	2
30188at7399	0
30196at7399	0
30197at7399	1
30205at7399	2
30210at7399	0
30215at7399	1
30216at7399	0
30219at7399	0
30220at7399	1
30221at7399	1
30222at7399	0
30237at7399	0
30239at7399	2
30244at7399	2
30245at7399	0
30246at7399	0
30251at7399	0
30257at7399	1
30266at7399	2
30268at7399	2
30284at7399	1
30286at7399	0
30297at7399	1
30298at7399	0
30305at7399	0
30307at7399	0
30309at7399	0
30318at7399	2
30322at7399	0
30326at7399	0
30327at7399	1
30331at7399	2
30332at7399	0
30333at7399	1
30335at7399	0
30345at7399	5
30347at7399	0
30348at7399	0
30351at7399	0
30356at7399	0
30361at7399	1
30367at7399	0
30370at7399	0
30373at7399	0
30384at7399	1
30385at7399	0
30391at7399	1
30393at7399	0
30394at7399	0
30395at7399	1
30396at7399	0
30401at7399	1
30407at7399	1
30411at7399	0
30412at7399	0
30415at7399	0
30418at7399	0
30421at7399	0
30424at7399	0
30425at7399	3
30427at7399	1
30428at7399	6
30430at7399	3
30431at7399	0
30437at7399	1
30441at7399	2
30449at7399	0
30450at7399	0
30453at7399	9
30455at7399	1
30457at7399	0
30458at7399	0
30459at7399	1
30463at7399	1
30482at7399	0
30490at7399	1
30493at7399	0
30494at7399	0
30495at7399	0
30496at7399	0
30497at7399	5
30501at7399	3
30505at7399	3
30508at7399	0
30516at7399	0
30520at7399	0
30521at7399	0
30527at7399	2
30534at7399	2
30538at7399	2
30554at7399	0
30556at7399	0
30558at7399	0
30561at7399	0
30574at7399	0
30577at7399	0
30579at7399	0
30585at7399	1
30592at7399	1
30593at7399	1
30598at7399	0
30605at7399	0
30606at7399	1
30607at7399	0
30610at7399	2
30612at7399	0
30613at7399	1
30617at7399	1
30619at7399	0
30625at7399	0
30626at7399	1
30627at7399	2
30632at7399	0
30634at7399	1
30635at7399	1
30639at7399	4
30641at7399	1
30642at7399	0
30645at7399	0
30646at7399	0
30648at7399	2
30654at7399	0
30664at7399	0
30667at7399	1
30669at7399	1
30672at7399	0
30678at7399	0
30688at7399	0
30692at7399	1
30695at7399	0
30697at7399	0
30698at7399	1
30699at7399	0
30716at7399	0
30722at7399	0
30725at7399	0
30727at7399	1
30729at7399	0
30734at7399	1
30736at7399	0
30746at7399	1
30747at7399	0
30750at7399	0
30752at7399	0
30755at7399	7
30759at7399	0
30771at7399	0
30776at7399	1
30778at7399	0
30783at7399	0
30787at7399	3
30788at7399	0
30798at7399	0
30799at7399	0
30800at7399	0
30802at7399	1
30803at7399	0
30804at7399	0
30811at7399	0
30818at7399	1
30823at7399	0
30825at7399	0
30827at7399	1
30830at7399	6
30834at7399	0
30838at7399	2
30840at7399	0
30844at7399	0
30847at7399	0
30849at7399	0
30850at7399	0
30851at7399	0
30854at7399	1
30858at7399	0
30864at7399	0
30871at7399	1
30875at7399	0
30883at7399	0
30884at7399	7
30890at7399	0
30891at7399	0
30894at7399	0
30897at7399	0
30898at7399	0
30902at7399	0
30912at7399	0
30916at7399	0
30917at7399	0
30919at7399	9
30922at7399	2
30928at7399	0
30933at7399	0
30934at7399	1
30937at7399	0
30945at7399	0
30946at7399	0
30948at7399	0
30954at7399	0
30955at7399	0
30958at7399	1
30959at7399	0
30962at7399	0
30963at7399	0
30965at7399	0
30970at7399	0
30973at7399	1
30984at7399	0
30990at7399	2
30995at7399	0
30997at7399	6
31018at7399	1
31024at7399	2
31026at7399	0
31033at7399	0
31035at7399	0
31043at7399	0
31045at7399	1
31047at7399	0
31052at7399	0
31054at7399	0
31057at7399	0
31059at7399	0
31067at7399	1
31070at7399	1
31079at7399	1
31083at7399	0
31106at7399	4
31119at7399	0
31121at7399	1
31130at7399	0
31145at7399	0
31146at7399	0
31149at7399	0
31154at7399	3
31156at7399	0
