orthogroup	LCA
MZ22503166	7
MZ22503167	7
MZ22503168	7
MZ22503169	7
MZ22503174	7
MZ22503175	7
MZ22503178	7
MZ22503181	7
MZ22503182	7
MZ22503183	7
MZ22503186	7
MZ22503188	7
MZ22503189	7
MZ22503190	7
MZ22503192	7
MZ22503199	7
MZ22503202	7
MZ22503203	7
MZ22503205	7
MZ22503206	7
MZ22503208	7
MZ22503209	7
MZ22503214	7
MZ22503215	7
MZ22503217	7
MZ22503218	7
MZ22503219	7
MZ22503224	7
MZ22503225	7
MZ22503226	7
MZ22503229	7
MZ22503230	7
MZ22503235	7
MZ22503236	7
MZ22503238	7
MZ22503239	7
MZ22503240	7
MZ22503241	7
MZ22503244	7
MZ22503247	7
MZ22503249	7
MZ22503251	7
MZ22503252	7
MZ22503255	7
MZ22503256	6
MZ22503257	7
MZ22503258	7
MZ22503259	7
MZ22503261	7
MZ22503263	7
MZ22503266	7
MZ22503268	7
MZ22503271	7
MZ22503273	6
MZ22503276	7
MZ22503279	7
MZ22503280	7
MZ22503281	7
MZ22503282	7
MZ22503283	7
MZ22503285	7
MZ22503287	7
MZ22503290	7
MZ22503292	7
MZ22503295	7
MZ22503296	7
MZ22503298	7
MZ22503302	7
MZ22503303	7
MZ22503306	7
MZ22503309	7
MZ22503310	7
MZ22503313	7
MZ22503315	7
MZ22503318	7
MZ22503320	7
MZ22503321	7
MZ22503322	7
MZ22503324	7
MZ22503327	7
MZ22503329	7
MZ22503330	7
MZ22503331	7
MZ22503332	7
MZ22503337	7
MZ22503339	7
MZ22503340	7
MZ22503343	7
MZ22503346	7
MZ22503348	7
MZ22503350	7
MZ22503351	7
MZ22503352	7
MZ22503353	7
MZ22503354	7
MZ22503358	7
MZ22503367	7
MZ22503368	7
MZ22503369	7
MZ22503370	7
MZ22503373	7
MZ22503376	7
MZ22503377	7
MZ22503378	7
MZ22503383	7
MZ22503384	7
MZ22503387	7
MZ22503388	7
MZ22503389	7
MZ22503390	7
MZ22503391	7
MZ22503392	7
MZ22503393	7
MZ22503395	7
MZ22503399	7
MZ22503402	7
MZ22503403	7
MZ22503407	7
MZ22503410	7
MZ22503416	7
MZ22503417	7
MZ22503418	7
MZ22503420	7
MZ22503426	7
MZ22503427	7
MZ22503428	7
MZ22503429	7
MZ22503430	7
MZ22503438	7
MZ22503441	7
MZ22503443	7
MZ22503446	7
MZ22503447	7
MZ22503452	7
MZ22503454	7
MZ22503457	7
MZ22503458	7
MZ22503459	7
MZ22503461	7
MZ22503463	7
MZ22503464	7
MZ22503465	7
MZ22503466	7
MZ22503468	7
MZ22503472	7
MZ22503474	7
MZ22503475	7
MZ22503479	7
MZ22503482	7
MZ22503484	7
MZ22503488	7
MZ22503489	7
MZ22503492	7
MZ22503499	7
MZ22503502	7
MZ22503505	6
MZ22503507	7
MZ22503510	7
MZ22503513	7
MZ22503514	7
MZ22503520	7
MZ22503523	7
MZ22503526	7
MZ22503529	7
MZ22503531	7
MZ22503533	7
MZ22503537	7
MZ22503538	7
MZ22503541	7
MZ22503546	7
MZ22503550	7
MZ22503552	7
MZ22503553	7
MZ22503555	7
MZ22503559	7
MZ22503560	7
MZ22503561	7
MZ22503562	6
MZ22503563	7
MZ22503566	7
MZ22503567	7
MZ22503568	7
MZ22503572	7
MZ22503574	7
MZ22503575	7
MZ22503579	7
MZ22503582	7
MZ22503584	7
MZ22503585	7
MZ22503587	7
MZ22503592	7
MZ22503593	7
MZ22503597	7
MZ22503598	7
MZ22503601	7
MZ22503602	7
MZ22503603	6
MZ22503604	7
MZ22503606	7
MZ22503610	7
MZ22503611	7
MZ22503614	7
MZ22503617	7
MZ22503618	7
MZ22503619	7
MZ22503623	7
MZ22503624	7
MZ22503628	7
MZ22503635	7
MZ22503637	7
MZ22503638	7
MZ22503641	7
MZ22503642	7
MZ22503645	7
MZ22503648	7
MZ22503652	7
MZ22503653	7
MZ22503654	7
MZ22503660	7
MZ22503664	7
MZ22503665	7
MZ22503668	7
MZ22503669	7
MZ22503670	7
MZ22503671	7
MZ22503675	6
MZ22503676	7
MZ22503677	7
MZ22503680	7
MZ22503682	7
MZ22503686	7
MZ22503689	7
MZ22503690	7
MZ22503693	7
MZ22503695	7
MZ22503696	7
MZ22503698	7
MZ22503699	7
MZ22503701	7
MZ22503703	7
MZ22503706	7
MZ22503707	7
MZ22503709	7
MZ22503710	7
MZ22503712	7
MZ22503713	7
MZ22503716	7
MZ22503718	7
MZ22503720	7
MZ22503721	7
MZ22503723	7
MZ22503725	7
MZ22503726	7
MZ22503728	7
MZ22503729	7
MZ22503731	7
MZ22503732	7
MZ22503740	7
MZ22503741	7
MZ22503742	7
MZ22503743	7
MZ22503748	7
MZ22503749	7
MZ22503751	7
MZ22503753	7
MZ22503755	7
MZ22503756	7
MZ22503757	7
MZ22503758	7
MZ22503759	7
MZ22503760	7
MZ22503762	7
MZ22503763	7
MZ22503764	7
MZ22503767	7
MZ22503768	7
MZ22503770	7
MZ22503773	7
MZ22503775	7
MZ22503776	7
MZ22503778	7
MZ22503779	7
MZ22503782	7
MZ22503783	7
MZ22503785	7
MZ22503787	7
MZ22503789	7
MZ22503791	7
MZ22503792	7
MZ22503797	7
MZ22503798	7
MZ22503799	7
MZ22503803	7
MZ22503805	7
MZ22503809	6
MZ22503813	7
MZ22503814	7
MZ22503815	7
MZ22503816	7
MZ22503818	7
MZ22503820	7
MZ22503822	7
MZ22503825	7
MZ22503826	7
MZ22503829	7
MZ22503832	7
MZ22503833	7
MZ22503836	7
MZ22503839	7
MZ22503840	7
MZ22503842	7
MZ22503843	7
MZ22503845	7
MZ22503848	7
MZ22503849	7
MZ22503850	7
MZ22503852	7
MZ22503853	7
MZ22503854	7
MZ22503855	7
MZ22503858	7
MZ22503860	7
MZ22503861	7
MZ22503864	7
MZ22503867	7
MZ22503868	7
MZ22503869	7
MZ22503871	7
MZ22503873	7
MZ22503877	7
MZ22503880	7
MZ22503881	7
MZ22503882	7
MZ22503883	7
MZ22503884	7
MZ22503885	7
MZ22503886	7
MZ22503888	7
MZ22503894	7
MZ22503895	7
MZ22503896	7
MZ22503897	7
MZ22503900	7
MZ22503901	7
MZ22503905	7
MZ22503906	7
MZ22503908	7
MZ22503910	7
MZ22503915	7
MZ22503918	7
MZ22503920	7
MZ22503921	7
MZ22503922	7
MZ22503923	7
MZ22503925	7
MZ22503927	7
MZ22503928	7
MZ22503929	7
MZ22503934	7
MZ22503935	7
MZ22503940	7
MZ22503943	7
MZ22503946	7
MZ22503949	7
MZ22503957	7
MZ22503958	7
MZ22503959	7
MZ22503960	7
MZ22503961	7
MZ22503962	7
MZ22503963	7
MZ22503965	7
MZ22503966	7
MZ22503967	7
MZ22503970	7
MZ22503972	7
MZ22503977	7
MZ22503984	7
MZ22503985	7
MZ22503987	7
MZ22503989	7
MZ22503993	7
MZ22503998	7
MZ22504001	7
MZ22504003	7
MZ22504006	7
MZ22504008	7
MZ22504009	7
MZ22504013	7
MZ22504014	7
MZ22504016	7
MZ22504018	7
MZ22504019	7
MZ22504022	7
MZ22504023	7
MZ22504025	7
MZ22504026	7
MZ22504030	7
MZ22504032	7
MZ22504035	7
MZ22504040	6
MZ22504043	7
MZ22504048	7
MZ22504049	7
MZ22504051	7
MZ22504052	7
MZ22504053	7
MZ22504055	7
MZ22504057	7
MZ22504058	7
MZ22504061	7
MZ22504062	7
MZ22504063	7
MZ22504066	7
MZ22504067	7
MZ22504070	7
MZ22504075	7
MZ22504077	6
MZ22504078	7
MZ22504079	7
MZ22504080	7
MZ22504081	7
MZ22504084	7
MZ22504085	7
MZ22504087	7
MZ22504089	7
MZ22504095	7
MZ22504097	7
MZ22504099	7
MZ22504100	6
MZ22504101	7
MZ22504104	7
MZ22504105	7
MZ22504106	7
MZ22504108	7
MZ22504112	7
MZ22504114	7
MZ22504115	7
MZ22504118	7
MZ22504121	7
MZ22504122	7
MZ22504125	7
MZ22504127	7
MZ22504128	7
MZ22504134	7
MZ22504137	7
MZ22504138	7
MZ22504139	7
MZ22504144	7
MZ22504145	7
MZ22504147	7
MZ22504148	7
MZ22504149	7
MZ22504153	7
MZ22504154	7
MZ22504158	7
MZ22504163	7
MZ22504165	7
MZ22504166	7
MZ22504168	6
MZ22504169	7
MZ22504174	7
MZ22504175	7
MZ22504176	7
MZ22504177	7
MZ22504178	7
MZ22504180	7
MZ22504181	7
MZ22504182	7
MZ22504183	7
MZ22504184	7
MZ22504185	7
MZ22504186	7
MZ22504191	7
MZ22504192	7
MZ22504193	7
MZ22504201	7
MZ22504203	7
MZ22504204	7
MZ22504205	7
MZ22504206	7
MZ22504207	7
MZ22504212	7
MZ22504214	7
MZ22504215	7
MZ22504216	7
MZ22504218	7
MZ22504220	7
MZ22504221	7
MZ22504223	7
MZ22504224	7
MZ22504229	7
MZ22504231	7
MZ22504235	7
MZ22504238	7
MZ22504239	7
MZ22504240	7
MZ22504241	7
MZ22504243	7
MZ22504244	7
MZ22504245	7
MZ22504247	7
MZ22504248	7
MZ22504249	7
MZ22504250	7
MZ22504251	7
MZ22504253	7
MZ22504254	7
MZ22504255	7
MZ22504256	7
MZ22504257	7
MZ22504258	7
MZ22504259	7
MZ22504262	7
MZ22504263	7
MZ22504265	7
MZ22504267	7
MZ22504268	7
MZ22504272	7
MZ22504274	7
MZ22504278	7
MZ22504280	7
MZ22504282	7
MZ22504283	7
MZ22504289	7
MZ22504290	7
MZ22504292	7
MZ22504295	7
MZ22504296	7
MZ22504299	7
MZ22504300	7
MZ22504301	7
MZ22504302	7
MZ22504303	7
MZ22504304	7
MZ22504305	7
MZ22504306	7
MZ22504313	7
MZ22504314	7
MZ22504316	7
MZ22504318	7
MZ22504320	7
MZ22504324	7
MZ22504325	7
MZ22504327	7
MZ22504328	7
MZ22504329	7
MZ22504330	7
MZ22504336	7
MZ22504337	7
MZ22504342	7
MZ22504343	7
MZ22504345	7
MZ22504346	7
MZ22504347	7
MZ22504348	7
MZ22504349	7
MZ22504350	7
MZ22504351	7
MZ22504356	7
MZ22504358	7
MZ22504359	7
MZ22504362	7
MZ22504371	7
MZ22504372	7
MZ22504374	6
MZ22504381	7
MZ22504382	7
MZ22504384	7
MZ22504385	7
MZ22504386	7
MZ22504390	7
MZ22504391	7
MZ22504394	7
MZ22504397	7
MZ22504398	7
MZ22504401	7
MZ22504409	7
MZ22504412	7
MZ22504414	7
MZ22504415	7
MZ22504416	6
MZ22504417	7
MZ22504418	7
MZ22504419	7
MZ22504420	7
MZ22504422	7
MZ22504426	7
MZ22504428	7
MZ22504429	7
MZ22504430	7
MZ22504431	7
MZ22504433	7
MZ22504435	7
MZ22504436	7
MZ22504437	7
MZ22504443	7
MZ22504445	7
MZ22504447	7
MZ22504448	7
MZ22504449	6
MZ22504450	7
MZ22504453	7
MZ22504454	7
MZ22504455	7
MZ22504458	7
MZ22504459	7
MZ22504460	7
MZ22504462	7
MZ22504464	7
MZ22504467	7
MZ22504469	7
MZ22504472	7
MZ22504473	7
MZ22504474	7
MZ22504476	7
MZ22504479	7
MZ22504480	7
MZ22504481	7
MZ22504483	7
MZ22504488	6
MZ22504493	7
MZ22504494	7
MZ22504497	7
MZ22504499	7
MZ22504501	7
MZ22504507	7
MZ22504508	7
MZ22504509	7
MZ22504513	7
MZ22504517	7
MZ22504521	7
MZ22504522	7
MZ22504523	7
MZ22504524	7
MZ22504528	7
MZ22504529	7
MZ22504530	7
MZ22504531	7
MZ22504532	7
MZ22504533	7
MZ22504534	7
MZ22504537	7
MZ22504540	7
MZ22504542	7
MZ22504543	7
MZ22504544	7
MZ22504545	7
MZ22504546	7
MZ22504547	7
MZ22504551	7
MZ22504553	7
MZ22504555	7
MZ22504556	7
MZ22504565	7
MZ22504568	7
MZ22504570	7
MZ22504572	7
MZ22504575	7
MZ22504580	7
MZ22504582	7
MZ22504584	7
MZ22504585	7
MZ22504588	7
MZ22504597	7
MZ22504598	7
MZ22504599	7
MZ22504600	7
MZ22504602	7
MZ22504603	7
MZ22504604	7
MZ22504605	7
MZ22504608	7
MZ22504609	7
MZ22504611	7
MZ22504612	7
MZ22504619	7
MZ22504622	7
MZ22504626	7
MZ22504630	7
MZ22504631	7
MZ22504635	7
MZ22504637	7
MZ22504640	7
MZ22504644	7
MZ22504645	7
MZ22504646	7
MZ22504647	7
MZ22504648	7
MZ22504651	7
MZ22504654	7
MZ22504656	7
MZ22504657	7
MZ22504659	7
MZ22504665	7
MZ22504666	7
MZ22504667	7
MZ22504669	7
MZ22504672	7
MZ22504676	7
MZ22504679	7
MZ22504681	7
MZ22504682	7
MZ22504683	7
MZ22504687	7
MZ22504689	7
MZ22504693	7
MZ22504695	7
MZ22504696	7
MZ22504701	7
MZ22504702	6
MZ22504703	7
MZ22504704	7
MZ22504705	7
MZ22504706	7
MZ22504707	7
MZ22504708	7
MZ22504709	7
MZ22504710	7
MZ22504712	7
MZ22504715	7
MZ22504716	7
MZ22504717	7
MZ22504721	7
MZ22504722	7
MZ22504723	7
MZ22504724	7
MZ22504725	7
MZ22504727	7
MZ22504728	7
MZ22504729	7
MZ22504731	7
MZ22504732	7
MZ22504736	7
MZ22504738	7
MZ22504750	7
MZ22504754	7
MZ22504757	7
MZ22504758	7
MZ22504761	7
MZ22504763	7
MZ22504764	7
MZ22504765	7
MZ22504767	7
MZ22504769	7
MZ22504772	7
MZ22504775	7
MZ22504776	7
MZ22504777	7
MZ22504778	7
MZ22504781	6
MZ22504782	7
MZ22504783	7
MZ22504784	7
MZ22504786	7
MZ22504787	7
MZ22504788	7
MZ22504789	7
MZ22504793	7
MZ22504796	7
MZ22504800	7
MZ22504801	7
MZ22504805	7
MZ22504806	7
MZ22504809	7
MZ22504811	7
MZ22504812	7
MZ22504814	7
MZ22504815	7
MZ22504816	7
MZ22504819	7
MZ22504822	7
MZ22504825	7
MZ22504826	7
MZ22504827	7
MZ22504829	7
MZ22504833	7
MZ22504835	7
MZ22504836	7
MZ22504837	7
MZ22504838	7
MZ22504839	7
MZ22504842	7
MZ22504843	7
MZ22504845	7
MZ22504846	7
MZ22504848	7
MZ22504849	7
MZ22504852	7
MZ22504853	7
MZ22504854	7
MZ22504855	7
MZ22504859	7
MZ22504860	7
MZ22504862	7
MZ22504865	7
MZ22504866	7
MZ22504867	7
MZ22504868	7
MZ22504873	7
MZ22504876	7
MZ22504878	7
MZ22504879	7
MZ22504883	7
MZ22504884	7
MZ22504888	7
MZ22504889	7
MZ22504890	7
MZ22504893	7
MZ22504895	7
MZ22504897	7
MZ22504900	7
MZ22504901	7
MZ22504903	7
MZ22504904	7
MZ22504907	7
MZ22504908	7
MZ22504910	7
MZ22504912	7
MZ22504913	7
MZ22504914	7
MZ22504918	7
MZ22504919	7
MZ22504920	7
MZ22504921	7
MZ22504922	7
MZ22504923	7
MZ22504924	6
MZ22504928	7
MZ22504929	7
MZ22504931	7
MZ22504935	7
MZ22504938	7
MZ22504940	7
MZ22504941	7
MZ22504942	7
MZ22504944	7
MZ22504945	7
MZ22504947	7
MZ22504951	7
MZ22504953	7
MZ22504958	7
MZ22504960	7
MZ22504961	7
MZ22504963	7
MZ22504965	7
MZ22504967	7
MZ22504968	7
MZ22504972	7
MZ22504975	7
MZ22504979	7
MZ22504980	7
MZ22504982	7
MZ22504984	7
MZ22504988	7
MZ22504991	7
MZ22504993	7
MZ22504998	7
MZ22504999	7
MZ22505000	7
MZ22505001	7
MZ22505007	7
MZ22505009	7
MZ22505010	7
MZ22505011	7
MZ22505012	7
MZ22505013	7
MZ22505014	7
MZ22505015	7
MZ22505018	7
MZ22505019	7
MZ22505021	7
MZ22505025	7
MZ22505026	7
MZ22505028	7
MZ22505029	7
MZ22505030	7
MZ22505034	7
MZ22505035	7
MZ22505040	7
MZ22505041	7
MZ22505046	7
MZ22505047	7
MZ22505055	7
MZ22505071	7
MZ22505072	7
MZ22505073	7
MZ22505074	7
MZ22505075	7
MZ22505080	7
MZ22505081	7
MZ22505082	7
MZ22505084	7
MZ22505087	7
MZ22505088	7
MZ22505089	7
MZ22505090	7
MZ22505091	7
MZ22505093	7
MZ22505094	7
MZ22505096	7
MZ22505099	7
MZ22505101	7
MZ22505102	7
MZ22505103	7
MZ22505104	7
MZ22505106	7
MZ22505108	7
MZ22505109	7
MZ22505111	7
MZ22505113	7
MZ22505118	6
MZ22505120	7
MZ22505121	7
MZ22505122	7
MZ22505123	7
MZ22505124	7
MZ22505125	7
MZ22505127	7
MZ22505133	7
MZ22505134	7
MZ22505135	7
MZ22505137	7
MZ22505143	7
MZ22505144	7
MZ22505146	7
MZ22505147	7
MZ22505148	7
MZ22505151	7
MZ22505153	7
MZ22505154	7
MZ22505157	7
MZ22505158	7
MZ22505160	7
MZ22505161	7
MZ22505165	7
MZ22505168	7
MZ22505171	7
MZ22505173	7
MZ22505175	7
MZ22505177	6
MZ22505179	7
MZ22505183	7
MZ22505184	7
MZ22505185	7
MZ22505186	7
MZ22505188	7
MZ22505189	7
MZ22505191	7
MZ22505192	7
MZ22505193	7
MZ22505196	7
MZ22505198	7
MZ22505199	7
MZ22505203	7
MZ22505204	6
MZ22505205	7
MZ22505206	7
MZ22505208	7
MZ22505209	7
MZ22505217	7
MZ22505218	7
MZ22505219	7
MZ22505220	7
MZ22505221	7
MZ22505223	7
MZ22505225	7
MZ22505226	7
MZ22505227	7
MZ22505228	7
MZ22505229	7
MZ22505230	7
MZ22505232	7
MZ22505234	7
MZ22505236	7
MZ22505237	7
MZ22505239	7
MZ22505240	7
MZ22505242	7
MZ22505244	7
MZ22505248	7
MZ22505251	7
MZ22505252	7
MZ22505254	7
MZ22505259	7
MZ22505261	7
MZ22505263	7
MZ22505265	7
MZ22505268	7
MZ22505271	7
MZ22505272	7
MZ22505274	7
MZ22505276	7
MZ22505277	7
MZ22505279	7
MZ22505280	7
MZ22505283	7
MZ22505284	7
MZ22505285	7
MZ22505289	7
MZ22505294	7
MZ22505296	7
MZ22505297	7
MZ22505299	7
MZ22505302	7
MZ22505305	7
MZ22505306	7
MZ22505308	7
MZ22505310	7
MZ22505312	7
MZ22505315	7
MZ22505316	7
MZ22505319	7
MZ22505320	7
MZ22505324	7
MZ22505326	7
MZ22505327	7
MZ22505329	7
MZ22505331	7
MZ22505334	7
MZ22505335	6
MZ22505336	7
MZ22505339	7
MZ22505340	7
MZ22505343	7
MZ22505349	7
MZ22505353	7
MZ22505354	7
MZ22505357	7
MZ22505359	7
MZ22505360	7
MZ22505361	7
MZ22505362	7
MZ22505364	7
MZ22505366	7
MZ22505367	7
MZ22505369	7
MZ22505372	7
MZ22505374	7
MZ22505376	7
MZ22505382	7
MZ22505385	7
MZ22505386	7
MZ22505388	7
MZ22505392	7
MZ22505394	7
MZ22505396	7
MZ22505398	7
MZ22505399	7
MZ22505401	7
MZ22505405	7
MZ22505407	7
MZ22505408	7
MZ22505410	7
MZ22505411	7
MZ22505414	7
MZ22505415	7
MZ22505417	7
MZ22505418	7
MZ22505421	7
MZ22505424	7
MZ22505425	7
MZ22505427	7
MZ22505429	7
MZ22505430	7
MZ22505431	6
MZ22505432	7
MZ22505434	7
MZ22505436	7
MZ22505441	7
MZ22505442	7
MZ22505443	7
MZ22505445	7
MZ22505454	7
MZ22505455	7
MZ22505457	7
MZ22505458	7
MZ22505459	7
MZ22505461	7
MZ22505465	7
MZ22505467	7
MZ22505470	7
MZ22505475	7
MZ22505478	7
MZ22505481	7
MZ22505482	7
MZ22505483	7
MZ22505484	7
MZ22505487	7
MZ22505491	7
MZ22505493	7
MZ22505494	7
MZ22505495	7
MZ22505499	7
MZ22505500	7
MZ22505504	7
MZ22505507	7
MZ22505508	7
MZ22505509	7
MZ22505511	7
MZ22505514	7
MZ22505515	7
MZ22505520	7
MZ22505521	7
MZ22505522	7
MZ22505523	7
MZ22505527	7
MZ22505531	7
MZ22505532	7
MZ22505535	7
MZ22505536	6
MZ22505539	7
MZ22505541	7
MZ22505542	7
MZ22505544	7
MZ22505546	7
MZ22505547	7
MZ22505550	7
MZ22505551	7
MZ22505552	7
MZ22505556	7
MZ22505557	7
MZ22505558	7
MZ22505560	7
MZ22505562	7
MZ22505563	7
MZ22505568	7
MZ22505571	7
MZ22505572	7
MZ22505573	7
MZ22505574	7
MZ22505586	7
MZ22505588	7
MZ22505589	7
MZ22505592	7
MZ22505593	7
MZ22505596	7
MZ22505598	7
MZ22505599	7
MZ22505600	7
MZ22505604	7
MZ22505608	7
MZ22505611	7
MZ22505614	7
MZ22505615	7
MZ22505617	7
MZ22505618	7
MZ22505620	7
MZ22505621	7
MZ22505624	7
MZ22505625	7
MZ22505626	7
MZ22505629	7
MZ22505634	7
MZ22505636	7
MZ22505637	7
MZ22505640	7
MZ22505641	7
MZ22505642	7
MZ22505644	7
MZ22505645	7
MZ22505649	7
MZ22505650	7
MZ22505652	7
MZ22505655	7
MZ22505657	7
MZ22505662	7
MZ22505668	7
MZ22505670	7
MZ22505671	7
MZ22505672	7
MZ22505673	7
MZ22505675	7
MZ22505676	7
MZ22505678	7
MZ22505680	7
MZ22505681	7
MZ22505682	7
MZ22505684	7
MZ22505690	7
MZ22505691	7
MZ22505694	7
MZ22505699	7
MZ22505701	7
MZ22505703	7
MZ22505705	7
MZ22505706	7
MZ22505709	7
MZ22505713	7
MZ22505714	7
MZ22505716	7
MZ22505718	7
MZ22505720	7
MZ22505721	7
MZ22505724	7
MZ22505725	7
MZ22505727	7
MZ22505728	7
MZ22505729	7
MZ22505731	7
MZ22505732	7
MZ22505733	7
MZ22505737	7
MZ22505739	7
MZ22505741	7
MZ22505744	7
MZ22505745	7
MZ22505748	7
MZ22505749	7
MZ22505753	6
MZ22505755	7
MZ22505758	7
MZ22505761	7
MZ22505762	7
MZ22505766	7
MZ22505767	7
MZ22505769	7
MZ22505772	6
MZ22505773	7
MZ22505777	7
MZ22505782	7
MZ22505783	6
MZ22505785	7
MZ22505788	7
MZ22505790	7
MZ22505794	7
MZ22505796	7
MZ22505797	7
MZ22505799	7
MZ22505801	7
MZ22505802	7
MZ22505803	7
MZ22505804	7
MZ22505810	7
MZ22505812	7
MZ22505813	7
MZ22505814	7
MZ22505819	7
MZ22505820	7
MZ22505821	7
MZ22505823	7
MZ22505824	7
MZ22505826	7
MZ22505830	7
MZ22505831	7
MZ22505832	7
MZ22505834	7
MZ22505835	7
MZ22505836	7
MZ22505838	7
MZ22505839	7
MZ22505841	7
MZ22505843	7
MZ22505844	7
MZ22505845	7
MZ22505846	7
MZ22505848	7
MZ22505849	7
MZ22505851	7
MZ22505852	7
MZ22505854	7
MZ22505855	7
MZ22505858	7
MZ22505863	7
MZ22505868	7
MZ22505870	7
MZ22505871	7
MZ22505873	7
MZ22505875	7
MZ22505877	7
MZ22505881	7
MZ22505882	7
MZ22505883	7
MZ22505885	7
MZ22505891	7
MZ22505892	7
MZ22505894	7
MZ22505897	7
MZ22505901	7
MZ22505902	7
MZ22505904	7
MZ22505908	7
MZ22505909	7
MZ22505911	7
MZ22505912	7
MZ22505915	7
MZ22505916	7
MZ22505918	7
MZ22505920	7
MZ22505921	7
MZ22505923	7
MZ22505924	7
MZ22505925	7
MZ22505926	7
MZ22505927	7
MZ22505929	7
MZ22505930	7
MZ22505931	7
MZ22505933	7
MZ22505934	7
MZ22505935	7
MZ22505937	7
MZ22505938	7
MZ22505942	7
MZ22505943	7
MZ22505945	7
MZ22505952	7
MZ22505953	7
MZ22505955	7
MZ22505961	7
MZ22505962	7
MZ22505965	7
MZ22505967	7
MZ22505969	7
MZ22505970	7
MZ22505972	7
MZ22505974	7
MZ22505975	7
MZ22505978	7
MZ22505979	7
MZ22505980	7
MZ22505981	7
MZ22505984	7
MZ22505985	7
MZ22505986	7
MZ22505987	7
MZ22505998	7
MZ22506002	7
MZ22506003	7
MZ22506006	7
MZ22506010	7
MZ22506015	7
MZ22506017	7
MZ22506019	7
MZ22506020	7
MZ22506023	7
MZ22506024	7
MZ22506026	7
MZ22506030	7
MZ22506031	7
MZ22506034	7
MZ22506037	7
MZ22506038	7
MZ22506039	7
MZ22506043	7
MZ22506044	7
MZ22506047	7
MZ22506049	7
MZ22506050	7
MZ22506053	7
MZ22506055	7
MZ22506059	7
MZ22506061	6
MZ22506062	7
MZ22506063	7
MZ22506065	7
MZ22506066	7
MZ22506067	7
MZ22506069	7
MZ22506071	7
MZ22506072	7
MZ22506076	7
MZ22506078	7
MZ22506079	7
MZ22506081	7
MZ22506082	7
MZ22506083	7
MZ22506086	7
MZ22506089	7
MZ22506091	7
MZ22506092	7
MZ22506093	6
MZ22506096	7
MZ22506097	7
MZ22506100	7
MZ22506101	7
MZ22506104	7
MZ22506110	7
MZ22506111	7
MZ22506112	7
MZ22506119	7
MZ22506120	7
MZ22506121	7
MZ22506122	7
MZ22506124	7
MZ22506125	7
MZ22506130	7
MZ22506133	7
MZ22506134	7
MZ22506135	7
MZ22506137	7
MZ22506139	7
MZ22506140	7
MZ22506143	7
MZ22506145	7
MZ22506146	7
MZ22506147	7
MZ22506151	7
MZ22506152	7
MZ22506156	7
MZ22506157	7
MZ22506158	7
MZ22506161	7
MZ22506162	7
MZ22506163	7
MZ22506164	7
MZ22506165	7
MZ22506167	7
MZ22506169	7
MZ22506170	7
MZ22506171	7
MZ22506181	7
MZ22506182	7
MZ22506184	7
MZ22506186	7
MZ22506187	7
MZ22506188	7
MZ22506190	7
MZ22506192	6
MZ22506193	7
MZ22506196	7
MZ22506197	7
MZ22506200	7
MZ22506201	7
MZ22506204	7
MZ22506206	7
MZ22506207	7
MZ22506208	7
MZ22506210	7
MZ22506212	7
MZ22506217	7
MZ22506219	7
MZ22506221	7
MZ22506222	7
MZ22506223	7
MZ22506224	7
MZ22506225	7
MZ22506226	6
MZ22506227	7
MZ22506228	7
MZ22506233	7
MZ22506237	7
MZ22506238	7
MZ22506241	7
MZ22506244	7
MZ22506245	7
MZ22506246	7
MZ22506247	7
MZ22506253	7
MZ22506254	7
MZ22506258	7
MZ22506260	7
MZ22506261	7
MZ22506263	7
MZ22506264	7
MZ22506265	7
MZ22506266	7
MZ22506267	7
MZ22506268	7
MZ22506269	7
MZ22506271	7
MZ22506272	7
MZ22506275	7
MZ22506278	7
MZ22506280	7
MZ22506282	7
MZ22506284	7
MZ22506286	7
MZ22506290	7
MZ22506291	7
MZ22506292	7
MZ22506296	7
MZ22506297	7
MZ22506298	7
MZ22506299	6
MZ22506301	7
MZ22506302	7
MZ22506303	7
MZ22506304	7
MZ22506305	7
MZ22506306	6
MZ22506309	6
MZ22506312	7
MZ22506316	7
MZ22506319	7
MZ22506321	7
MZ22506327	7
MZ22506328	7
MZ22506331	7
MZ22506335	7
MZ22506336	7
MZ22506337	7
MZ22506340	7
MZ22506344	7
MZ22506345	7
MZ22506346	7
MZ22506348	7
MZ22506349	7
MZ22506353	7
MZ22506356	7
MZ22506359	7
MZ22506360	7
MZ22506363	7
MZ22506364	7
MZ22506366	7
MZ22506370	7
MZ22506372	7
MZ22506373	7
MZ22506375	7
MZ22506376	7
MZ22506377	7
MZ22506380	7
MZ22506381	7
MZ22506384	7
MZ22506386	7
MZ22506387	7
MZ22506391	6
MZ22506392	7
MZ22506394	7
MZ22506396	7
MZ22506397	7
MZ22506399	7
MZ22506403	7
MZ22506405	7
MZ22506408	7
MZ22506414	7
MZ22506416	7
MZ22506418	7
MZ22506419	7
MZ22506420	7
MZ22506421	7
MZ22506423	7
MZ22506425	7
MZ22506427	7
MZ22506432	7
MZ22506436	7
MZ22506437	7
MZ22506438	7
MZ22506439	7
MZ22506443	7
MZ22506447	7
MZ22506448	7
MZ22506449	7
MZ22506450	7
MZ22506451	7
MZ22506452	7
MZ22506454	7
MZ22506455	7
MZ22506457	7
MZ22506463	7
MZ22506467	7
MZ22506469	7
MZ22506470	7
MZ22506474	7
