orthogroup	AEN
MZ22524942	2.375
MZ22524943	1.25
MZ22524944	1.857142857
MZ22524945	2.928571429
MZ22524948	2.333333333
MZ22524949	2.733333333
MZ22524951	1.785714286
MZ22524954	2.0
MZ22524955	2.916666667
MZ22524956	3.625
MZ22524958	2.4666666669999997
MZ22524959	4.294117647
MZ22524960	7.5
MZ22524961	2.764705882
MZ22524962	2.0
MZ22524963	1.176470588
MZ22524965	2.5
MZ22524968	3.052631579
MZ22524970	3.0
MZ22524971	2.733333333
MZ22524972	2.0
MZ22524973	2.0
MZ22524975	2.666666667
MZ22524976	1.8333333330000001
MZ22524977	2.25
MZ22524978	2.25
MZ22524979	1.105263158
MZ22524980	1.6666666669999999
MZ22524981	2.666666667
MZ22524982	3.666666667
MZ22524984	3.0
MZ22524985	3.0
MZ22524986	3.125
MZ22524987	2.5
MZ22524988	2.0
MZ22524989	3.611111111
MZ22524990	1.8333333330000001
MZ22524991	1.333333333
MZ22524993	2.1282051280000003
MZ22524996	1.75
MZ22524998	3.571428571
MZ22524999	2.666666667
MZ22525001	1.9090909090000001
MZ22525003	2.631578947
MZ22525004	3.0
MZ22525005	2.166666667
MZ22525006	2.5714285709999998
MZ22525009	1.625
MZ22525010	2.0
MZ22525011	2.125
MZ22525012	3.235294118
MZ22525013	1.571428571
MZ22525014	2.0
MZ22525015	3.0
MZ22525020	2.785714286
MZ22525022	1.8333333330000001
MZ22525023	3.0
MZ22525024	2.0
MZ22525027	1.315789474
MZ22525028	3.0
MZ22525032	1.785714286
MZ22525033	2.0
MZ22525034	3.0
MZ22525035	1.6666666669999999
MZ22525036	1.3
MZ22525037	1.3
MZ22525038	1.9090909090000001
MZ22525040	1.0
MZ22525042	2.0
MZ22525045	4.333333333
MZ22525046	4.0
MZ22525048	2.0
MZ22525049	3.666666667
MZ22525050	2.333333333
MZ22525051	1.571428571
MZ22525052	1.875
MZ22525054	2.3
MZ22525056	2.333333333
MZ22525061	3.894736842
MZ22525062	3.0
MZ22525063	2.0
MZ22525064	2.0
MZ22525065	2.6
MZ22525067	2.0
MZ22525069	3.454545455
MZ22525070	3.25
MZ22525072	1.571428571
MZ22525073	2.058823529
MZ22525075	1.545454545
MZ22525079	2.0
MZ22525080	2.666666667
MZ22525083	1.6666666669999999
MZ22525087	3.285714286
MZ22525088	5.333333333
MZ22525089	2.0
MZ22525092	2.866666667
MZ22525093	2.266666667
MZ22525094	2.4285714290000002
MZ22525095	3.411764706
MZ22525096	3.5
MZ22525097	2.5
MZ22525099	2.0
MZ22525100	2.666666667
MZ22525101	6.2
MZ22525102	3.3636363639999995
MZ22525103	2.277777778
MZ22525104	3.0
MZ22525105	3.2
MZ22525108	2.5
MZ22525110	3.25
MZ22525111	1.0
MZ22525113	2.857142857
MZ22525116	3.333333333
MZ22525117	1.8
MZ22525119	3.333333333
MZ22525121	2.0
MZ22525122	2.3
MZ22525123	2.0
MZ22525124	2.166666667
MZ22525125	1.7777777780000001
MZ22525126	1.125
MZ22525128	2.833333333
MZ22525129	3.0
MZ22525130	1.9166666669999999
MZ22525132	1.2
MZ22525133	3.333333333
MZ22525134	3.0
MZ22525135	1.0
MZ22525136	3.307692308
MZ22525139	3.0
MZ22525140	3.75
MZ22525143	2.285714286
MZ22525145	3.75
MZ22525147	2.9411764710000003
MZ22525148	2.25
MZ22525149	3.25
MZ22525150	2.1
MZ22525151	2.0
MZ22525153	2.333333333
MZ22525154	2.666666667
MZ22525156	1.125
MZ22525158	3.235294118
MZ22525159	2.214285714
MZ22525160	2.857142857
MZ22525161	4.25
MZ22525162	2.0
MZ22525164	5.333333333
MZ22525166	4.0625
MZ22525170	2.125
MZ22525172	1.5384615380000002
MZ22525173	4.6
MZ22525174	2.2
MZ22525177	2.928571429
MZ22525179	4.0
MZ22525180	2.25
MZ22525182	1.785714286
MZ22525183	2.0
MZ22525184	4.444444444
MZ22525185	4.75
MZ22525186	6.333333333
MZ22525187	3.111111111
MZ22525188	1.888888889
MZ22525189	1.5
MZ22525190	3.0588235289999997
MZ22525192	3.285714286
MZ22525194	2.0
MZ22525197	2.333333333
MZ22525199	3.142857143
MZ22525200	2.75
MZ22525201	3.857142857
MZ22525202	2.666666667
MZ22525203	3.0
MZ22525204	2.235294118
MZ22525205	2.0
MZ22525206	2.285714286
MZ22525209	2.0
MZ22525210	1.588235294
MZ22525211	2.333333333
MZ22525212	2.375
MZ22525213	4.0
MZ22525216	1.8333333330000001
MZ22525217	3.0
MZ22525218	1.75
MZ22525219	1.727272727
MZ22525221	2.5
MZ22525222	3.0
MZ22525223	2.25
MZ22525224	2.0
MZ22525225	2.333333333
MZ22525229	2.0
MZ22525230	1.75
MZ22525231	2.363636364
MZ22525233	2.727272727
MZ22525234	3.052631579
MZ22525235	3.25
MZ22525237	3.333333333
MZ22525239	6.375
MZ22525240	2.0
MZ22525243	1.882352941
MZ22525244	1.5
MZ22525245	3.0
MZ22525247	2.0
MZ22525249	2.083333333
MZ22525251	1.0
MZ22525252	3.4
MZ22525253	2.25
MZ22525256	2.0
MZ22525257	3.785714286
MZ22525259	2.0
MZ22525260	2.333333333
MZ22525261	3.666666667
MZ22525262	6.0
MZ22525263	2.0
MZ22525265	2.0
MZ22525269	7.357142857
MZ22525273	2.4285714290000002
MZ22525274	2.666666667
MZ22525275	3.0
MZ22525276	3.2
MZ22525277	3.9375
MZ22525278	3.333333333
MZ22525280	2.125
MZ22525282	2.4285714290000002
MZ22525283	2.0
MZ22525284	2.166666667
MZ22525286	3.1875
MZ22525288	1.333333333
MZ22525290	2.2
MZ22525291	3.421052632
MZ22525294	3.0
MZ22525295	2.714285714
MZ22525297	3.076923077
MZ22525298	3.388888889
MZ22525299	2.777777778
MZ22525300	1.9444444440000002
MZ22525301	3.25
MZ22525302	4.0
MZ22525303	2.5
MZ22525304	1.411764706
MZ22525305	2.2
MZ22525306	3.833333333
MZ22525307	3.0
MZ22525310	3.166666667
MZ22525312	2.75
MZ22525313	2.9
MZ22525317	2.857142857
MZ22525320	2.25
MZ22525321	1.8235294119999998
MZ22525322	1.9375
MZ22525323	3.333333333
MZ22525324	4.9375
MZ22525325	2.444444444
MZ22525326	2.25
MZ22525327	2.5
MZ22525328	2.142857143
MZ22525330	2.666666667
MZ22525331	3.25
MZ22525332	2.214285714
MZ22525333	1.6666666669999999
MZ22525334	2.333333333
MZ22525335	2.8
MZ22525336	2.0
MZ22525337	1.6666666669999999
MZ22525338	2.0
MZ22525339	2.0
MZ22525341	2.0
MZ22525342	2.333333333
MZ22525346	2.0
MZ22525347	3.125
MZ22525348	2.0
MZ22525350	1.6666666669999999
MZ22525354	1.0
MZ22525356	1.0
MZ22525361	3.333333333
MZ22525366	2.222222222
MZ22525367	1.8333333330000001
MZ22525368	2.6
MZ22525369	3.0
MZ22525370	4.333333333
MZ22525371	4.666666667
MZ22525372	2.19047619
MZ22525373	3.0
MZ22525375	1.076923077
MZ22525378	2.578947368
MZ22525379	2.5625
MZ22525380	3.235294118
MZ22525384	3.333333333
MZ22525385	2.4
MZ22525386	2.823529412
MZ22525387	1.2
MZ22525388	2.4285714290000002
MZ22525389	2.666666667
MZ22525391	2.545454545
MZ22525392	3.0
MZ22525393	4.333333333
MZ22525394	2.25
MZ22525398	3.630434783
MZ22525399	2.833333333
MZ22525400	2.0
MZ22525401	4.25
MZ22525402	3.666666667
MZ22525403	2.0
MZ22525404	2.0
MZ22525405	2.4
MZ22525406	1.6
MZ22525407	3.4444444439999997
MZ22525408	2.833333333
MZ22525410	3.333333333
MZ22525413	2.0
MZ22525414	2.0
MZ22525415	1.0
MZ22525416	2.8125
MZ22525417	3.0
MZ22525418	1.05
MZ22525419	2.0
MZ22525421	2.111111111
MZ22525422	2.3
MZ22525423	3.4
MZ22525424	4.0625
MZ22525426	2.214285714
MZ22525427	2.333333333
MZ22525428	2.166666667
MZ22525430	1.4166666669999999
MZ22525431	1.0
MZ22525434	2.5
MZ22525435	2.0
MZ22525436	3.285714286
MZ22525438	2.333333333
MZ22525440	3.0
MZ22525441	2.1
MZ22525442	1.35
MZ22525443	2.066666667
MZ22525444	3.0
MZ22525445	1.285714286
MZ22525446	3.888888889
MZ22525447	2.0
MZ22525448	1.0
MZ22525449	3.0
MZ22525451	1.8
MZ22525455	1.0
MZ22525457	2.0
MZ22525458	2.1
MZ22525459	1.5
MZ22525461	3.0
MZ22525463	1.0
MZ22525467	2.142857143
MZ22525470	2.875
MZ22525473	1.6666666669999999
MZ22525474	3.333333333
MZ22525475	2.3
MZ22525476	2.777777778
MZ22525477	2.083333333
MZ22525478	2.0
MZ22525480	2.0
MZ22525481	2.666666667
MZ22525482	2.5
MZ22525483	1.75
MZ22525484	1.307692308
MZ22525485	2.0
MZ22525486	1.0
MZ22525488	3.0
MZ22525491	2.538461538
MZ22525493	1.888888889
MZ22525495	2.0
MZ22525497	2.785714286
MZ22525499	2.0
MZ22525502	1.8
MZ22525503	3.0
MZ22525504	1.222222222
MZ22525505	2.777777778
MZ22525506	5.6875
MZ22525507	3.0
MZ22525508	2.333333333
MZ22525509	2.714285714
MZ22525510	2.666666667
MZ22525512	3.642857143
MZ22525513	4.0
MZ22525518	2.666666667
MZ22525519	2.5
MZ22525520	4.0
MZ22525522	2.166666667
MZ22525524	2.0
MZ22525525	1.25
MZ22525528	1.333333333
MZ22525530	1.4
MZ22525532	2.714285714
MZ22525533	1.0
MZ22525535	4.0
MZ22525536	1.545454545
MZ22525537	1.8333333330000001
MZ22525539	3.0
MZ22525541	1.333333333
MZ22525542	1.8
MZ22525543	5.0
MZ22525544	1.285714286
MZ22525546	1.111111111
MZ22525547	1.9375
MZ22525548	2.666666667
MZ22525549	1.6666666669999999
MZ22525550	1.6666666669999999
MZ22525551	3.0
MZ22525552	3.666666667
MZ22525553	1.6666666669999999
MZ22525554	2.85
MZ22525558	2.9411764710000003
MZ22525559	2.64516129
MZ22525560	3.0
MZ22525561	2.666666667
MZ22525565	1.0
MZ22525567	3.2
MZ22525569	3.411764706
MZ22525570	4.45
MZ22525571	1.2
MZ22525573	2.166666667
MZ22525574	2.666666667
MZ22525575	2.0
MZ22525578	2.0
MZ22525579	2.8
MZ22525582	3.5
MZ22525583	3.0
MZ22525585	2.0
MZ22525587	2.0
MZ22525588	2.0
MZ22525590	3.75
MZ22525592	2.0
MZ22525593	2.933333333
MZ22525594	1.8333333330000001
MZ22525595	2.0
MZ22525596	3.2
MZ22525597	2.1818181819999998
MZ22525599	2.0
MZ22525600	3.0
MZ22525602	2.333333333
MZ22525604	3.0
MZ22525605	1.071428571
MZ22525606	3.333333333
MZ22525608	1.0
MZ22525609	2.352941176
MZ22525612	3.857142857
MZ22525613	2.0
MZ22525617	2.125
MZ22525619	3.0
MZ22525620	3.166666667
MZ22525621	3.0
MZ22525622	2.666666667
MZ22525623	1.6666666669999999
MZ22525624	1.6666666669999999
MZ22525626	1.6666666669999999
MZ22525628	2.0
MZ22525629	2.1818181819999998
MZ22525630	2.736842105
MZ22525631	2.2
MZ22525632	1.5555555559999998
MZ22525634	3.333333333
MZ22525635	2.333333333
MZ22525636	1.692307692
MZ22525637	2.666666667
MZ22525641	3.1538461539999996
MZ22525643	3.125
MZ22525644	3.125
MZ22525645	2.583333333
MZ22525646	4.0
MZ22525647	4.333333333
MZ22525648	1.25
MZ22525650	2.4
MZ22525651	2.714285714
MZ22525653	1.333333333
MZ22525654	1.230769231
MZ22525655	2.0
MZ22525657	1.6666666669999999
MZ22525658	3.0
MZ22525659	1.0
MZ22525662	2.0
MZ22525664	2.0
MZ22525665	2.0
MZ22525666	1.5555555559999998
MZ22525667	1.75
MZ22525668	2.9375
MZ22525669	2.666666667
MZ22525670	3.0
MZ22525671	2.25
MZ22525672	2.166666667
MZ22525674	1.4444444440000002
MZ22525675	1.9
MZ22525676	2.416666667
MZ22525677	3.4444444439999997
MZ22525678	1.875
MZ22525681	2.615384615
MZ22525682	2.307692308
MZ22525683	2.75
MZ22525685	1.6666666669999999
MZ22525686	2.7058823530000002
MZ22525687	1.6666666669999999
MZ22525688	1.0
MZ22525689	1.772727273
MZ22525696	3.4
MZ22525697	1.75
MZ22525698	1.6666666669999999
MZ22525699	4.0
MZ22525700	2.0
MZ22525701	1.6666666669999999
MZ22525702	2.714285714
MZ22525703	2.24137931
MZ22525704	1.0
MZ22525705	2.333333333
MZ22525708	2.0
MZ22525711	2.666666667
MZ22525712	4.052631579
MZ22525718	1.9
MZ22525720	1.0
MZ22525722	2.333333333
MZ22525723	1.947368421
MZ22525724	2.333333333
MZ22525725	3.4
MZ22525726	2.9
MZ22525729	3.0
MZ22525730	2.1
MZ22525732	2.333333333
MZ22525733	2.0
MZ22525734	2.833333333
MZ22525735	2.272727273
MZ22525736	2.5
MZ22525737	2.0
MZ22525738	2.2
MZ22525739	2.0
MZ22525741	2.090909091
MZ22525742	1.75
MZ22525743	1.571428571
MZ22525744	2.642857143
MZ22525746	2.0
MZ22525747	1.230769231
MZ22525748	3.0588235289999997
MZ22525749	1.25
MZ22525751	1.333333333
MZ22525752	1.6666666669999999
MZ22525753	2.055555556
MZ22525755	3.0
MZ22525757	2.214285714
MZ22525758	3.0
MZ22525760	3.866666667
MZ22525763	1.454545455
MZ22525765	1.5
MZ22525766	3.0
MZ22525767	1.470588235
MZ22525769	2.0
MZ22525770	2.045454545
MZ22525771	2.727272727
MZ22525772	2.0
MZ22525773	3.0
MZ22525774	1.4
MZ22525775	2.8
MZ22525776	1.333333333
MZ22525777	1.2352941179999999
MZ22525779	2.0
MZ22525780	1.9333333330000002
MZ22525782	1.0
MZ22525783	2.666666667
MZ22525784	4.2
MZ22525785	1.333333333
MZ22525786	4.117647058999999
MZ22525787	1.6
MZ22525788	2.0
MZ22525790	1.888888889
MZ22525791	1.888888889
MZ22525792	1.615384615
MZ22525793	3.0
MZ22525795	3.0
MZ22525796	4.333333333
MZ22525797	2.5
MZ22525798	3.8
MZ22525800	1.166666667
MZ22525801	2.0
MZ22525803	2.727272727
MZ22525805	2.5
MZ22525807	2.333333333
MZ22525808	4.333333333
MZ22525809	3.666666667
MZ22525810	2.125
MZ22525811	1.071428571
MZ22525812	2.2
MZ22525813	2.0
MZ22525814	1.052631579
MZ22525817	4.0
MZ22525820	1.1
MZ22525821	2.0
MZ22525823	1.0
MZ22525824	3.071428571
MZ22525826	1.25
MZ22525827	3.666666667
MZ22525829	2.1818181819999998
MZ22525831	2.75
MZ22525832	3.0
MZ22525833	3.0
MZ22525834	2.333333333
MZ22525836	2.333333333
MZ22525837	3.0
MZ22525838	1.25
MZ22525839	1.7
MZ22525841	2.0
MZ22525842	2.333333333
MZ22525844	1.470588235
MZ22525845	3.0
MZ22525846	3.538461538
MZ22525848	1.6666666669999999
MZ22525850	3.4
MZ22525851	3.333333333
MZ22525852	3.0
MZ22525854	1.2
MZ22525856	2.0625
MZ22525857	2.0
MZ22525858	2.0
MZ22525861	2.0
MZ22525862	2.5
MZ22525864	2.857142857
MZ22525866	1.5
MZ22525867	2.333333333
MZ22525868	1.8666666669999998
MZ22525869	2.111111111
MZ22525870	3.083333333
MZ22525871	1.4166666669999999
MZ22525873	2.285714286
MZ22525874	3.4375
MZ22525875	2.0
MZ22525876	1.166666667
MZ22525877	1.0
MZ22525879	1.285714286
MZ22525883	2.0
MZ22525884	4.25
MZ22525885	3.333333333
MZ22525889	2.1
MZ22525890	2.666666667
MZ22525892	1.0
MZ22525893	3.0
MZ22525895	3.666666667
MZ22525896	2.333333333
MZ22525898	1.0
MZ22525899	3.333333333
MZ22525900	2.916666667
MZ22525901	1.8
MZ22525902	2.2
MZ22525903	3.923076923
MZ22525905	2.0
MZ22525906	3.75
MZ22525909	3.75
MZ22525913	1.153846154
MZ22525914	1.076923077
MZ22525915	2.0625
MZ22525917	2.034482759
MZ22525920	1.4
MZ22525921	1.75
MZ22525922	3.666666667
MZ22525923	2.0
MZ22525925	1.75
MZ22525927	2.083333333
MZ22525930	2.0
MZ22525931	2.857142857
MZ22525932	2.8
MZ22525934	2.0
MZ22525935	1.571428571
MZ22525936	3.0
MZ22525937	2.444444444
MZ22525938	2.090909091
MZ22525939	3.0
MZ22525940	2.285714286
MZ22525942	2.0
MZ22525944	2.0
MZ22525947	2.0
MZ22525948	1.0
MZ22525949	4.909090909
MZ22525950	3.333333333
MZ22525951	2.285714286
MZ22525952	2.4
MZ22525953	2.0
MZ22525954	2.0
MZ22525955	1.9166666669999999
MZ22525958	1.333333333
MZ22525959	2.866666667
MZ22525962	3.0588235289999997
MZ22525964	1.6666666669999999
MZ22525966	2.333333333
MZ22525967	1.6
MZ22525969	2.375
MZ22525971	3.0
MZ22525972	2.166666667
MZ22525973	3.5625
MZ22525977	1.6666666669999999
MZ22525978	2.5
MZ22525979	2.666666667
MZ22525980	1.333333333
MZ22525981	1.1
MZ22525985	2.954545455
MZ22525988	2.0
MZ22525989	3.5
MZ22525990	3.0
MZ22525991	4.0
MZ22525992	2.0
MZ22525994	4.0
MZ22525995	2.0
MZ22525996	1.066666667
MZ22525997	2.166666667
MZ22525998	3.0
MZ22525999	2.714285714
MZ22526000	3.0
MZ22526001	2.307692308
MZ22526002	3.125
MZ22526004	2.25
MZ22526006	3.142857143
MZ22526007	2.076923077
MZ22526009	3.0
MZ22526010	2.0
MZ22526011	2.666666667
MZ22526013	2.5714285709999998
MZ22526014	2.666666667
MZ22526017	1.75
MZ22526018	1.6666666669999999
MZ22526021	2.714285714
MZ22526022	3.222222222
MZ22526024	1.333333333
MZ22526026	3.666666667
MZ22526027	2.0
MZ22526029	3.0
MZ22526030	1.0
MZ22526031	2.0
MZ22526032	1.0
MZ22526033	2.4
MZ22526034	2.0
MZ22526035	1.6666666669999999
MZ22526037	3.5
MZ22526039	2.882352941
MZ22526041	1.125
MZ22526042	2.125
MZ22526046	3.8
MZ22526047	2.833333333
MZ22526048	2.0
MZ22526049	2.75
MZ22526050	1.307692308
MZ22526051	2.0
MZ22526054	1.214285714
MZ22526055	1.363636364
MZ22526056	2.0
MZ22526057	3.3636363639999995
MZ22526059	1.714285714
MZ22526064	2.333333333
MZ22526065	1.125
MZ22526066	2.0
MZ22526068	1.0
MZ22526070	1.888888889
MZ22526072	3.6
MZ22526073	3.125
MZ22526074	2.75
MZ22526075	1.166666667
MZ22526076	2.5
MZ22526077	3.25
MZ22526080	2.076923077
MZ22526081	2.142857143
MZ22526082	1.6
MZ22526083	3.25
MZ22526084	3.666666667
MZ22526085	4.0
MZ22526086	2.0
MZ22526087	1.6666666669999999
MZ22526088	4.5
MZ22526090	2.8
MZ22526091	2.0
MZ22526093	3.333333333
MZ22526094	1.928571429
MZ22526095	2.666666667
MZ22526096	2.75
MZ22526097	2.0
MZ22526098	1.6666666669999999
MZ22526099	3.333333333
MZ22526100	3.8
MZ22526102	3.2
MZ22526103	2.933333333
MZ22526105	2.5
MZ22526106	2.666666667
MZ22526108	1.25
MZ22526110	4.6
MZ22526112	1.125
MZ22526113	1.928571429
MZ22526115	2.722222222
MZ22526116	1.6666666669999999
MZ22526117	4.0
MZ22526118	1.2
MZ22526119	2.888888889
MZ22526120	1.7777777780000001
MZ22526122	2.25
MZ22526123	2.263157895
MZ22526124	2.666666667
MZ22526125	2.0
MZ22526126	2.0
MZ22526127	1.2
MZ22526129	2.444444444
MZ22526132	3.375
MZ22526133	4.333333333
MZ22526136	1.0
MZ22526137	2.0
MZ22526138	1.25
MZ22526139	1.125
MZ22526140	1.75
MZ22526141	1.0
MZ22526142	2.0
MZ22526143	1.6666666669999999
MZ22526144	3.75
MZ22526145	3.333333333
MZ22526146	3.333333333
MZ22526147	2.5
MZ22526148	2.176470588
MZ22526150	1.6666666669999999
MZ22526151	2.25
MZ22526152	3.666666667
MZ22526153	1.0
MZ22526157	2.0
MZ22526158	2.0
MZ22526159	3.0
MZ22526160	2.285714286
MZ22526161	2.588235294
MZ22526162	2.375
MZ22526163	2.0
MZ22526165	1.0909090909999999
MZ22526166	2.2
MZ22526167	4.666666667
MZ22526168	3.0
MZ22526169	2.0
MZ22526170	2.857142857
MZ22526171	2.0
MZ22526172	2.666666667
MZ22526173	3.777777778
MZ22526174	2.5714285709999998
MZ22526175	2.888888889
MZ22526177	4.666666667
MZ22526178	2.0
MZ22526179	1.0
MZ22526180	2.0
MZ22526181	2.666666667
MZ22526182	3.75
MZ22526183	2.333333333
MZ22526184	2.0
MZ22526185	2.3
MZ22526187	2.111111111
MZ22526189	2.0
MZ22526191	1.333333333
MZ22526192	2.333333333
MZ22526193	1.25
MZ22526194	2.882352941
MZ22526197	2.7
MZ22526201	2.7
MZ22526202	2.1818181819999998
MZ22526203	2.0
MZ22526204	2.333333333
MZ22526205	3.0
MZ22526206	3.0
MZ22526208	3.375
MZ22526209	1.75
MZ22526210	2.0
MZ22526211	3.214285714
MZ22526212	3.2
MZ22526213	2.9
MZ22526215	1.222222222
MZ22526216	3.4
MZ22526217	2.0
MZ22526218	4.545454545
MZ22526219	4.333333333
MZ22526220	2.777777778
MZ22526221	2.0
MZ22526222	2.0
MZ22526224	2.5
MZ22526225	4.0
MZ22526226	4.0
MZ22526227	2.6
MZ22526228	3.75
MZ22526232	1.333333333
MZ22526236	2.0
MZ22526237	1.0
MZ22526238	2.833333333
MZ22526239	2.0
MZ22526240	3.2
MZ22526241	4.25
MZ22526243	2.0
MZ22526244	2.666666667
MZ22526245	2.857142857
MZ22526246	1.727272727
MZ22526249	2.125
MZ22526250	1.214285714
MZ22526251	3.0
MZ22526252	1.8333333330000001
MZ22526253	1.0
MZ22526254	1.571428571
MZ22526255	4.0
MZ22526256	2.857142857
MZ22526257	4.0
MZ22526258	2.058823529
MZ22526259	2.2
MZ22526260	3.333333333
MZ22526261	1.0
MZ22526262	2.75
MZ22526264	1.0
MZ22526265	3.333333333
MZ22526266	2.333333333
MZ22526267	2.25
MZ22526268	1.6
MZ22526269	2.75
MZ22526270	3.333333333
MZ22526271	2.666666667
MZ22526273	1.075
MZ22526275	2.9090909089999997
MZ22526276	2.833333333
MZ22526278	3.25
MZ22526279	1.333333333
MZ22526280	1.333333333
MZ22526281	3.333333333
MZ22526283	1.125
MZ22526284	1.9166666669999999
MZ22526285	2.0
MZ22526286	2.4285714290000002
MZ22526287	4.0
MZ22526288	1.6666666669999999
MZ22526289	3.0
MZ22526290	2.6
MZ22526291	2.230769231
MZ22526293	3.666666667
MZ22526294	3.75
MZ22526295	2.0
MZ22526296	3.0
MZ22526297	2.75
MZ22526298	3.0
MZ22526299	1.0
MZ22526300	1.9090909090000001
MZ22526302	2.210526316
MZ22526304	2.333333333
MZ22526305	2.333333333
MZ22526306	2.666666667
MZ22526308	2.333333333
MZ22526310	2.0
MZ22526312	1.9375
MZ22526313	3.0
MZ22526314	1.75
MZ22526315	3.307692308
MZ22526316	2.666666667
MZ22526317	3.333333333
MZ22526318	4.0
MZ22526319	1.071428571
MZ22526320	2.769230769
MZ22526321	2.916666667
MZ22526322	4.125
MZ22526323	2.230769231
MZ22526324	1.3529411759999999
MZ22526325	3.5
MZ22526326	1.25
MZ22526327	2.25
MZ22526328	2.0
MZ22526329	1.375
MZ22526330	2.0
MZ22526331	4.0
MZ22526332	4.444444444
MZ22526336	2.333333333
MZ22526337	2.0
MZ22526338	1.0
MZ22526339	2.0
MZ22526341	2.9
MZ22526343	2.0
MZ22526345	1.125
MZ22526346	3.0
MZ22526347	1.714285714
MZ22526348	2.1
MZ22526349	4.333333333
MZ22526350	3.0
MZ22526351	1.95
MZ22526352	2.0
MZ22526353	2.2
MZ22526354	3.333333333
MZ22526355	1.0
MZ22526356	1.6666666669999999
MZ22526358	2.5
MZ22526359	3.333333333
MZ22526361	1.0555555559999998
MZ22526364	2.333333333
MZ22526365	2.833333333
MZ22526366	1.75
MZ22526368	3.0
MZ22526369	1.692307692
MZ22526370	2.375
MZ22526371	1.058823529
MZ22526372	2.555555556
MZ22526374	2.866666667
MZ22526375	3.333333333
MZ22526376	2.2
MZ22526379	2.666666667
MZ22526380	4.1428571430000005
MZ22526383	2.5
MZ22526386	1.8333333330000001
MZ22526389	3.0
MZ22526390	1.428571429
MZ22526391	3.333333333
MZ22526392	1.333333333
MZ22526393	1.8
MZ22526394	1.692307692
MZ22526396	1.0
MZ22526398	1.2
MZ22526400	2.666666667
MZ22526401	1.0
MZ22526402	2.5
MZ22526403	1.0
MZ22526404	2.666666667
MZ22526405	3.6
MZ22526406	4.333333333
MZ22526407	2.125
MZ22526408	2.0
MZ22526409	1.333333333
MZ22526410	2.666666667
MZ22526411	2.5
MZ22526413	2.75
MZ22526414	2.333333333
MZ22526415	2.888888889
MZ22526416	2.285714286
MZ22526420	2.4
MZ22526421	2.333333333
MZ22526422	3.125
MZ22526424	1.571428571
MZ22526425	2.0
MZ22526426	4.529411765
MZ22526427	1.571428571
MZ22526428	2.777777778
MZ22526430	1.0
MZ22526431	2.0
MZ22526432	2.714285714
MZ22526435	5.0
MZ22526436	2.894736842
MZ22526437	2.125
MZ22526438	2.666666667
MZ22526439	2.0
MZ22526440	1.5
MZ22526441	5.0
MZ22526442	3.2
MZ22526443	2.0714285709999998
MZ22526445	2.6875
MZ22526446	2.9
MZ22526447	2.333333333
MZ22526449	2.75
MZ22526452	1.5
MZ22526453	1.6666666669999999
MZ22526454	2.666666667
MZ22526455	1.222222222
MZ22526456	1.785714286
MZ22526457	2.0
MZ22526458	2.0
MZ22526459	2.8125
MZ22526460	2.5333333330000003
MZ22526461	3.333333333
MZ22526462	2.0
MZ22526463	2.75
MZ22526464	2.555555556
MZ22526466	2.5
MZ22526467	3.666666667
MZ22526468	3.75
MZ22526469	2.666666667
MZ22526471	3.0
MZ22526472	2.0
MZ22526475	1.0
MZ22526477	2.0
MZ22526480	2.0
MZ22526481	2.0
MZ22526482	2.083333333
MZ22526483	2.0
MZ22526484	1.4
MZ22526485	8.0
MZ22526487	2.714285714
MZ22526488	2.0
MZ22526489	2.0
MZ22526490	1.8666666669999998
MZ22526491	2.277777778
MZ22526492	2.666666667
MZ22526493	2.0
MZ22526495	1.6666666669999999
MZ22526497	1.333333333
MZ22526498	1.8
MZ22526499	4.5
MZ22526501	2.947368421
MZ22526503	2.0
MZ22526504	2.555555556
MZ22526505	2.666666667
MZ22526506	2.666666667
MZ22526507	3.75
MZ22526508	4.454545455
MZ22526509	2.0714285709999998
MZ22526510	3.333333333
MZ22526513	2.4
MZ22526514	2.125
MZ22526517	2.833333333
MZ22526518	3.5555555560000003
MZ22526519	2.0
MZ22526520	2.666666667
MZ22526521	6.333333333
MZ22526522	1.166666667
MZ22526524	2.0
MZ22526525	1.764705882
MZ22526526	1.0
MZ22526528	2.0
MZ22526529	2.947368421
MZ22526530	1.25
MZ22526531	3.0
MZ22526533	1.333333333
MZ22526534	1.0
MZ22526536	1.0
MZ22526541	1.6666666669999999
MZ22526542	2.0
MZ22526543	2.823529412
MZ22526544	2.75
MZ22526545	3.866666667
MZ22526546	2.8
MZ22526547	3.0
MZ22526548	3.25
MZ22526550	2.25
MZ22526551	4.25
MZ22526553	2.0
MZ22526554	1.4
MZ22526556	4.333333333
MZ22526558	2.0
MZ22526561	2.75
MZ22526562	2.0
MZ22526565	2.230769231
MZ22526567	1.7777777780000001
MZ22526569	1.8333333330000001
MZ22526571	2.0
MZ22526573	1.2
MZ22526575	2.555555556
MZ22526576	1.0
MZ22526579	2.25
MZ22526580	2.75
MZ22526581	2.25
MZ22526582	3.071428571
MZ22526583	2.0
MZ22526584	3.0
MZ22526585	2.230769231
MZ22526586	2.333333333
MZ22526587	1.333333333
MZ22526588	1.357142857
MZ22526590	1.5
MZ22526592	3.0
MZ22526593	1.4
MZ22526594	2.666666667
MZ22526596	3.5
MZ22526598	3.0
MZ22526600	3.8
MZ22526601	2.25
MZ22526602	3.75
