orthogroup	UNI
24929at7399	0.87804878
24931at7399	0.975609756
24933at7399	0.9024390240000001
24934at7399	0.8292682929999999
24935at7399	0.975609756
24941at7399	0.951219512
24942at7399	1.0
24947at7399	0.951219512
24948at7399	0.707317073
24953at7399	0.975609756
24954at7399	0.975609756
24963at7399	0.926829268
24968at7399	0.926829268
24969at7399	0.926829268
24970at7399	0.975609756
24971at7399	0.7560975609999999
24976at7399	1.0
24979at7399	0.8292682929999999
24983at7399	0.5121951220000001
24987at7399	0.43902439
24994at7399	1.0
24999at7399	0.8292682929999999
25000at7399	1.0
25001at7399	0.87804878
25004at7399	1.0
25005at7399	1.0
25007at7399	0.8292682929999999
25011at7399	0.951219512
25012at7399	0.975609756
25016at7399	0.951219512
25021at7399	0.975609756
25022at7399	0.975609756
25027at7399	0.926829268
25036at7399	0.975609756
25039at7399	0.853658537
25041at7399	0.975609756
25042at7399	0.975609756
25050at7399	0.5121951220000001
25052at7399	1.0
25054at7399	0.26829268300000003
25062at7399	0.951219512
25067at7399	0.87804878
25073at7399	0.87804878
25078at7399	0.975609756
25087at7399	0.292682927
25090at7399	0.853658537
25094at7399	0.146341463
25095at7399	0.975609756
25101at7399	0.951219512
25104at7399	1.0
25105at7399	0.975609756
25107at7399	0.951219512
25109at7399	0.926829268
25112at7399	0.975609756
25117at7399	0.682926829
25121at7399	0.975609756
25125at7399	0.87804878
25128at7399	1.0
25129at7399	1.0
25131at7399	1.0
25133at7399	0.951219512
25134at7399	0.975609756
25137at7399	1.0
25146at7399	0.975609756
25153at7399	0.341463415
25157at7399	0.951219512
25158at7399	0.5121951220000001
25161at7399	0.975609756
25163at7399	1.0
25166at7399	0.951219512
25167at7399	0.975609756
25173at7399	0.951219512
25177at7399	0.5365853660000001
25184at7399	0.243902439
25185at7399	0.975609756
25188at7399	0.926829268
25189at7399	0.951219512
25191at7399	0.87804878
25194at7399	0.975609756
25195at7399	0.804878049
25197at7399	0.975609756
25200at7399	0.975609756
25205at7399	0.951219512
25207at7399	0.926829268
25211at7399	1.0
25214at7399	0.926829268
25216at7399	1.0
25222at7399	0.951219512
25224at7399	0.975609756
25227at7399	0.926829268
25236at7399	0.926829268
25243at7399	0.951219512
25262at7399	0.9024390240000001
25263at7399	0.975609756
25265at7399	0.9024390240000001
25269at7399	0.073170732
25271at7399	0.951219512
25275at7399	0.975609756
25282at7399	1.0
25283at7399	0.975609756
25285at7399	0.951219512
25286at7399	0.975609756
25287at7399	0.926829268
25291at7399	0.341463415
25293at7399	0.243902439
25299at7399	0.7560975609999999
25303at7399	1.0
25305at7399	0.56097561
25310at7399	1.0
25317at7399	0.975609756
25318at7399	1.0
25320at7399	1.0
25325at7399	0.975609756
25327at7399	0.9024390240000001
25328at7399	0.975609756
25331at7399	1.0
25333at7399	0.41463414600000004
25337at7399	1.0
25339at7399	0.951219512
25352at7399	0.951219512
25353at7399	0.341463415
25356at7399	0.975609756
25358at7399	0.975609756
25359at7399	0.951219512
25363at7399	0.634146341
25365at7399	0.975609756
25366at7399	0.804878049
25374at7399	0.8292682929999999
25376at7399	0.975609756
25379at7399	0.8292682929999999
25384at7399	1.0
25385at7399	1.0
25389at7399	0.951219512
25391at7399	1.0
25394at7399	0.804878049
25395at7399	0.87804878
25396at7399	0.487804878
25397at7399	0.804878049
25407at7399	0.975609756
25410at7399	0.975609756
25413at7399	1.0
25417at7399	0.8292682929999999
25423at7399	0.975609756
25427at7399	1.0
25428at7399	0.9024390240000001
25432at7399	1.0
25433at7399	0.853658537
25434at7399	0.975609756
25435at7399	0.9024390240000001
25437at7399	0.975609756
25445at7399	0.951219512
25453at7399	1.0
25462at7399	0.87804878
25465at7399	0.975609756
25467at7399	0.975609756
25472at7399	0.975609756
25477at7399	0.951219512
25482at7399	1.0
25483at7399	1.0
25486at7399	0.56097561
25493at7399	0.804878049
25502at7399	0.87804878
25503at7399	1.0
25505at7399	1.0
25513at7399	0.975609756
25514at7399	0.951219512
25515at7399	0.951219512
25516at7399	0.975609756
25520at7399	0.975609756
25530at7399	0.926829268
25536at7399	0.804878049
25538at7399	0.26829268300000003
25543at7399	0.951219512
25550at7399	0.9024390240000001
25556at7399	0.9024390240000001
25557at7399	0.975609756
25562at7399	0.780487805
25563at7399	1.0
25566at7399	0.9024390240000001
25572at7399	0.9024390240000001
25574at7399	0.951219512
25576at7399	1.0
25593at7399	0.853658537
25597at7399	0.951219512
25603at7399	0.951219512
25608at7399	0.975609756
25610at7399	0.926829268
25613at7399	0.56097561
25614at7399	0.975609756
25616at7399	0.951219512
25626at7399	0.487804878
25629at7399	0.804878049
25635at7399	0.951219512
25650at7399	0.853658537
25656at7399	0.780487805
25657at7399	0.87804878
25659at7399	0.951219512
25677at7399	0.39024390200000003
25680at7399	0.951219512
25681at7399	0.975609756
25686at7399	0.975609756
25693at7399	0.26829268300000003
25698at7399	1.0
25700at7399	0.87804878
25701at7399	0.975609756
25708at7399	0.975609756
25710at7399	1.0
25713at7399	0.975609756
25716at7399	0.731707317
25717at7399	0.634146341
25719at7399	0.975609756
25729at7399	0.951219512
25730at7399	0.951219512
25735at7399	1.0
25737at7399	0.243902439
25738at7399	0.43902439
25742at7399	0.8292682929999999
25743at7399	1.0
25744at7399	0.975609756
25747at7399	1.0
25748at7399	1.0
25750at7399	0.951219512
25751at7399	0.87804878
25754at7399	0.975609756
25756at7399	0.926829268
25760at7399	0.926829268
25761at7399	0.975609756
25763at7399	0.951219512
25765at7399	1.0
25766at7399	0.975609756
25772at7399	0.926829268
25777at7399	0.975609756
25779at7399	0.682926829
25784at7399	0.975609756
25787at7399	0.975609756
25788at7399	0.9024390240000001
25794at7399	1.0
25797at7399	0.975609756
25801at7399	0.5365853660000001
25805at7399	0.804878049
25807at7399	0.951219512
25812at7399	0.951219512
25813at7399	0.975609756
25817at7399	0.926829268
25823at7399	1.0
25824at7399	0.804878049
25825at7399	0.8292682929999999
25828at7399	0.9024390240000001
25832at7399	0.975609756
25835at7399	1.0
25836at7399	0.975609756
25842at7399	1.0
25843at7399	0.707317073
25845at7399	0.975609756
25847at7399	1.0
25848at7399	0.975609756
25862at7399	0.780487805
25866at7399	0.975609756
25871at7399	1.0
25872at7399	0.951219512
25874at7399	0.975609756
25875at7399	0.951219512
25879at7399	0.975609756
25884at7399	1.0
25894at7399	0.975609756
25901at7399	0.951219512
25902at7399	0.951219512
25918at7399	0.975609756
25919at7399	0.975609756
25921at7399	0.17073170699999998
25922at7399	1.0
25923at7399	0.951219512
25930at7399	0.975609756
25931at7399	1.0
25935at7399	0.951219512
25936at7399	0.8292682929999999
25938at7399	0.951219512
25939at7399	0.951219512
25946at7399	0.292682927
25954at7399	0.12195122
25961at7399	0.8292682929999999
25964at7399	0.9024390240000001
25969at7399	0.926829268
25984at7399	0.9024390240000001
25986at7399	0.9024390240000001
25987at7399	0.87804878
25988at7399	0.951219512
25991at7399	0.975609756
25994at7399	0.975609756
26010at7399	1.0
26011at7399	0.926829268
26014at7399	0.975609756
26015at7399	1.0
26021at7399	0.975609756
26028at7399	0.7560975609999999
26034at7399	0.975609756
26040at7399	1.0
26041at7399	0.975609756
26047at7399	0.975609756
26055at7399	1.0
26056at7399	0.951219512
26059at7399	0.804878049
26068at7399	0.243902439
26080at7399	0.975609756
26081at7399	0.951219512
26089at7399	1.0
26091at7399	0.9024390240000001
26099at7399	0.975609756
26106at7399	0.146341463
26116at7399	0.975609756
26136at7399	0.5121951220000001
26140at7399	0.951219512
26141at7399	0.975609756
26142at7399	1.0
26143at7399	0.975609756
26145at7399	0.975609756
26161at7399	0.41463414600000004
26165at7399	0.5365853660000001
26167at7399	0.926829268
26169at7399	1.0
26170at7399	0.853658537
26173at7399	0.707317073
26179at7399	0.951219512
26180at7399	0.9024390240000001
26181at7399	0.951219512
26182at7399	0.146341463
26183at7399	0.951219512
26190at7399	0.951219512
26191at7399	1.0
26195at7399	0.9024390240000001
26201at7399	0.609756098
26202at7399	1.0
26205at7399	0.39024390200000003
26210at7399	0.975609756
26212at7399	1.0
26214at7399	0.926829268
26226at7399	0.853658537
26229at7399	0.951219512
26233at7399	0.951219512
26236at7399	0.926829268
26241at7399	0.682926829
26244at7399	0.780487805
26251at7399	0.975609756
26254at7399	1.0
26259at7399	0.8292682929999999
26261at7399	0.975609756
26262at7399	0.926829268
26263at7399	1.0
26264at7399	0.731707317
26265at7399	0.487804878
26273at7399	0.975609756
26275at7399	0.951219512
26278at7399	0.804878049
26279at7399	0.8292682929999999
26280at7399	1.0
26281at7399	1.0
26285at7399	0.975609756
26288at7399	0.8292682929999999
26289at7399	0.975609756
26290at7399	0.731707317
26292at7399	0.804878049
26294at7399	0.951219512
26295at7399	0.8292682929999999
26296at7399	0.975609756
26297at7399	1.0
26298at7399	0.975609756
26299at7399	0.951219512
26307at7399	1.0
26309at7399	0.365853659
26312at7399	1.0
26315at7399	0.951219512
26316at7399	0.804878049
26319at7399	0.975609756
26320at7399	0.951219512
26334at7399	0.951219512
26336at7399	0.9024390240000001
26339at7399	0.975609756
26344at7399	0.975609756
26347at7399	0.243902439
26357at7399	0.87804878
26358at7399	0.707317073
26362at7399	0.951219512
26364at7399	0.951219512
26371at7399	0.926829268
26373at7399	0.975609756
26374at7399	1.0
26377at7399	0.951219512
26381at7399	0.975609756
26386at7399	0.951219512
26389at7399	0.87804878
26396at7399	0.585365854
26405at7399	0.26829268300000003
26408at7399	0.975609756
26417at7399	0.487804878
26418at7399	0.487804878
26420at7399	0.926829268
26422at7399	0.975609756
26432at7399	0.926829268
26441at7399	0.585365854
26449at7399	0.951219512
26457at7399	0.780487805
26458at7399	0.975609756
26461at7399	0.341463415
26463at7399	0.926829268
26464at7399	0.9024390240000001
26469at7399	0.341463415
26470at7399	0.975609756
26474at7399	0.951219512
26479at7399	0.804878049
26482at7399	0.87804878
26483at7399	0.975609756
26488at7399	0.926829268
26491at7399	0.975609756
26494at7399	0.926829268
26495at7399	0.975609756
26498at7399	0.7560975609999999
26509at7399	0.585365854
26510at7399	0.9024390240000001
26513at7399	0.951219512
26521at7399	0.951219512
26524at7399	0.56097561
26529at7399	0.8292682929999999
26535at7399	0.12195122
26538at7399	0.951219512
26541at7399	0.975609756
26543at7399	0.975609756
26561at7399	0.853658537
26564at7399	0.926829268
26571at7399	0.951219512
26580at7399	0.853658537
26582at7399	1.0
26585at7399	0.951219512
26593at7399	0.951219512
26597at7399	1.0
26598at7399	0.9024390240000001
26600at7399	0.975609756
26613at7399	1.0
26614at7399	0.926829268
26616at7399	0.951219512
26618at7399	0.975609756
26622at7399	0.853658537
26625at7399	0.975609756
26631at7399	0.975609756
26635at7399	1.0
26637at7399	0.975609756
26639at7399	1.0
26649at7399	0.341463415
26654at7399	0.975609756
26655at7399	0.682926829
26664at7399	0.926829268
26667at7399	0.292682927
26669at7399	1.0
26670at7399	0.951219512
26673at7399	1.0
26674at7399	0.097560976
26677at7399	0.975609756
26679at7399	0.634146341
26680at7399	0.951219512
26681at7399	0.463414634
26685at7399	1.0
26686at7399	0.8292682929999999
26697at7399	0.951219512
26703at7399	0.9024390240000001
26707at7399	0.17073170699999998
26712at7399	0.951219512
26718at7399	0.975609756
26721at7399	0.951219512
26725at7399	0.9024390240000001
26730at7399	0.975609756
26734at7399	0.585365854
26738at7399	0.243902439
26743at7399	1.0
26745at7399	1.0
26746at7399	0.975609756
26750at7399	0.780487805
26752at7399	1.0
26755at7399	0.951219512
26756at7399	0.926829268
26757at7399	0.926829268
26758at7399	0.853658537
26765at7399	0.975609756
26767at7399	0.9024390240000001
26769at7399	1.0
26771at7399	0.487804878
26775at7399	1.0
26789at7399	0.975609756
26794at7399	0.780487805
26798at7399	0.975609756
26800at7399	1.0
26803at7399	0.853658537
26812at7399	0.12195122
26814at7399	0.926829268
26816at7399	1.0
26821at7399	0.87804878
26824at7399	0.975609756
26827at7399	0.926829268
26834at7399	0.975609756
26837at7399	0.951219512
26841at7399	0.951219512
26843at7399	0.975609756
26845at7399	0.951219512
26848at7399	0.975609756
26852at7399	0.56097561
26854at7399	0.585365854
26859at7399	0.975609756
26860at7399	0.487804878
26875at7399	0.951219512
26876at7399	0.975609756
26885at7399	0.975609756
26886at7399	0.780487805
26890at7399	0.26829268300000003
26892at7399	0.926829268
26895at7399	0.951219512
26896at7399	0.951219512
26897at7399	0.951219512
26899at7399	0.951219512
26900at7399	0.804878049
26903at7399	0.951219512
26905at7399	0.87804878
26908at7399	0.951219512
26910at7399	0.7560975609999999
26913at7399	0.975609756
26927at7399	0.926829268
26931at7399	0.9024390240000001
26933at7399	0.5365853660000001
26935at7399	0.707317073
26936at7399	1.0
26938at7399	1.0
26939at7399	0.87804878
26945at7399	0.951219512
26947at7399	1.0
26949at7399	0.975609756
26951at7399	1.0
26960at7399	0.951219512
26964at7399	1.0
26966at7399	0.9024390240000001
26968at7399	1.0
26970at7399	0.365853659
26971at7399	0.926829268
26982at7399	0.853658537
26989at7399	0.8292682929999999
26998at7399	1.0
26999at7399	0.853658537
27002at7399	0.951219512
27005at7399	0.731707317
27006at7399	1.0
27007at7399	0.9024390240000001
27009at7399	0.26829268300000003
27014at7399	0.975609756
27015at7399	0.951219512
27023at7399	0.31707317100000004
27026at7399	0.975609756
27030at7399	1.0
27033at7399	0.682926829
27034at7399	0.951219512
27035at7399	0.463414634
27037at7399	0.804878049
27039at7399	0.9024390240000001
27044at7399	0.804878049
27056at7399	0.951219512
27060at7399	0.975609756
27069at7399	0.951219512
27070at7399	0.975609756
27075at7399	0.56097561
27076at7399	0.87804878
27077at7399	1.0
27082at7399	0.682926829
27095at7399	1.0
27105at7399	0.341463415
27106at7399	0.87804878
27112at7399	0.585365854
27113at7399	0.975609756
27119at7399	1.0
27123at7399	1.0
27129at7399	0.951219512
27136at7399	0.853658537
27147at7399	0.658536585
27148at7399	0.780487805
27149at7399	0.975609756
27150at7399	0.926829268
27151at7399	0.7560975609999999
27152at7399	0.804878049
27153at7399	0.926829268
27156at7399	0.9024390240000001
27158at7399	0.975609756
27159at7399	1.0
27166at7399	0.219512195
27168at7399	0.926829268
27170at7399	0.926829268
27175at7399	0.853658537
27176at7399	1.0
27178at7399	0.975609756
27182at7399	0.731707317
27183at7399	0.341463415
27186at7399	0.951219512
27188at7399	0.975609756
27207at7399	1.0
27211at7399	0.975609756
27218at7399	0.975609756
27222at7399	0.7560975609999999
27225at7399	0.43902439
27236at7399	0.975609756
27237at7399	1.0
27240at7399	0.87804878
27244at7399	1.0
27245at7399	0.951219512
27248at7399	1.0
27249at7399	1.0
27254at7399	0.975609756
27258at7399	0.926829268
27259at7399	0.9024390240000001
27261at7399	0.219512195
27262at7399	0.951219512
27263at7399	0.951219512
27264at7399	0.926829268
27273at7399	1.0
27290at7399	0.926829268
27293at7399	0.926829268
27301at7399	0.975609756
27305at7399	0.951219512
27309at7399	0.146341463
27312at7399	0.219512195
27313at7399	0.975609756
27314at7399	1.0
27315at7399	1.0
27316at7399	1.0
27320at7399	0.41463414600000004
27322at7399	1.0
27323at7399	0.7560975609999999
27335at7399	0.463414634
27338at7399	1.0
27340at7399	0.951219512
27342at7399	0.975609756
27345at7399	0.87804878
27346at7399	0.8292682929999999
27347at7399	0.926829268
27350at7399	0.7560975609999999
27352at7399	1.0
27354at7399	1.0
27357at7399	0.975609756
27358at7399	0.5365853660000001
27378at7399	0.975609756
27380at7399	0.975609756
27381at7399	0.87804878
27391at7399	0.780487805
27402at7399	0.8292682929999999
27411at7399	0.9024390240000001
27417at7399	0.951219512
27418at7399	0.975609756
27424at7399	1.0
27434at7399	0.9024390240000001
27436at7399	0.853658537
27440at7399	1.0
27441at7399	0.292682927
27445at7399	1.0
27446at7399	0.341463415
27449at7399	0.19512195100000002
27451at7399	1.0
27453at7399	0.975609756
27458at7399	1.0
27469at7399	0.804878049
27477at7399	0.39024390200000003
27479at7399	0.804878049
27481at7399	0.975609756
27488at7399	0.609756098
27493at7399	0.17073170699999998
27499at7399	0.926829268
27502at7399	0.87804878
27504at7399	0.9024390240000001
27509at7399	0.8292682929999999
27516at7399	0.853658537
27517at7399	0.8292682929999999
27524at7399	0.975609756
27528at7399	1.0
27532at7399	0.19512195100000002
27533at7399	0.926829268
27534at7399	1.0
27552at7399	0.975609756
27554at7399	0.9024390240000001
27557at7399	0.926829268
27567at7399	0.926829268
27571at7399	1.0
27572at7399	0.951219512
27577at7399	0.731707317
27581at7399	0.56097561
27587at7399	1.0
27588at7399	0.8292682929999999
27592at7399	1.0
27593at7399	0.87804878
27595at7399	0.975609756
27597at7399	0.926829268
27598at7399	0.975609756
27599at7399	0.975609756
27603at7399	0.975609756
27609at7399	0.951219512
27612at7399	0.9024390240000001
27624at7399	0.926829268
27635at7399	0.097560976
27638at7399	0.975609756
27640at7399	0.951219512
27647at7399	0.975609756
27648at7399	0.926829268
27649at7399	0.926829268
27652at7399	0.926829268
27656at7399	0.9024390240000001
27658at7399	0.292682927
27665at7399	0.926829268
27668at7399	1.0
27677at7399	0.926829268
27683at7399	0.975609756
27686at7399	0.975609756
27692at7399	0.43902439
27696at7399	0.951219512
27699at7399	0.146341463
27700at7399	0.975609756
27702at7399	0.951219512
27713at7399	0.951219512
27724at7399	1.0
27726at7399	0.609756098
27728at7399	0.926829268
27730at7399	0.9024390240000001
27735at7399	0.097560976
27736at7399	0.975609756
27740at7399	1.0
27743at7399	0.951219512
27745at7399	0.31707317100000004
27751at7399	0.951219512
27755at7399	0.87804878
27756at7399	0.56097561
27761at7399	0.853658537
27762at7399	0.8292682929999999
27768at7399	0.707317073
27769at7399	0.7560975609999999
27772at7399	0.951219512
27775at7399	0.731707317
27777at7399	0.975609756
27780at7399	0.780487805
27781at7399	0.951219512
27790at7399	0.975609756
27798at7399	0.219512195
27805at7399	0.87804878
27806at7399	0.463414634
27807at7399	0.975609756
27810at7399	0.682926829
27813at7399	0.975609756
27814at7399	0.975609756
27815at7399	0.804878049
27816at7399	0.951219512
27817at7399	0.926829268
27819at7399	0.975609756
27823at7399	0.43902439
27826at7399	0.853658537
27833at7399	0.975609756
27835at7399	0.975609756
27837at7399	0.804878049
27838at7399	0.926829268
27840at7399	1.0
27843at7399	0.87804878
27845at7399	1.0
27847at7399	0.975609756
27849at7399	0.975609756
27850at7399	0.682926829
27852at7399	0.975609756
27859at7399	0.951219512
27869at7399	0.926829268
27875at7399	0.926829268
27883at7399	0.853658537
27890at7399	0.975609756
27891at7399	0.12195122
27895at7399	0.926829268
27898at7399	0.951219512
27902at7399	1.0
27903at7399	1.0
27904at7399	0.9024390240000001
27909at7399	0.975609756
27920at7399	0.975609756
27925at7399	0.8292682929999999
27927at7399	0.926829268
27931at7399	0.926829268
27939at7399	1.0
27941at7399	0.975609756
27942at7399	0.975609756
27945at7399	0.951219512
27953at7399	0.975609756
27954at7399	0.975609756
27960at7399	0.951219512
27962at7399	0.853658537
27963at7399	0.780487805
27965at7399	0.853658537
27976at7399	0.975609756
27979at7399	0.9024390240000001
27981at7399	0.12195122
27982at7399	0.951219512
27987at7399	1.0
27988at7399	0.926829268
27995at7399	0.39024390200000003
28000at7399	0.731707317
28004at7399	0.975609756
28006at7399	0.951219512
28009at7399	0.975609756
28010at7399	0.975609756
28012at7399	0.975609756
28014at7399	0.975609756
28015at7399	0.43902439
28016at7399	1.0
28017at7399	0.926829268
28020at7399	1.0
28026at7399	0.634146341
28029at7399	1.0
28034at7399	0.56097561
28035at7399	0.146341463
28038at7399	0.17073170699999998
28039at7399	0.634146341
28050at7399	0.9024390240000001
28054at7399	0.926829268
28055at7399	1.0
28058at7399	0.731707317
28077at7399	1.0
28090at7399	0.7560975609999999
28098at7399	0.463414634
28100at7399	0.951219512
28105at7399	0.975609756
28111at7399	0.219512195
28114at7399	1.0
28115at7399	0.926829268
28119at7399	0.951219512
28121at7399	0.926829268
28127at7399	0.634146341
28130at7399	0.975609756
28132at7399	0.243902439
28134at7399	0.975609756
28137at7399	0.31707317100000004
28143at7399	0.975609756
28150at7399	0.975609756
28153at7399	1.0
28158at7399	0.951219512
28164at7399	0.951219512
28166at7399	0.951219512
28171at7399	1.0
28173at7399	0.951219512
28176at7399	0.8292682929999999
28179at7399	0.951219512
28180at7399	0.975609756
28187at7399	0.975609756
28189at7399	0.682926829
28191at7399	0.43902439
28193at7399	0.682926829
28204at7399	0.243902439
28205at7399	0.951219512
28206at7399	0.951219512
28208at7399	0.9024390240000001
28212at7399	0.609756098
28219at7399	0.87804878
28220at7399	0.9024390240000001
28221at7399	0.9024390240000001
28225at7399	1.0
28230at7399	0.634146341
28233at7399	1.0
28235at7399	0.951219512
28236at7399	0.975609756
28238at7399	0.975609756
28239at7399	0.780487805
28243at7399	0.951219512
28244at7399	0.951219512
28247at7399	0.951219512
28249at7399	0.975609756
28256at7399	1.0
28257at7399	0.951219512
28266at7399	1.0
28271at7399	0.951219512
28273at7399	1.0
28275at7399	1.0
28282at7399	0.853658537
28284at7399	0.951219512
28297at7399	0.219512195
28301at7399	0.975609756
28302at7399	0.804878049
28303at7399	0.9024390240000001
28304at7399	0.8292682929999999
28306at7399	0.87804878
28311at7399	0.8292682929999999
28317at7399	0.56097561
28319at7399	1.0
28326at7399	0.073170732
28327at7399	0.341463415
28330at7399	0.073170732
28334at7399	1.0
28335at7399	0.951219512
28340at7399	0.926829268
28344at7399	0.634146341
28350at7399	0.975609756
28353at7399	0.5365853660000001
28357at7399	0.87804878
28360at7399	0.780487805
28362at7399	0.951219512
28363at7399	1.0
28366at7399	1.0
28392at7399	0.926829268
28396at7399	1.0
28399at7399	0.975609756
28401at7399	0.975609756
28402at7399	0.975609756
28410at7399	0.975609756
28412at7399	0.87804878
28417at7399	0.5121951220000001
28425at7399	0.926829268
28430at7399	0.073170732
28432at7399	0.975609756
28433at7399	1.0
28439at7399	0.926829268
28443at7399	1.0
28444at7399	0.975609756
28454at7399	1.0
28459at7399	0.487804878
28464at7399	1.0
28468at7399	0.365853659
28472at7399	0.219512195
28474at7399	0.975609756
28479at7399	0.951219512
28483at7399	0.951219512
28485at7399	1.0
28490at7399	1.0
28495at7399	0.926829268
28497at7399	1.0
28501at7399	0.219512195
28508at7399	0.975609756
28517at7399	0.975609756
28520at7399	0.292682927
28521at7399	1.0
28526at7399	0.585365854
28528at7399	0.097560976
28534at7399	1.0
28536at7399	0.975609756
28537at7399	0.487804878
28540at7399	0.87804878
28541at7399	0.951219512
28548at7399	0.975609756
28551at7399	0.17073170699999998
28565at7399	0.926829268
28570at7399	0.7560975609999999
28577at7399	0.12195122
28579at7399	0.853658537
28580at7399	0.658536585
28587at7399	0.87804878
28589at7399	1.0
28590at7399	0.26829268300000003
28597at7399	0.975609756
28598at7399	1.0
28604at7399	0.780487805
28607at7399	0.5121951220000001
28609at7399	0.926829268
28611at7399	0.975609756
28613at7399	1.0
28616at7399	0.975609756
28620at7399	0.87804878
28628at7399	0.9024390240000001
28632at7399	0.243902439
28634at7399	0.731707317
28636at7399	0.975609756
28640at7399	0.951219512
28644at7399	0.951219512
28646at7399	0.926829268
28648at7399	1.0
28653at7399	0.26829268300000003
28665at7399	1.0
28671at7399	0.87804878
28673at7399	0.17073170699999998
28676at7399	0.56097561
28681at7399	1.0
28688at7399	0.926829268
28691at7399	0.707317073
28699at7399	0.926829268
28704at7399	0.975609756
28707at7399	1.0
28736at7399	1.0
28737at7399	0.658536585
28739at7399	0.975609756
28741at7399	0.975609756
28744at7399	1.0
28746at7399	0.780487805
28748at7399	0.975609756
28753at7399	0.975609756
28754at7399	0.5365853660000001
28765at7399	0.975609756
28768at7399	0.975609756
28772at7399	0.780487805
28774at7399	0.9024390240000001
28781at7399	1.0
28783at7399	0.8292682929999999
28788at7399	0.731707317
28789at7399	0.39024390200000003
28796at7399	0.975609756
28803at7399	0.585365854
28805at7399	0.9024390240000001
28806at7399	0.975609756
28807at7399	0.87804878
28816at7399	0.707317073
28817at7399	0.17073170699999998
28820at7399	0.975609756
28822at7399	0.9024390240000001
28828at7399	0.31707317100000004
28831at7399	0.219512195
28837at7399	0.8292682929999999
28838at7399	0.487804878
28840at7399	0.926829268
28843at7399	0.951219512
28845at7399	0.707317073
28847at7399	0.975609756
28848at7399	0.951219512
28850at7399	0.975609756
28852at7399	0.804878049
28856at7399	0.926829268
28865at7399	1.0
28868at7399	0.634146341
28871at7399	0.853658537
28878at7399	0.365853659
28879at7399	0.9024390240000001
28886at7399	0.853658537
28890at7399	0.804878049
28892at7399	0.9024390240000001
28898at7399	1.0
28903at7399	0.17073170699999998
28904at7399	0.707317073
28916at7399	0.975609756
28918at7399	1.0
28923at7399	0.975609756
28924at7399	0.682926829
28932at7399	1.0
28935at7399	0.780487805
28937at7399	0.9024390240000001
28940at7399	0.975609756
28943at7399	0.975609756
28948at7399	0.9024390240000001
28949at7399	0.9024390240000001
28950at7399	0.853658537
28958at7399	0.39024390200000003
28960at7399	0.951219512
28967at7399	0.8292682929999999
28968at7399	0.097560976
28979at7399	0.780487805
28981at7399	0.975609756
28982at7399	1.0
28985at7399	1.0
28990at7399	1.0
28992at7399	0.9024390240000001
28994at7399	1.0
29000at7399	0.926829268
29001at7399	0.12195122
29004at7399	0.56097561
29007at7399	0.658536585
29010at7399	0.926829268
29018at7399	1.0
29022at7399	0.31707317100000004
29032at7399	0.731707317
29033at7399	1.0
29070at7399	0.243902439
29072at7399	0.9024390240000001
29073at7399	1.0
29074at7399	0.926829268
29077at7399	0.951219512
29078at7399	0.8292682929999999
29079at7399	0.951219512
29080at7399	0.780487805
29081at7399	0.926829268
29085at7399	0.219512195
29087at7399	1.0
29089at7399	0.804878049
29090at7399	0.56097561
29094at7399	0.9024390240000001
29095at7399	0.951219512
29099at7399	0.8292682929999999
29103at7399	0.87804878
29110at7399	1.0
29112at7399	0.975609756
29115at7399	0.951219512
29119at7399	0.853658537
29123at7399	0.365853659
29133at7399	0.951219512
29134at7399	1.0
29143at7399	0.19512195100000002
29147at7399	0.975609756
29151at7399	0.975609756
29158at7399	0.219512195
29159at7399	1.0
29162at7399	0.87804878
29175at7399	0.951219512
29186at7399	0.9024390240000001
29190at7399	0.87804878
29194at7399	0.926829268
29195at7399	0.975609756
29201at7399	0.951219512
29203at7399	0.87804878
29205at7399	1.0
29212at7399	0.951219512
29214at7399	0.707317073
29217at7399	0.951219512
29218at7399	0.87804878
29219at7399	0.975609756
29223at7399	0.87804878
29224at7399	0.87804878
29231at7399	0.5121951220000001
29232at7399	0.975609756
29233at7399	0.975609756
29242at7399	0.87804878
29244at7399	0.707317073
29249at7399	0.926829268
29266at7399	0.7560975609999999
29290at7399	0.975609756
29292at7399	0.975609756
29293at7399	0.975609756
29294at7399	0.975609756
29296at7399	0.365853659
29301at7399	0.365853659
29303at7399	0.975609756
29304at7399	0.926829268
29305at7399	0.7560975609999999
29306at7399	0.951219512
29309at7399	0.975609756
29314at7399	0.19512195100000002
29315at7399	0.975609756
29318at7399	0.8292682929999999
29321at7399	0.926829268
29335at7399	0.975609756
29338at7399	0.219512195
29346at7399	0.292682927
29350at7399	0.7560975609999999
29363at7399	0.926829268
29365at7399	0.926829268
29380at7399	0.9024390240000001
29381at7399	0.9024390240000001
29383at7399	0.975609756
29385at7399	0.975609756
29390at7399	0.951219512
29395at7399	0.926829268
29396at7399	1.0
29397at7399	0.926829268
29401at7399	0.926829268
29403at7399	0.146341463
29406at7399	0.926829268
29414at7399	0.951219512
29417at7399	0.487804878
29424at7399	0.219512195
29435at7399	0.926829268
29439at7399	0.951219512
29441at7399	0.5365853660000001
29442at7399	0.585365854
29455at7399	0.8292682929999999
29459at7399	0.43902439
29463at7399	0.7560975609999999
29468at7399	0.731707317
29471at7399	0.219512195
29478at7399	0.17073170699999998
29480at7399	1.0
29483at7399	0.7560975609999999
29491at7399	0.975609756
29495at7399	0.975609756
