orthogroup	AGE
MZ22502541	43.0
MZ22502543	43.0
MZ22502544	43.0
MZ22502547	43.0
MZ22502549	43.0
MZ22502550	43.0
MZ22502551	43.0
MZ22502552	27.90365678
MZ22502554	43.0
MZ22502555	19.19682665
MZ22502558	43.0
MZ22502561	43.0
MZ22502564	43.0
MZ22502565	43.0
MZ22502567	43.0
MZ22502568	43.0
MZ22502570	43.0
MZ22502571	43.0
MZ22502573	43.0
MZ22502574	43.0
MZ22502575	43.0
MZ22502577	43.0
MZ22502578	43.0
MZ22502581	43.0
MZ22502583	43.0
MZ22502584	43.0
MZ22502585	43.0
MZ22502590	43.0
MZ22502592	43.0
MZ22502600	43.0
MZ22502601	43.0
MZ22502603	43.0
MZ22502605	43.0
MZ22502606	43.0
MZ22502609	43.0
MZ22502612	43.0
MZ22502617	43.0
MZ22502619	43.0
MZ22502620	43.0
MZ22502624	43.0
MZ22502627	43.0
MZ22502629	43.0
MZ22502631	43.0
MZ22502632	43.0
MZ22502633	43.0
MZ22502635	43.0
MZ22502636	43.0
MZ22502640	43.0
MZ22502641	43.0
MZ22502642	43.0
MZ22502645	43.0
MZ22502646	43.0
MZ22502648	43.0
MZ22502649	43.0
MZ22502650	43.0
MZ22502656	43.0
MZ22502658	43.0
MZ22502661	43.0
MZ22502662	43.0
MZ22502668	43.0
MZ22502670	43.0
MZ22502673	43.0
MZ22502674	43.0
MZ22502675	43.0
MZ22502678	43.0
MZ22502683	43.0
MZ22502684	43.0
MZ22502686	43.0
MZ22502687	43.0
MZ22502688	1.729225629
MZ22502693	27.90365678
MZ22502697	43.0
MZ22502698	43.0
MZ22502699	27.90365678
MZ22502700	43.0
MZ22502702	43.0
MZ22502703	43.0
MZ22502705	43.0
MZ22502706	43.0
MZ22502708	43.0
MZ22502709	43.0
MZ22502710	43.0
MZ22502711	43.0
MZ22502720	43.0
MZ22502725	43.0
MZ22502726	43.0
MZ22502727	43.0
MZ22502732	43.0
MZ22502733	43.0
MZ22502736	43.0
MZ22502737	43.0
MZ22502740	43.0
MZ22502752	43.0
MZ22502754	43.0
MZ22502757	43.0
MZ22502758	43.0
MZ22502759	43.0
MZ22502760	43.0
MZ22502765	43.0
MZ22502766	43.0
MZ22502771	43.0
MZ22502775	43.0
MZ22502777	43.0
MZ22502782	27.90365678
MZ22502784	19.19682665
MZ22502785	43.0
MZ22502787	43.0
MZ22502790	43.0
MZ22502791	43.0
MZ22502795	43.0
MZ22502797	27.90365678
MZ22502798	43.0
MZ22502799	43.0
MZ22502803	43.0
MZ22502805	43.0
MZ22502806	43.0
MZ22502807	43.0
MZ22502808	43.0
MZ22502809	43.0
MZ22502814	43.0
MZ22502817	43.0
MZ22502822	43.0
MZ22502823	43.0
MZ22502825	43.0
MZ22502829	43.0
MZ22502831	43.0
MZ22502833	43.0
MZ22502834	43.0
MZ22502836	1.979807516
MZ22502838	43.0
MZ22502842	43.0
MZ22502843	43.0
MZ22502844	43.0
MZ22502845	43.0
MZ22502846	43.0
MZ22502847	43.0
MZ22502852	43.0
MZ22502854	43.0
MZ22502858	43.0
MZ22502864	43.0
MZ22502869	43.0
MZ22502870	27.90365678
MZ22502872	43.0
MZ22502874	43.0
MZ22502875	43.0
MZ22502879	43.0
MZ22502882	43.0
MZ22502883	43.0
MZ22502884	43.0
MZ22502885	43.0
MZ22502888	43.0
MZ22502890	43.0
MZ22502891	43.0
MZ22502892	43.0
MZ22502893	43.0
MZ22502897	43.0
MZ22502898	43.0
MZ22502899	43.0
MZ22502900	43.0
MZ22502901	43.0
MZ22502903	43.0
MZ22502907	43.0
MZ22502909	43.0
MZ22502912	43.0
MZ22502915	43.0
MZ22502920	43.0
MZ22502925	43.0
MZ22502931	43.0
MZ22502932	43.0
MZ22502933	43.0
MZ22502934	11.57917827
MZ22502935	27.90365678
MZ22502937	43.0
MZ22502938	43.0
MZ22502939	43.0
MZ22502941	43.0
MZ22502943	43.0
MZ22502944	43.0
MZ22502947	43.0
MZ22502948	43.0
MZ22502949	43.0
MZ22502950	43.0
MZ22502952	43.0
MZ22502953	43.0
MZ22502956	43.0
MZ22502957	43.0
MZ22502961	43.0
MZ22502962	43.0
MZ22502963	43.0
MZ22502964	43.0
MZ22502965	43.0
MZ22502966	43.0
MZ22502967	43.0
MZ22502970	43.0
MZ22502971	43.0
MZ22502972	43.0
MZ22502977	43.0
MZ22502978	43.0
MZ22502979	43.0
MZ22502980	43.0
MZ22502981	43.0
MZ22502983	43.0
MZ22502988	43.0
MZ22502989	43.0
MZ22502991	43.0
MZ22502992	27.90365678
MZ22502993	43.0
MZ22502998	43.0
MZ22503000	11.57917827
MZ22503001	43.0
MZ22503004	43.0
MZ22503007	43.0
MZ22503008	43.0
MZ22503010	43.0
MZ22503011	43.0
MZ22503014	43.0
MZ22503021	43.0
MZ22503022	43.0
MZ22503023	43.0
MZ22503026	43.0
MZ22503027	43.0
MZ22503028	43.0
MZ22503031	43.0
MZ22503032	19.19682665
MZ22503033	43.0
MZ22503034	43.0
MZ22503035	43.0
MZ22503036	43.0
MZ22503037	43.0
MZ22503041	19.19682665
MZ22503042	43.0
MZ22503043	43.0
MZ22503048	43.0
MZ22503049	43.0
MZ22503050	43.0
MZ22503055	43.0
MZ22503056	43.0
MZ22503057	43.0
MZ22503058	43.0
MZ22503059	43.0
MZ22503065	43.0
MZ22503066	43.0
MZ22503069	43.0
MZ22503070	43.0
MZ22503073	43.0
MZ22503074	43.0
MZ22503075	43.0
MZ22503077	43.0
MZ22503081	43.0
MZ22503082	43.0
MZ22503083	43.0
MZ22503085	43.0
MZ22503091	43.0
MZ22503095	43.0
MZ22503098	43.0
MZ22503099	43.0
MZ22503100	27.90365678
MZ22503102	43.0
MZ22503103	43.0
MZ22503105	43.0
MZ22503106	43.0
MZ22503107	43.0
MZ22503109	43.0
MZ22503113	27.90365678
MZ22503116	43.0
MZ22503119	43.0
MZ22503121	43.0
MZ22503122	43.0
MZ22503123	43.0
MZ22503124	43.0
MZ22503126	43.0
MZ22503127	43.0
MZ22503128	43.0
MZ22503134	43.0
MZ22503135	43.0
MZ22503138	43.0
MZ22503140	43.0
MZ22503141	43.0
MZ22503145	43.0
MZ22503148	15.68373472
MZ22503151	43.0
MZ22503154	43.0
MZ22503160	43.0
MZ22503161	43.0
MZ22503163	43.0
MZ22503164	43.0
MZ22503165	43.0
MZ22503166	43.0
MZ22503167	43.0
MZ22503168	43.0
MZ22503169	43.0
MZ22503174	43.0
MZ22503175	43.0
MZ22503178	43.0
MZ22503181	43.0
MZ22503182	43.0
MZ22503183	43.0
MZ22503186	43.0
MZ22503188	43.0
MZ22503189	43.0
MZ22503190	43.0
MZ22503192	43.0
MZ22503199	43.0
MZ22503202	43.0
MZ22503203	43.0
MZ22503205	43.0
MZ22503206	43.0
MZ22503208	43.0
MZ22503209	43.0
MZ22503214	43.0
MZ22503215	43.0
MZ22503217	43.0
MZ22503218	43.0
MZ22503219	43.0
MZ22503224	43.0
MZ22503225	43.0
MZ22503226	43.0
MZ22503229	43.0
MZ22503230	43.0
MZ22503235	43.0
MZ22503236	43.0
MZ22503238	43.0
MZ22503239	43.0
MZ22503240	43.0
MZ22503241	43.0
MZ22503244	43.0
MZ22503247	43.0
MZ22503249	43.0
MZ22503251	43.0
MZ22503252	43.0
MZ22503255	43.0
MZ22503256	15.68373472
MZ22503257	27.90365678
MZ22503258	43.0
MZ22503259	43.0
MZ22503261	43.0
MZ22503263	43.0
MZ22503266	43.0
MZ22503268	43.0
MZ22503271	43.0
MZ22503273	19.19682665
MZ22503276	43.0
MZ22503279	43.0
MZ22503280	43.0
MZ22503281	43.0
MZ22503282	43.0
MZ22503283	43.0
MZ22503285	43.0
MZ22503287	43.0
MZ22503290	43.0
MZ22503292	43.0
MZ22503295	43.0
MZ22503296	43.0
MZ22503298	43.0
MZ22503302	27.90365678
MZ22503303	43.0
MZ22503306	43.0
MZ22503309	43.0
MZ22503310	43.0
MZ22503313	43.0
MZ22503315	43.0
MZ22503318	43.0
MZ22503320	43.0
MZ22503321	43.0
MZ22503322	43.0
MZ22503324	43.0
MZ22503327	43.0
MZ22503329	43.0
MZ22503330	43.0
MZ22503331	43.0
MZ22503332	43.0
MZ22503337	43.0
MZ22503339	43.0
MZ22503340	43.0
MZ22503343	43.0
MZ22503346	43.0
MZ22503348	43.0
MZ22503350	43.0
MZ22503351	43.0
MZ22503352	43.0
MZ22503353	43.0
MZ22503354	43.0
MZ22503358	43.0
MZ22503367	43.0
MZ22503368	43.0
MZ22503369	43.0
MZ22503370	43.0
MZ22503373	43.0
MZ22503376	43.0
MZ22503377	43.0
MZ22503378	43.0
MZ22503383	43.0
MZ22503384	43.0
MZ22503387	43.0
MZ22503388	43.0
MZ22503389	43.0
MZ22503390	43.0
MZ22503391	43.0
MZ22503392	43.0
MZ22503393	43.0
MZ22503395	43.0
MZ22503399	43.0
MZ22503402	43.0
MZ22503403	43.0
MZ22503407	43.0
MZ22503410	43.0
MZ22503416	43.0
MZ22503417	43.0
MZ22503418	43.0
MZ22503420	43.0
MZ22503426	43.0
MZ22503427	43.0
MZ22503428	43.0
MZ22503429	43.0
MZ22503430	43.0
MZ22503438	43.0
MZ22503441	43.0
MZ22503443	43.0
MZ22503446	27.90365678
MZ22503447	27.90365678
MZ22503452	43.0
MZ22503454	43.0
MZ22503457	43.0
MZ22503458	43.0
MZ22503459	43.0
MZ22503461	43.0
MZ22503463	43.0
MZ22503464	43.0
MZ22503465	43.0
MZ22503466	43.0
MZ22503468	43.0
MZ22503472	43.0
MZ22503474	43.0
MZ22503475	43.0
MZ22503479	43.0
MZ22503482	43.0
MZ22503484	43.0
MZ22503488	43.0
MZ22503489	43.0
MZ22503492	43.0
MZ22503499	43.0
MZ22503502	43.0
MZ22503505	9.663417743
MZ22503507	43.0
MZ22503510	43.0
MZ22503513	43.0
MZ22503514	43.0
MZ22503520	43.0
MZ22503523	43.0
MZ22503526	43.0
MZ22503529	43.0
MZ22503531	43.0
MZ22503533	43.0
MZ22503537	43.0
MZ22503538	43.0
MZ22503541	43.0
MZ22503546	43.0
MZ22503550	43.0
MZ22503552	43.0
MZ22503553	43.0
MZ22503555	43.0
MZ22503559	43.0
MZ22503560	43.0
MZ22503561	43.0
MZ22503562	19.19682665
MZ22503563	43.0
MZ22503566	43.0
MZ22503567	43.0
MZ22503568	43.0
MZ22503572	43.0
MZ22503574	43.0
MZ22503575	43.0
MZ22503579	43.0
MZ22503582	43.0
MZ22503584	43.0
MZ22503585	43.0
MZ22503587	43.0
MZ22503592	43.0
MZ22503593	43.0
MZ22503597	43.0
MZ22503598	43.0
MZ22503601	43.0
MZ22503602	43.0
MZ22503603	15.68373472
MZ22503604	43.0
MZ22503606	43.0
MZ22503610	43.0
MZ22503611	43.0
MZ22503614	43.0
MZ22503617	43.0
MZ22503618	43.0
MZ22503619	43.0
MZ22503623	43.0
MZ22503624	43.0
MZ22503628	43.0
MZ22503635	27.90365678
MZ22503637	43.0
MZ22503638	43.0
MZ22503641	43.0
MZ22503642	43.0
MZ22503645	27.90365678
MZ22503648	43.0
MZ22503652	27.90365678
MZ22503653	43.0
MZ22503654	43.0
MZ22503660	43.0
MZ22503664	43.0
MZ22503665	43.0
MZ22503668	43.0
MZ22503669	43.0
MZ22503670	43.0
MZ22503671	43.0
MZ22503675	15.68373472
MZ22503676	43.0
MZ22503677	43.0
MZ22503680	43.0
MZ22503682	43.0
MZ22503686	43.0
MZ22503689	43.0
MZ22503690	43.0
MZ22503693	43.0
MZ22503695	43.0
MZ22503696	43.0
MZ22503698	43.0
MZ22503699	43.0
MZ22503701	43.0
MZ22503703	43.0
MZ22503706	43.0
MZ22503707	43.0
MZ22503709	43.0
MZ22503710	43.0
MZ22503712	43.0
MZ22503713	43.0
MZ22503716	43.0
MZ22503718	43.0
MZ22503720	43.0
MZ22503721	43.0
MZ22503723	43.0
MZ22503725	43.0
MZ22503726	43.0
MZ22503728	43.0
MZ22503729	43.0
MZ22503731	43.0
MZ22503732	43.0
MZ22503740	43.0
MZ22503741	43.0
MZ22503742	43.0
MZ22503743	43.0
MZ22503748	43.0
MZ22503749	43.0
MZ22503751	43.0
MZ22503753	43.0
MZ22503755	43.0
MZ22503756	43.0
MZ22503757	43.0
MZ22503758	43.0
MZ22503759	43.0
MZ22503760	43.0
MZ22503762	43.0
MZ22503763	43.0
MZ22503764	43.0
MZ22503767	43.0
MZ22503768	43.0
MZ22503770	27.90365678
MZ22503773	43.0
MZ22503775	43.0
MZ22503776	27.90365678
MZ22503778	43.0
MZ22503779	43.0
MZ22503782	43.0
MZ22503783	43.0
MZ22503785	43.0
MZ22503787	43.0
MZ22503789	43.0
MZ22503791	43.0
MZ22503792	43.0
MZ22503797	43.0
MZ22503798	43.0
MZ22503799	43.0
MZ22503803	43.0
MZ22503805	43.0
MZ22503809	19.19682665
MZ22503813	43.0
MZ22503814	43.0
MZ22503815	43.0
MZ22503816	43.0
MZ22503818	43.0
MZ22503820	43.0
MZ22503822	43.0
MZ22503825	43.0
MZ22503826	43.0
MZ22503829	43.0
MZ22503832	43.0
MZ22503833	43.0
MZ22503836	43.0
MZ22503839	43.0
MZ22503840	43.0
MZ22503842	43.0
MZ22503843	43.0
MZ22503845	43.0
MZ22503848	43.0
MZ22503849	43.0
MZ22503850	43.0
MZ22503852	43.0
MZ22503853	43.0
MZ22503854	43.0
MZ22503855	43.0
MZ22503858	43.0
MZ22503860	43.0
MZ22503861	43.0
MZ22503864	43.0
MZ22503867	27.90365678
MZ22503868	43.0
MZ22503869	43.0
MZ22503871	43.0
MZ22503873	43.0
MZ22503877	43.0
MZ22503880	43.0
MZ22503881	43.0
MZ22503882	43.0
MZ22503883	43.0
MZ22503884	43.0
MZ22503885	43.0
MZ22503886	43.0
MZ22503888	43.0
MZ22503894	43.0
MZ22503895	43.0
MZ22503896	43.0
MZ22503897	43.0
MZ22503900	43.0
MZ22503901	43.0
MZ22503905	43.0
MZ22503906	43.0
MZ22503908	43.0
MZ22503910	43.0
MZ22503915	43.0
MZ22503918	43.0
MZ22503920	43.0
MZ22503921	43.0
MZ22503922	43.0
MZ22503923	43.0
MZ22503925	43.0
MZ22503927	43.0
MZ22503928	43.0
MZ22503929	43.0
MZ22503934	43.0
MZ22503935	27.90365678
MZ22503940	43.0
MZ22503943	43.0
MZ22503946	43.0
MZ22503949	43.0
MZ22503957	43.0
MZ22503958	43.0
MZ22503959	43.0
MZ22503960	43.0
MZ22503961	43.0
MZ22503962	43.0
MZ22503963	43.0
MZ22503965	43.0
MZ22503966	43.0
MZ22503967	43.0
MZ22503970	43.0
MZ22503972	43.0
MZ22503977	43.0
MZ22503984	43.0
MZ22503985	43.0
MZ22503987	43.0
MZ22503989	43.0
MZ22503993	43.0
MZ22503998	43.0
MZ22504001	43.0
MZ22504003	43.0
MZ22504006	43.0
MZ22504008	43.0
MZ22504009	43.0
MZ22504013	43.0
MZ22504014	43.0
MZ22504016	43.0
MZ22504018	43.0
MZ22504019	43.0
MZ22504022	43.0
MZ22504023	43.0
MZ22504025	43.0
MZ22504026	43.0
MZ22504030	43.0
MZ22504032	43.0
MZ22504035	43.0
MZ22504040	1.729225629
MZ22504043	43.0
MZ22504048	43.0
MZ22504049	43.0
MZ22504051	43.0
MZ22504052	43.0
MZ22504053	43.0
MZ22504055	43.0
MZ22504057	43.0
MZ22504058	43.0
MZ22504061	43.0
MZ22504062	43.0
MZ22504063	43.0
MZ22504066	43.0
MZ22504067	43.0
MZ22504070	43.0
MZ22504075	43.0
MZ22504077	19.19682665
MZ22504078	43.0
MZ22504079	43.0
MZ22504080	43.0
MZ22504081	43.0
MZ22504084	43.0
MZ22504085	43.0
MZ22504087	43.0
MZ22504089	43.0
MZ22504095	43.0
MZ22504097	43.0
MZ22504099	43.0
MZ22504100	15.68373472
MZ22504101	43.0
MZ22504104	43.0
MZ22504105	43.0
MZ22504106	43.0
MZ22504108	43.0
MZ22504112	43.0
MZ22504114	43.0
MZ22504115	43.0
MZ22504118	43.0
MZ22504121	43.0
MZ22504122	43.0
MZ22504125	43.0
MZ22504127	43.0
MZ22504128	43.0
MZ22504134	43.0
MZ22504137	43.0
MZ22504138	43.0
MZ22504139	43.0
MZ22504144	43.0
MZ22504145	43.0
MZ22504147	43.0
MZ22504148	43.0
MZ22504149	43.0
MZ22504153	43.0
MZ22504154	43.0
MZ22504158	43.0
MZ22504163	43.0
MZ22504165	43.0
MZ22504166	43.0
MZ22504168	19.19682665
MZ22504169	43.0
MZ22504174	43.0
MZ22504175	43.0
MZ22504176	43.0
MZ22504177	43.0
MZ22504178	43.0
MZ22504180	43.0
MZ22504181	43.0
MZ22504182	43.0
MZ22504183	43.0
MZ22504184	43.0
MZ22504185	43.0
MZ22504186	43.0
MZ22504191	43.0
MZ22504192	43.0
MZ22504193	43.0
MZ22504201	43.0
MZ22504203	43.0
MZ22504204	43.0
MZ22504205	43.0
MZ22504206	43.0
MZ22504207	43.0
MZ22504212	43.0
MZ22504214	43.0
MZ22504215	43.0
MZ22504216	43.0
MZ22504218	43.0
MZ22504220	43.0
MZ22504221	43.0
MZ22504223	43.0
MZ22504224	43.0
MZ22504229	43.0
MZ22504231	43.0
MZ22504235	43.0
MZ22504238	43.0
MZ22504239	43.0
MZ22504240	43.0
MZ22504241	43.0
MZ22504243	43.0
MZ22504244	27.90365678
MZ22504245	43.0
MZ22504247	43.0
MZ22504248	43.0
MZ22504249	43.0
MZ22504250	43.0
MZ22504251	43.0
MZ22504253	43.0
MZ22504254	43.0
MZ22504255	43.0
MZ22504256	43.0
MZ22504257	43.0
MZ22504258	43.0
MZ22504259	43.0
MZ22504262	43.0
MZ22504263	43.0
MZ22504265	43.0
MZ22504267	43.0
MZ22504268	43.0
MZ22504272	43.0
MZ22504274	43.0
MZ22504278	43.0
MZ22504280	43.0
MZ22504282	43.0
MZ22504283	43.0
MZ22504289	43.0
MZ22504290	43.0
MZ22504292	43.0
MZ22504295	43.0
MZ22504296	43.0
MZ22504299	27.90365678
MZ22504300	43.0
MZ22504301	43.0
MZ22504302	27.90365678
MZ22504303	43.0
MZ22504304	43.0
MZ22504305	43.0
MZ22504306	43.0
MZ22504313	43.0
MZ22504314	43.0
MZ22504316	43.0
MZ22504318	43.0
MZ22504320	43.0
MZ22504324	43.0
MZ22504325	43.0
MZ22504327	43.0
MZ22504328	43.0
MZ22504329	43.0
MZ22504330	43.0
MZ22504336	43.0
MZ22504337	43.0
MZ22504342	43.0
MZ22504343	43.0
MZ22504345	43.0
MZ22504346	43.0
MZ22504347	43.0
MZ22504348	43.0
MZ22504349	43.0
MZ22504350	43.0
MZ22504351	43.0
MZ22504356	43.0
MZ22504358	43.0
MZ22504359	43.0
MZ22504362	43.0
MZ22504371	43.0
MZ22504372	43.0
MZ22504374	15.68373472
MZ22504381	27.90365678
MZ22504382	43.0
MZ22504384	43.0
MZ22504385	43.0
MZ22504386	43.0
MZ22504390	43.0
MZ22504391	43.0
MZ22504394	43.0
MZ22504397	43.0
MZ22504398	43.0
MZ22504401	43.0
MZ22504409	43.0
MZ22504412	43.0
MZ22504414	43.0
MZ22504415	43.0
MZ22504416	15.68373472
MZ22504417	43.0
MZ22504418	43.0
MZ22504419	43.0
MZ22504420	43.0
MZ22504422	43.0
MZ22504426	43.0
MZ22504428	43.0
MZ22504429	43.0
MZ22504430	43.0
MZ22504431	43.0
MZ22504433	43.0
MZ22504435	43.0
MZ22504436	43.0
MZ22504437	43.0
MZ22504443	43.0
MZ22504445	43.0
MZ22504447	43.0
MZ22504448	43.0
MZ22504449	19.19682665
MZ22504450	43.0
MZ22504453	43.0
MZ22504454	43.0
MZ22504455	43.0
MZ22504458	43.0
MZ22504459	43.0
MZ22504460	43.0
MZ22504462	43.0
MZ22504464	43.0
MZ22504467	43.0
MZ22504469	43.0
MZ22504472	43.0
MZ22504473	43.0
MZ22504474	43.0
MZ22504476	43.0
MZ22504479	43.0
MZ22504480	43.0
MZ22504481	43.0
MZ22504483	43.0
MZ22504488	15.68373472
MZ22504493	43.0
MZ22504494	43.0
MZ22504497	43.0
MZ22504499	43.0
MZ22504501	43.0
MZ22504507	43.0
MZ22504508	43.0
MZ22504509	43.0
MZ22504513	43.0
MZ22504517	43.0
MZ22504521	43.0
MZ22504522	43.0
MZ22504523	43.0
MZ22504524	43.0
MZ22504528	43.0
MZ22504529	43.0
MZ22504530	43.0
MZ22504531	43.0
MZ22504532	43.0
MZ22504533	43.0
MZ22504534	43.0
MZ22504537	43.0
MZ22504540	43.0
MZ22504542	43.0
MZ22504543	43.0
MZ22504544	43.0
MZ22504545	43.0
MZ22504546	43.0
MZ22504547	43.0
MZ22504551	43.0
MZ22504553	43.0
MZ22504555	43.0
MZ22504556	43.0
MZ22504565	43.0
MZ22504568	43.0
MZ22504570	43.0
MZ22504572	43.0
MZ22504575	43.0
MZ22504580	43.0
MZ22504582	43.0
MZ22504584	43.0
MZ22504585	27.90365678
MZ22504588	43.0
MZ22504597	43.0
MZ22504598	43.0
MZ22504599	43.0
MZ22504600	43.0
MZ22504602	43.0
MZ22504603	43.0
MZ22504604	43.0
MZ22504605	43.0
MZ22504608	27.90365678
MZ22504609	43.0
MZ22504611	43.0
MZ22504612	43.0
MZ22504619	43.0
MZ22504622	43.0
MZ22504626	43.0
MZ22504630	43.0
MZ22504631	43.0
MZ22504635	43.0
MZ22504637	43.0
MZ22504640	43.0
MZ22504644	43.0
MZ22504645	43.0
MZ22504646	43.0
MZ22504647	43.0
MZ22504648	43.0
MZ22504651	43.0
MZ22504654	43.0
MZ22504656	43.0
MZ22504657	43.0
MZ22504659	43.0
MZ22504665	43.0
MZ22504666	43.0
MZ22504667	43.0
MZ22504669	43.0
MZ22504672	43.0
MZ22504676	43.0
MZ22504679	43.0
MZ22504681	43.0
MZ22504682	43.0
MZ22504683	43.0
MZ22504687	27.90365678
MZ22504689	43.0
MZ22504693	43.0
MZ22504695	43.0
MZ22504696	43.0
MZ22504701	43.0
MZ22504702	19.19682665
MZ22504703	43.0
MZ22504704	43.0
MZ22504705	43.0
MZ22504706	43.0
MZ22504707	43.0
MZ22504708	27.90365678
MZ22504709	43.0
MZ22504710	43.0
MZ22504712	43.0
MZ22504715	43.0
MZ22504716	43.0
MZ22504717	43.0
MZ22504721	43.0
MZ22504722	43.0
MZ22504723	43.0
MZ22504724	43.0
MZ22504725	43.0
MZ22504727	43.0
MZ22504728	43.0
MZ22504729	43.0
MZ22504731	43.0
MZ22504732	43.0
MZ22504736	43.0
MZ22504738	43.0
MZ22504750	43.0
MZ22504754	43.0
MZ22504757	43.0
MZ22504758	43.0
MZ22504761	43.0
MZ22504763	43.0
MZ22504764	43.0
MZ22504765	43.0
MZ22504767	43.0
MZ22504769	43.0
MZ22504772	43.0
MZ22504775	43.0
MZ22504776	43.0
MZ22504777	43.0
MZ22504778	43.0
MZ22504781	11.78552174
MZ22504782	43.0
MZ22504783	43.0
MZ22504784	43.0
MZ22504786	43.0
MZ22504787	43.0
MZ22504788	43.0
MZ22504789	43.0
MZ22504793	43.0
MZ22504796	43.0
MZ22504800	43.0
MZ22504801	43.0
MZ22504805	43.0
MZ22504806	43.0
MZ22504809	43.0
MZ22504811	43.0
MZ22504812	43.0
MZ22504814	43.0
MZ22504815	43.0
MZ22504816	43.0
MZ22504819	27.90365678
MZ22504822	43.0
MZ22504825	43.0
MZ22504826	43.0
MZ22504827	43.0
MZ22504829	43.0
MZ22504833	43.0
MZ22504835	43.0
MZ22504836	43.0
MZ22504837	43.0
MZ22504838	43.0
MZ22504839	43.0
MZ22504842	43.0
MZ22504843	43.0
MZ22504845	43.0
MZ22504846	43.0
MZ22504848	43.0
MZ22504849	43.0
MZ22504852	43.0
MZ22504853	43.0
MZ22504854	43.0
MZ22504855	43.0
MZ22504859	43.0
MZ22504860	43.0
MZ22504862	43.0
MZ22504865	43.0
MZ22504866	43.0
MZ22504867	43.0
MZ22504868	43.0
MZ22504873	43.0
MZ22504876	43.0
MZ22504878	43.0
MZ22504879	43.0
MZ22504883	43.0
MZ22504884	43.0
MZ22504888	43.0
MZ22504889	43.0
MZ22504890	43.0
MZ22504893	43.0
MZ22504895	27.90365678
MZ22504897	43.0
MZ22504900	43.0
MZ22504901	43.0
MZ22504903	43.0
MZ22504904	43.0
MZ22504907	43.0
MZ22504908	43.0
MZ22504910	43.0
MZ22504912	43.0
MZ22504913	43.0
MZ22504914	43.0
MZ22504918	27.90365678
MZ22504919	43.0
MZ22504920	43.0
MZ22504921	43.0
MZ22504922	43.0
MZ22504923	43.0
MZ22504924	15.68373472
MZ22504928	43.0
MZ22504929	43.0
MZ22504931	43.0
MZ22504935	43.0
MZ22504938	43.0
MZ22504940	43.0
MZ22504941	43.0
MZ22504942	43.0
MZ22504944	43.0
MZ22504945	43.0
MZ22504947	43.0
MZ22504951	43.0
MZ22504953	43.0
MZ22504958	43.0
MZ22504960	43.0
MZ22504961	43.0
MZ22504963	43.0
MZ22504965	43.0
MZ22504967	43.0
MZ22504968	27.90365678
MZ22504972	43.0
MZ22504975	43.0
MZ22504979	43.0
MZ22504980	43.0
MZ22504982	43.0
MZ22504984	43.0
MZ22504988	43.0
MZ22504991	43.0
MZ22504993	43.0
MZ22504998	43.0
MZ22504999	43.0
MZ22505000	43.0
MZ22505001	43.0
MZ22505007	43.0
MZ22505009	43.0
MZ22505010	43.0
MZ22505011	43.0
MZ22505012	43.0
MZ22505013	43.0
MZ22505014	43.0
MZ22505015	43.0
MZ22505018	43.0
MZ22505019	43.0
MZ22505021	43.0
MZ22505025	43.0
MZ22505026	43.0
MZ22505028	27.90365678
MZ22505029	43.0
MZ22505030	43.0
MZ22505034	43.0
MZ22505035	43.0
MZ22505040	43.0
MZ22505041	43.0
MZ22505046	43.0
MZ22505047	43.0
MZ22505055	43.0
MZ22505071	43.0
MZ22505072	43.0
MZ22505073	43.0
MZ22505074	43.0
MZ22505075	43.0
MZ22505080	43.0
MZ22505081	43.0
MZ22505082	43.0
MZ22505084	43.0
MZ22505087	43.0
MZ22505088	43.0
MZ22505089	43.0
MZ22505090	43.0
MZ22505091	43.0
MZ22505093	27.90365678
MZ22505094	43.0
MZ22505096	43.0
MZ22505099	43.0
MZ22505101	43.0
MZ22505102	43.0
MZ22505103	43.0
MZ22505104	43.0
MZ22505106	43.0
MZ22505108	43.0
MZ22505109	43.0
MZ22505111	43.0
MZ22505113	27.90365678
MZ22505118	15.68373472
MZ22505120	43.0
MZ22505121	43.0
MZ22505122	43.0
MZ22505123	43.0
MZ22505124	43.0
MZ22505125	43.0
MZ22505127	43.0
MZ22505133	43.0
MZ22505134	43.0
MZ22505135	43.0
MZ22505137	43.0
MZ22505143	43.0
MZ22505144	43.0
MZ22505146	43.0
MZ22505147	43.0
MZ22505148	43.0
MZ22505151	43.0
MZ22505153	43.0
MZ22505154	43.0
MZ22505157	43.0
MZ22505158	43.0
MZ22505160	43.0
MZ22505161	43.0
MZ22505165	43.0
MZ22505168	43.0
MZ22505171	43.0
MZ22505173	43.0
MZ22505175	43.0
MZ22505177	15.68373472
MZ22505179	43.0
MZ22505183	43.0
MZ22505184	43.0
MZ22505185	43.0
MZ22505186	43.0
MZ22505188	43.0
MZ22505189	43.0
MZ22505191	43.0
MZ22505192	43.0
MZ22505193	43.0
MZ22505196	43.0
MZ22505198	43.0
MZ22505199	43.0
MZ22505203	43.0
MZ22505204	15.68373472
MZ22505205	43.0
MZ22505206	43.0
MZ22505208	43.0
MZ22505209	43.0
MZ22505217	43.0
MZ22505218	43.0
MZ22505219	43.0
MZ22505220	43.0
MZ22505221	43.0
MZ22505223	43.0
MZ22505225	43.0
MZ22505226	43.0
MZ22505227	43.0
MZ22505228	43.0
MZ22505229	43.0
MZ22505230	43.0
