orthogroup	DUP
12618at7399	0.0
12619at7399	0.024390244
12625at7399	0.024390244
12631at7399	0.029411765
12637at7399	0.0
12638at7399	0.0
12643at7399	0.024390244
12647at7399	0.024390244
12649at7399	0.0
12653at7399	0.0
12654at7399	0.0
12659at7399	0.024390244
12661at7399	0.0
12663at7399	0.097560976
12664at7399	0.0
12668at7399	0.0
12672at7399	0.0
12673at7399	0.0
12675at7399	0.10526315800000001
12676at7399	0.024390244
12677at7399	0.05
12680at7399	0.025
12690at7399	0.024390244
12694at7399	0.025641026
12695at7399	0.0
12696at7399	0.58974359
12698at7399	0.048780488
12699at7399	0.054054054000000004
12700at7399	0.117647059
12701at7399	0.0
12705at7399	0.051282050999999995
12706at7399	0.024390244
12707at7399	0.0
12713at7399	0.026315789
12720at7399	0.024390244
12721at7399	0.024390244
12727at7399	0.0
12728at7399	0.0
12734at7399	0.024390244
12752at7399	0.026315789
12753at7399	0.0
12766at7399	0.057142857000000005
12767at7399	0.0
12768at7399	0.128205128
12769at7399	0.0
12770at7399	0.0
12772at7399	0.0
12773at7399	0.15789473699999998
12779at7399	0.0
12781at7399	0.5277777779999999
12784at7399	0.0
12788at7399	0.051282050999999995
12803at7399	0.0
12804at7399	0.26829268300000003
12807at7399	0.1
12809at7399	0.073170732
12810at7399	0.0
12819at7399	0.0
12821at7399	0.0
12822at7399	0.0
12825at7399	0.048780488
12826at7399	0.024390244
12830at7399	0.025641026
12833at7399	0.31707317100000004
12851at7399	0.097560976
12854at7399	0.073170732
12857at7399	0.03030303
12867at7399	0.0
12869at7399	0.0
12873at7399	0.024390244
12879at7399	0.048780488
12886at7399	0.0
12892at7399	0.0
12894at7399	0.073170732
12895at7399	0.025641026
12899at7399	0.073170732
12902at7399	0.2
12907at7399	0.0
12908at7399	0.024390244
12913at7399	0.0
12915at7399	0.05
12917at7399	0.024390244
12924at7399	0.097560976
12927at7399	0.024390244
12932at7399	0.0
12934at7399	0.0
12937at7399	0.0
12938at7399	0.0
12953at7399	0.0
12960at7399	0.025
12962at7399	0.097560976
12965at7399	0.0
12969at7399	0.0
12971at7399	0.029411765
12978at7399	0.027027027000000002
12981at7399	0.0
12982at7399	0.0
12984at7399	0.282051282
12987at7399	0.0
12989at7399	0.048780488
12994at7399	0.024390244
12995at7399	0.048780488
12997at7399	0.0
13007at7399	0.0
13008at7399	0.0
13011at7399	0.05
13018at7399	0.024390244
13021at7399	0.05
13022at7399	0.0
13026at7399	0.051282050999999995
13028at7399	0.46153846200000004
13032at7399	0.024390244
13033at7399	0.0
13034at7399	0.0
13035at7399	0.0
13037at7399	0.0
13055at7399	0.0
13074at7399	0.024390244
13076at7399	0.9024390240000001
13082at7399	0.0
13084at7399	0.0
13085at7399	0.0
13090at7399	0.325
13092at7399	0.024390244
13097at7399	0.024390244
13100at7399	0.05
13103at7399	0.05
13105at7399	0.0
13106at7399	0.025
13107at7399	0.054054054000000004
13110at7399	0.0
13111at7399	0.0
13114at7399	0.027027027000000002
13117at7399	0.025641026
13119at7399	0.052631579000000005
13120at7399	0.025641026
13123at7399	0.0
13124at7399	0.15789473699999998
13127at7399	0.0
13130at7399	0.068965517
13136at7399	0.025
13137at7399	0.0
13138at7399	0.048780488
13139at7399	0.0
13144at7399	0.0
13146at7399	0.073170732
13150at7399	0.0
13155at7399	0.025641026
13156at7399	0.0
13159at7399	0.125
13164at7399	0.463414634
13166at7399	0.175
13171at7399	0.0
13173at7399	0.0
13177at7399	0.076923077
13188at7399	0.0
13189at7399	0.0
13190at7399	0.0
13193at7399	0.0
13196at7399	0.028571429
13203at7399	0.10526315800000001
13204at7399	0.15
13211at7399	0.0
13213at7399	0.0
13217at7399	0.024390244
13218at7399	0.024390244
13221at7399	0.029411765
13225at7399	0.0
13228at7399	0.0
13232at7399	0.024390244
13233at7399	0.0
13234at7399	0.0
13236at7399	0.12195122
13242at7399	0.0
13243at7399	0.0
13244at7399	0.048780488
13250at7399	0.0
13252at7399	0.0
13254at7399	0.0
13261at7399	0.0
13263at7399	0.026315789
13266at7399	0.0
13270at7399	0.0
13273at7399	0.05
13282at7399	0.027777778
13283at7399	0.025
13288at7399	0.048780488
13290at7399	0.894736842
13303at7399	0.05
13306at7399	0.0
13312at7399	0.024390244
13316at7399	0.0
13324at7399	0.025641026
13338at7399	0.025641026
13342at7399	0.025641026
13345at7399	0.029411765
13347at7399	0.048780488
13350at7399	0.0
13354at7399	0.026315789
13358at7399	0.025641026
13361at7399	0.27777777800000003
13363at7399	0.048780488
13367at7399	0.0
13372at7399	0.024390244
13374at7399	0.243902439
13378at7399	0.024390244
13380at7399	0.0
13387at7399	0.0
13392at7399	0.073170732
13394at7399	0.024390244
13395at7399	0.0
13396at7399	0.05
13397at7399	0.0
13399at7399	0.0
13407at7399	0.073170732
13409at7399	0.926829268
13411at7399	0.0
13415at7399	0.060606060999999996
13420at7399	0.580645161
13423at7399	0.0
13427at7399	0.0
13434at7399	0.025641026
13437at7399	0.0
13439at7399	0.0
13440at7399	0.097560976
13446at7399	0.0
13449at7399	0.0
13450at7399	0.027777778
13454at7399	0.048780488
13455at7399	0.0
13457at7399	0.0
13460at7399	0.0
13461at7399	0.025
13463at7399	0.0
13464at7399	0.024390244
13465at7399	0.65
13467at7399	0.0
13472at7399	0.05
13473at7399	0.0
13474at7399	0.0
13476at7399	0.0
13479at7399	0.0
13481at7399	0.052631579000000005
13486at7399	0.073170732
13489at7399	0.0
13492at7399	0.31707317100000004
13493at7399	0.0
13495at7399	0.025
13496at7399	0.033333333
13499at7399	0.0
13511at7399	0.0
13515at7399	0.0
13518at7399	0.1
13519at7399	0.0
13523at7399	0.0
13525at7399	0.076923077
13528at7399	0.095238095
13531at7399	0.090909091
13539at7399	0.0
13542at7399	0.0
13546at7399	0.0
13547at7399	0.0
13550at7399	0.05
13555at7399	0.054054054000000004
13558at7399	0.39024390200000003
13561at7399	0.0
13567at7399	0.0
13582at7399	0.081081081
13586at7399	0.024390244
13589at7399	0.0
13592at7399	0.076923077
13593at7399	0.076923077
13598at7399	0.024390244
13603at7399	0.025
13604at7399	0.0
13605at7399	0.024390244
13609at7399	0.0
13617at7399	0.025641026
13621at7399	0.0
13644at7399	0.0
13648at7399	0.025
13651at7399	0.0
13655at7399	0.0
13657at7399	0.31578947399999996
13658at7399	0.073170732
13660at7399	0.166666667
13661at7399	0.048780488
13664at7399	0.682926829
13665at7399	0.027777778
13666at7399	0.0
13671at7399	0.025
13672at7399	0.448275862
13673at7399	0.9024390240000001
13675at7399	0.0
13677at7399	0.17073170699999998
13680at7399	0.0
13682at7399	0.0
13686at7399	0.025
13692at7399	0.0
13694at7399	0.027027027000000002
13702at7399	0.0
13704at7399	0.0
13707at7399	0.0
13708at7399	0.052631579000000005
13714at7399	0.0
13720at7399	0.025641026
13731at7399	0.0
13734at7399	0.048780488
13735at7399	0.035714286
13737at7399	0.0
13739at7399	0.0
13745at7399	0.048780488
13746at7399	0.0
13749at7399	0.0
13750at7399	0.05
13756at7399	0.102564103
13757at7399	0.39130434799999997
13761at7399	0.024390244
13763at7399	0.025641026
13766at7399	0.0
13769at7399	0.102564103
13770at7399	0.0
13771at7399	0.0
13773at7399	0.0
13774at7399	0.024390244
13775at7399	0.102564103
13776at7399	0.0
13787at7399	0.25
13791at7399	0.05
13792at7399	0.025
13793at7399	0.025
13794at7399	0.818181818
13801at7399	0.0
13802at7399	0.025
13808at7399	0.025
13811at7399	0.025
13814at7399	0.025
13815at7399	0.027777778
13816at7399	0.0
13818at7399	0.05
13823at7399	0.0
13827at7399	0.048780488
13832at7399	0.0
13833at7399	0.051282050999999995
13837at7399	0.025
13839at7399	0.025641026
13841at7399	0.0
13843at7399	0.025
13847at7399	0.8292682929999999
13851at7399	0.024390244
13852at7399	0.0
13853at7399	0.0
13854at7399	0.0
13857at7399	0.0
13858at7399	0.027027027000000002
13866at7399	0.0
13868at7399	0.024390244
13870at7399	0.0
13873at7399	0.0
13880at7399	0.12195122
13888at7399	0.024390244
13889at7399	0.0
13892at7399	0.026315789
13894at7399	0.024390244
13897at7399	0.045454545
13903at7399	0.588235294
13907at7399	0.075
13908at7399	0.027027027000000002
13918at7399	0.075
13919at7399	0.048780488
13923at7399	0.024390244
13931at7399	0.0
13933at7399	0.0
13934at7399	0.048780488
13940at7399	0.025
13944at7399	0.153846154
13951at7399	0.05
13954at7399	0.0
13956at7399	0.0
13963at7399	0.048780488
13965at7399	0.024390244
13975at7399	0.0
13980at7399	0.076923077
13982at7399	0.025641026
13983at7399	0.048780488
13985at7399	0.048780488
13993at7399	0.05
13994at7399	0.0
13998at7399	0.024390244
14008at7399	0.025
14009at7399	0.0
14010at7399	0.0
14016at7399	0.024390244
14025at7399	0.0
14028at7399	0.0
14031at7399	0.0
14033at7399	0.054054054000000004
14035at7399	0.024390244
14036at7399	0.219512195
14038at7399	0.024390244
14041at7399	0.0
14043at7399	0.0
14046at7399	0.707317073
14048at7399	0.083333333
14049at7399	0.0
14051at7399	0.0
14052at7399	0.024390244
14064at7399	0.024390244
14065at7399	0.10810810800000001
14067at7399	0.024390244
14068at7399	0.025641026
14069at7399	0.051282050999999995
14070at7399	0.0
14072at7399	0.951219512
14075at7399	0.025
14076at7399	0.0
14084at7399	0.0
14087at7399	0.05
14088at7399	0.0
14090at7399	0.025
14095at7399	0.0
14099at7399	0.775
14103at7399	0.10526315800000001
14115at7399	0.025641026
14118at7399	0.0
14120at7399	0.025
14127at7399	0.028571429
14128at7399	0.117647059
14130at7399	0.59375
14131at7399	0.0
14133at7399	0.0
14135at7399	0.048780488
14136at7399	0.1
14141at7399	0.0
14156at7399	0.0
14158at7399	0.0
14163at7399	0.025
14174at7399	0.0
14177at7399	0.066666667
14178at7399	0.0
14182at7399	0.0
14183at7399	0.0
14190at7399	0.0
14192at7399	0.0
14197at7399	0.076923077
14201at7399	0.0
14203at7399	0.1
14204at7399	0.0
14210at7399	0.0
14212at7399	0.25
14214at7399	0.0
14216at7399	0.0
14217at7399	0.0
14219at7399	0.0
14225at7399	0.024390244
14232at7399	0.073170732
14236at7399	0.025
14237at7399	0.0
14242at7399	0.028571429
14243at7399	0.0
14244at7399	0.025641026
14245at7399	0.642857143
14250at7399	0.0
14251at7399	0.0
14254at7399	0.0
14257at7399	0.048780488
14258at7399	0.055555556
14259at7399	0.025
14261at7399	0.025641026
14262at7399	0.41025641
14264at7399	0.0
14270at7399	0.0
14273at7399	0.075
14280at7399	0.025641026
14282at7399	0.0
14287at7399	0.0
14288at7399	0.0
14291at7399	0.0
14292at7399	0.0
14293at7399	0.024390244
14295at7399	0.0
14296at7399	0.027777778
14298at7399	0.028571429
14302at7399	0.102564103
14303at7399	0.135135135
14304at7399	0.0
14312at7399	0.0
14315at7399	0.0
14317at7399	0.0
14328at7399	0.048780488
14332at7399	0.024390244
14337at7399	0.024390244
14350at7399	0.0
14351at7399	0.0
14357at7399	0.0
14366at7399	0.102564103
14381at7399	0.0
14382at7399	0.1
14395at7399	0.0
14400at7399	0.05
14404at7399	0.0
14406at7399	0.0
14408at7399	0.341463415
14416at7399	0.0
14419at7399	0.025641026
14425at7399	0.72
14442at7399	0.025
14447at7399	0.0
14451at7399	0.0
14452at7399	0.0625
14453at7399	0.052631579000000005
14454at7399	0.025
14455at7399	0.024390244
14458at7399	0.0
14459at7399	0.024390244
14464at7399	0.0
14465at7399	0.048780488
14468at7399	0.10810810800000001
14474at7399	0.026315789
14483at7399	0.024390244
14484at7399	0.048780488
14485at7399	0.027027027000000002
14488at7399	0.85
14493at7399	0.0
14495at7399	0.075
14498at7399	0.055555556
14502at7399	0.24242424199999998
14506at7399	0.0
14514at7399	0.0
14515at7399	0.025
14517at7399	0.0
14518at7399	0.0
14523at7399	0.024390244
14527at7399	0.0
14530at7399	0.0
14531at7399	0.56097561
14533at7399	0.027777778
14535at7399	0.048780488
14539at7399	0.0
14541at7399	0.097560976
14544at7399	0.0
14546at7399	0.0
14547at7399	0.951219512
14551at7399	0.0
14554at7399	0.0
14556at7399	0.028571429
14557at7399	0.048780488
14565at7399	0.18918918899999998
14566at7399	0.0
14568at7399	0.10526315800000001
14573at7399	0.634146341
14574at7399	0.024390244
14575at7399	0.088235294
14579at7399	0.048780488
14580at7399	0.048780488
14582at7399	0.9024390240000001
14584at7399	0.0
14593at7399	0.051282050999999995
14594at7399	0.0
14595at7399	0.0
14596at7399	0.304347826
14597at7399	0.025
14601at7399	0.0
14603at7399	0.048780488
14610at7399	0.0
14612at7399	0.0
14625at7399	0.0
14629at7399	0.0
14631at7399	0.024390244
14636at7399	0.12195122
14638at7399	0.025
14643at7399	0.0
14647at7399	0.024390244
14649at7399	0.034482759
14650at7399	0.024390244
14654at7399	0.024390244
14657at7399	0.026315789
14664at7399	0.025
14667at7399	0.024390244
14668at7399	0.0
14674at7399	0.0
14678at7399	0.05
14679at7399	0.0
14680at7399	0.9024390240000001
14685at7399	0.0
14694at7399	0.027027027000000002
14697at7399	0.052631579000000005
14698at7399	0.0
14706at7399	0.0
14710at7399	0.024390244
14711at7399	0.051282050999999995
14715at7399	0.025641026
14716at7399	0.0
14725at7399	0.0
14728at7399	0.0
14734at7399	0.048780488
14745at7399	0.048780488
14747at7399	0.024390244
14754at7399	0.05
14755at7399	0.0
14759at7399	0.078947368
14762at7399	0.1
14765at7399	0.225
14768at7399	0.024390244
14772at7399	0.951219512
14775at7399	0.024390244
14776at7399	0.0
14781at7399	0.05
14784at7399	0.027027027000000002
14787at7399	0.083333333
14793at7399	0.05
14806at7399	0.0
14813at7399	0.0
14814at7399	0.048780488
14815at7399	0.0
14821at7399	0.024390244
14822at7399	0.0
14829at7399	0.03030303
14831at7399	0.024390244
14838at7399	0.058823529000000006
14841at7399	0.075
14842at7399	0.4
14848at7399	0.0
14849at7399	0.0
14854at7399	0.0
14863at7399	0.0
14871at7399	0.333333333
14872at7399	0.0
14877at7399	0.0
14878at7399	0.0
14884at7399	0.05
14886at7399	0.0
14888at7399	0.0
14889at7399	0.9024390240000001
14895at7399	0.0
14897at7399	0.024390244
14903at7399	0.055555556
14906at7399	0.0
14916at7399	0.024390244
14920at7399	0.025
14923at7399	0.027777778
14924at7399	0.0
14926at7399	0.0
14927at7399	0.10810810800000001
14929at7399	0.0
14930at7399	0.0
14935at7399	0.05
14937at7399	0.0
14938at7399	0.048780488
14940at7399	0.0
14946at7399	0.027777778
14949at7399	0.0
14951at7399	0.05
14952at7399	0.025
14955at7399	0.05
14959at7399	0.0
14961at7399	0.0
14969at7399	0.027777778
14970at7399	0.14285714300000002
14972at7399	0.073170732
14979at7399	0.0
14980at7399	0.025
14982at7399	0.024390244
14985at7399	0.10526315800000001
14986at7399	0.0
14989at7399	0.0
14996at7399	0.0
15001at7399	0.048780488
15002at7399	0.0
15006at7399	0.0
15008at7399	0.0
15009at7399	0.027027027000000002
15011at7399	0.473684211
15015at7399	0.0
15017at7399	0.0
15029at7399	0.0625
15032at7399	0.0
15040at7399	0.0
15042at7399	0.0
15043at7399	0.0
15048at7399	0.0
15052at7399	0.0
15053at7399	0.0
15054at7399	0.025
15060at7399	0.0
15062at7399	0.027027027000000002
15063at7399	0.3
15065at7399	0.0
15071at7399	0.024390244
15089at7399	0.0
15093at7399	0.075
15099at7399	0.026315789
15101at7399	0.433333333
15103at7399	0.05
15104at7399	0.0
15105at7399	0.0
15115at7399	0.219512195
15116at7399	0.05
15120at7399	0.0
15123at7399	0.025
15128at7399	0.073170732
15129at7399	0.0
15132at7399	0.0
15138at7399	0.0
15140at7399	0.0
15141at7399	0.0
15142at7399	0.0
15144at7399	0.0
15145at7399	0.0
15147at7399	0.0
15150at7399	0.341463415
15152at7399	0.0
15157at7399	0.025
15165at7399	0.0
15172at7399	0.025641026
15174at7399	0.048780488
15186at7399	0.043478261
15187at7399	0.025
15192at7399	0.0
15199at7399	0.024390244
15200at7399	0.0
15204at7399	0.05
15206at7399	0.064516129
15208at7399	0.0
15210at7399	0.024390244
15214at7399	0.024390244
15215at7399	0.0
15222at7399	0.0
15223at7399	0.0
15229at7399	0.0
15230at7399	0.0
15233at7399	0.048780488
15237at7399	0.0
15240at7399	0.05
15245at7399	0.0
15248at7399	0.024390244
15250at7399	0.048780488
15256at7399	0.025641026
15259at7399	0.034482759
15264at7399	0.0
15267at7399	0.0
15274at7399	0.025
15275at7399	0.073170732
15279at7399	0.153846154
15280at7399	0.0
15283at7399	0.0
15287at7399	0.048780488
15290at7399	0.36842105299999994
15293at7399	0.0
15294at7399	0.054054054000000004
15295at7399	0.0
15300at7399	0.025
15304at7399	0.0
15305at7399	0.025
15309at7399	0.0
15314at7399	0.05
15319at7399	0.0
15320at7399	0.0
15322at7399	0.0
15331at7399	0.025
15336at7399	0.0
15338at7399	0.025641026
15339at7399	0.048780488
15340at7399	0.0
15342at7399	0.0
15361at7399	0.073170732
15362at7399	0.025
15366at7399	0.052631579000000005
15367at7399	0.128205128
15373at7399	0.0
15377at7399	0.0
15380at7399	0.0
15386at7399	0.725
15388at7399	0.048780488
15391at7399	0.0
15392at7399	0.0
15395at7399	0.0
15402at7399	0.048780488
15406at7399	0.294117647
15414at7399	0.048780488
15420at7399	0.048780488
15421at7399	0.024390244
15422at7399	0.05
15429at7399	0.0
15430at7399	0.051282050999999995
15431at7399	0.0
15432at7399	0.0
15438at7399	0.024390244
15439at7399	0.024390244
15441at7399	0.066666667
15444at7399	0.0
15445at7399	0.10810810800000001
15447at7399	0.0
15450at7399	0.0
15456at7399	0.307692308
15457at7399	0.024390244
15459at7399	0.0
15465at7399	0.029411765
15467at7399	0.024390244
15474at7399	0.0
15475at7399	0.0
15481at7399	0.22727272699999998
15482at7399	0.0
15484at7399	0.03125
15489at7399	0.026315789
15495at7399	0.0
15497at7399	0.0
15504at7399	0.0
15506at7399	0.0
15507at7399	0.0
15514at7399	0.097560976
15516at7399	0.0
15521at7399	0.0
15522at7399	0.0
15528at7399	0.048780488
15531at7399	0.024390244
15532at7399	0.025
15536at7399	0.0
15539at7399	0.025
15542at7399	0.0
15543at7399	0.076923077
15551at7399	0.024390244
15553at7399	0.0
15556at7399	0.0
15558at7399	0.051282050999999995
15562at7399	0.0
15585at7399	0.0
15586at7399	0.052631579000000005
15587at7399	1.0
15589at7399	0.024390244
15602at7399	0.048780488
15603at7399	0.097560976
15605at7399	0.048780488
15611at7399	0.0
15616at7399	0.055555556
15619at7399	0.1
15623at7399	0.024390244
15628at7399	0.0
15630at7399	0.0
15633at7399	0.025641026
15638at7399	0.025
15639at7399	0.024390244
15644at7399	0.0
15649at7399	0.0
15656at7399	0.0
15659at7399	0.0
15661at7399	0.0
15665at7399	0.0
15668at7399	0.025
15671at7399	0.8235294120000001
15672at7399	0.0
15673at7399	0.055555556
15679at7399	0.083333333
15681at7399	0.0
15683at7399	0.0
15684at7399	0.0
15686at7399	0.026315789
15687at7399	0.0
15690at7399	0.025641026
15691at7399	0.05
15696at7399	0.0
15700at7399	0.027027027000000002
15703at7399	0.05
15707at7399	0.025641026
15713at7399	0.26829268300000003
15716at7399	0.0
15717at7399	0.025
15722at7399	0.0
15730at7399	0.0
15732at7399	0.024390244
15736at7399	0.0
15737at7399	0.0
15739at7399	0.029411765
15744at7399	0.024390244
15746at7399	0.0
15747at7399	0.04
15749at7399	0.0
15750at7399	0.0
15752at7399	0.0
15753at7399	0.447368421
15757at7399	0.025641026
15762at7399	0.578947368
15763at7399	0.05
15764at7399	0.0
15765at7399	0.025
15766at7399	0.024390244
15769at7399	0.0
15770at7399	0.048780488
15771at7399	0.024390244
15773at7399	0.024390244
15780at7399	0.04
15782at7399	0.024390244
15787at7399	0.975609756
15788at7399	0.0
15795at7399	0.0
15800at7399	0.0
15801at7399	0.0
15802at7399	0.029411765
15803at7399	0.0
15808at7399	0.025
15809at7399	0.028571429
15822at7399	0.0
15829at7399	0.026315789
15830at7399	0.780487805
15835at7399	0.0
15841at7399	0.0
15846at7399	0.026315789
15850at7399	0.076923077
15852at7399	0.0
15855at7399	0.025
15858at7399	0.0
15862at7399	0.024390244
15865at7399	0.0
15872at7399	0.146341463
15876at7399	0.0
15879at7399	0.0
15880at7399	0.024390244
15884at7399	0.026315789
15890at7399	0.025
15892at7399	0.0
15895at7399	0.029411765
15899at7399	0.0
15903at7399	0.0
15908at7399	0.0
15909at7399	0.0
15911at7399	0.0
15914at7399	0.027777778
15919at7399	0.076923077
15920at7399	0.8857142859999999
15928at7399	0.026315789
15930at7399	0.0
15935at7399	0.0
15937at7399	0.034482759
15939at7399	0.0
15941at7399	0.048780488
15950at7399	0.024390244
15958at7399	0.0
15962at7399	0.0
15963at7399	0.0
15967at7399	0.025641026
15970at7399	0.95
15972at7399	0.054054054000000004
15973at7399	0.0
15979at7399	0.054054054000000004
15988at7399	0.024390244
15989at7399	0.0
15993at7399	0.028571429
15996at7399	0.05
15997at7399	0.0
15998at7399	0.05
15999at7399	0.097560976
16003at7399	0.048780488
16004at7399	0.0
16005at7399	0.05
16007at7399	1.0
16010at7399	0.025
16011at7399	0.024390244
16012at7399	0.05
16014at7399	0.075
16022at7399	0.028571429
16041at7399	0.024390244
16047at7399	0.0
16048at7399	0.0
16050at7399	0.024390244
16058at7399	0.0
16059at7399	0.15789473699999998
16069at7399	0.097560976
16077at7399	0.0
16083at7399	0.0
16094at7399	0.0
16095at7399	0.0
16101at7399	0.028571429
16102at7399	0.027027027000000002
16107at7399	0.0
16108at7399	0.025
16110at7399	0.027027027000000002
16112at7399	0.0
16116at7399	0.0
16122at7399	0.025
16133at7399	0.026315789
16136at7399	0.025
16137at7399	0.1
16138at7399	0.0
16141at7399	0.0
16142at7399	0.0
16153at7399	0.024390244
16164at7399	0.027027027000000002
16165at7399	0.097560976
16166at7399	0.024390244
16167at7399	0.0
16170at7399	0.28
16173at7399	0.0
16175at7399	0.0
16183at7399	0.0
16186at7399	0.029411765
16187at7399	0.0
16191at7399	0.024390244
16202at7399	0.052631579000000005
16207at7399	0.8292682929999999
16215at7399	0.0
16222at7399	0.0
16223at7399	0.292682927
16226at7399	0.12195122
16230at7399	0.0
16232at7399	0.0
16233at7399	0.024390244
16235at7399	0.0
16236at7399	0.055555556
16237at7399	0.0
16243at7399	0.0
16246at7399	0.05
16247at7399	0.0
16250at7399	0.085714286
16254at7399	0.9
16255at7399	0.0
16256at7399	0.179487179
16257at7399	0.0
16261at7399	0.0
16264at7399	0.0
16270at7399	0.024390244
16272at7399	0.075
16277at7399	0.073170732
16278at7399	0.0
16280at7399	0.0
16282at7399	0.073170732
16283at7399	0.0
16285at7399	0.0
16287at7399	0.048780488
16289at7399	0.027777778
16293at7399	0.078947368
16295at7399	0.024390244
16299at7399	0.0
16304at7399	0.0
16306at7399	0.025
16310at7399	0.0
16312at7399	0.026315789
16314at7399	0.0
16317at7399	0.09677419400000001
16323at7399	0.0
16327at7399	0.8
16329at7399	0.0
16332at7399	0.0
16337at7399	0.0
16340at7399	0.024390244
16341at7399	0.853658537
16347at7399	0.0
16350at7399	0.0
16353at7399	0.024390244
16358at7399	0.27777777800000003
16359at7399	0.0
16360at7399	0.35
16361at7399	0.026315789
16362at7399	0.0
16363at7399	0.0
16364at7399	0.024390244
16365at7399	0.028571429
16366at7399	0.0
16367at7399	0.0
16369at7399	0.0
16371at7399	0.033333333
16372at7399	0.048780488
16374at7399	0.048780488
16379at7399	0.024390244
16390at7399	0.0
16391at7399	0.0
16392at7399	0.0
16393at7399	0.0
16394at7399	0.05
16401at7399	0.0
16402at7399	0.72
16404at7399	0.071428571
16406at7399	0.024390244
16407at7399	0.0
16408at7399	0.043478261
16412at7399	0.097560976
16415at7399	0.048780488
16417at7399	0.1
16425at7399	0.048780488
16426at7399	0.024390244
16427at7399	0.027777778
16433at7399	0.0
16435at7399	0.0
16436at7399	0.0
16437at7399	0.0
16439at7399	0.0
16446at7399	0.05
16453at7399	0.025
16455at7399	0.0
16457at7399	0.024390244
16459at7399	0.025641026
16460at7399	0.0
16461at7399	0.0
16471at7399	0.048780488
16472at7399	0.024390244
16474at7399	0.05
16476at7399	0.026315789
16487at7399	0.0
16494at7399	0.153846154
16496at7399	0.097560976
16501at7399	0.0
16502at7399	0.0
16511at7399	0.9
16514at7399	0.0
16517at7399	0.0
16520at7399	0.0
16522at7399	0.0
16526at7399	0.05
16527at7399	0.0
16533at7399	0.0
16534at7399	0.0
16535at7399	0.048780488
16536at7399	0.024390244
16538at7399	0.0
16540at7399	0.048780488
16543at7399	0.0
16549at7399	0.0
16554at7399	0.27777777800000003
16555at7399	0.051282050999999995
16567at7399	0.0
16568at7399	0.081081081
16569at7399	0.0
16572at7399	0.923076923
16575at7399	0.035714286
16581at7399	0.024390244
16587at7399	0.0
16588at7399	0.024390244
16593at7399	0.17073170699999998
16595at7399	0.0
16597at7399	0.10810810800000001
16599at7399	0.0
16605at7399	0.0
16609at7399	0.0
16614at7399	0.024390244
16616at7399	0.0
16617at7399	0.024390244
16620at7399	0.0
16621at7399	0.0
16628at7399	0.0
16633at7399	0.035714286
16634at7399	0.111111111
16639at7399	0.075
16640at7399	0.025
16643at7399	0.0
16653at7399	0.0
16661at7399	0.0
16662at7399	0.0
16669at7399	0.0
16675at7399	0.025
16685at7399	0.075
16687at7399	0.0
16688at7399	0.024390244
16701at7399	0.0
16705at7399	0.073170732
16711at7399	0.0
16713at7399	0.0
16722at7399	0.025
16730at7399	0.0
16734at7399	0.0
16735at7399	0.027777778
16736at7399	0.0
16737at7399	0.027777778
16738at7399	0.102564103
16746at7399	0.0
16747at7399	0.048780488
16749at7399	0.051282050999999995
16751at7399	0.0
16752at7399	0.025641026
16755at7399	0.0
16757at7399	0.024390244
16759at7399	0.0
16761at7399	0.05
16765at7399	0.275
16766at7399	0.0
16767at7399	0.0
16768at7399	0.0
16772at7399	0.052631579000000005
16773at7399	0.024390244
16776at7399	0.0
16777at7399	0.0
16780at7399	0.03125
16781at7399	0.0
16784at7399	0.0
16792at7399	0.025
16793at7399	0.0
16794at7399	0.025641026
16796at7399	0.025641026
16816at7399	0.076923077
16823at7399	0.0
16828at7399	0.0
16830at7399	0.0
16838at7399	0.025
16839at7399	0.0
16843at7399	0.0
16846at7399	0.325
16849at7399	0.024390244
16853at7399	0.024390244
16854at7399	0.0
16855at7399	0.0
16857at7399	0.0
16860at7399	0.125
16865at7399	0.05
16867at7399	0.0
16868at7399	0.731707317
16871at7399	0.034482759
16877at7399	0.0
16878at7399	0.028571429
16879at7399	0.0
16884at7399	0.15789473699999998
16885at7399	0.03125
16894at7399	0.025641026
16895at7399	0.0
16899at7399	0.0
16902at7399	0.025
16906at7399	0.048780488
16907at7399	0.0
16910at7399	0.097560976
16911at7399	0.0
16912at7399	0.028571429
16913at7399	0.024390244
16919at7399	0.15
16921at7399	0.025
16930at7399	0.0
16935at7399	0.024390244
16936at7399	0.0
16937at7399	0.0
16942at7399	0.590909091
16943at7399	0.0
16946at7399	0.5862068970000001
16950at7399	0.0
16954at7399	0.051282050999999995
16956at7399	0.026315789
16959at7399	0.024390244
16962at7399	0.073170732
16964at7399	0.85
16967at7399	0.0
16973at7399	0.0
16979at7399	0.0
16981at7399	0.076923077
16989at7399	0.4
16994at7399	0.0
16996at7399	0.15789473699999998
16997at7399	0.024390244
16998at7399	0.0
16999at7399	0.0
17000at7399	0.0
17007at7399	0.0625
17009at7399	0.0
17015at7399	0.028571429
17017at7399	0.851851852
17018at7399	0.075
17020at7399	0.024390244
17021at7399	0.026315789
17022at7399	0.0
17025at7399	0.025641026
17027at7399	0.025641026
17028at7399	0.0
17033at7399	0.025
17034at7399	0.0
17035at7399	0.025
17037at7399	0.05
17041at7399	0.26829268300000003
17042at7399	0.0
17043at7399	0.341463415
17045at7399	0.0
17046at7399	0.025641026
17048at7399	0.0
17049at7399	0.0
17050at7399	0.0
