orthogroup	ACN
MZ22527501	1.0
MZ22527502	1.25
MZ22527503	1.0
MZ22527504	1.125
MZ22527505	1.1818181818181819
MZ22527506	1.0
MZ22527508	1.0
MZ22527509	1.0
MZ22527510	1.0
MZ22527511	1.0
MZ22527512	1.0
MZ22527514	1.0
MZ22527515	1.0
MZ22527516	1.0
MZ22527518	1.0
MZ22527519	1.0
MZ22527520	1.0
MZ22527521	1.0
MZ22527524	1.0
MZ22527527	1.0
MZ22527529	1.0
MZ22527530	1.0
MZ22527531	1.0
MZ22527532	1.0
MZ22527533	1.0
MZ22527534	1.0
MZ22527536	1.0
MZ22527537	1.0
MZ22527538	1.0
MZ22527539	1.0
MZ22527540	1.0
MZ22527541	1.0
MZ22527542	1.25
MZ22527543	1.0
MZ22527544	1.0
MZ22527545	1.0
MZ22527546	1.0
MZ22527547	1.0
MZ22527548	1.0
MZ22527549	1.0
MZ22527550	1.0
MZ22527551	1.0
MZ22527552	1.0
MZ22527554	1.0
MZ22527555	1.0
MZ22527556	1.0
MZ22527557	1.0
MZ22527558	1.0
MZ22527561	1.0
MZ22527562	1.0
MZ22527563	1.0
MZ22527564	1.0
MZ22527565	1.0
MZ22527566	1.0
MZ22527567	1.0
MZ22527568	1.0
MZ22527569	1.0
MZ22527570	1.0
MZ22527571	1.0
MZ22527572	1.0
MZ22527574	1.0
MZ22527576	1.0
MZ22527578	1.0
MZ22527579	1.0
MZ22527580	1.0
MZ22527581	1.0
MZ22527582	1.0
MZ22527583	1.0909090909090908
MZ22527584	1.0
MZ22527586	1.0
MZ22527587	1.4166666666666667
MZ22527588	1.0
MZ22527589	1.0
MZ22527590	1.0
MZ22527591	1.0
MZ22527592	1.0
MZ22527594	1.0
MZ22527595	1.0
MZ22527596	1.0
MZ22527597	1.0
MZ22527598	1.0
MZ22527599	1.0
MZ22527600	1.0
MZ22527602	1.0
MZ22527603	1.0
MZ22527604	1.0
MZ22527605	1.0
MZ22527606	1.0
MZ22527607	1.0
MZ22527609	1.0
MZ22527610	1.0
MZ22527611	1.0
MZ22527612	1.0
MZ22527613	1.0
MZ22527614	1.0
MZ22527615	1.0
MZ22527616	1.0
MZ22527617	1.0
MZ22527618	1.0
MZ22527619	1.0
MZ22527620	1.25
MZ22527622	1.0
MZ22527623	1.0
MZ22527624	1.0
MZ22527625	1.0
MZ22527626	1.0
MZ22527627	1.0
MZ22527628	1.0
MZ22527629	1.0
MZ22527631	1.6111111111111112
MZ22527632	1.0
MZ22527634	1.0
MZ22527635	1.0
MZ22527636	1.0
MZ22527637	1.0
MZ22527638	1.0
MZ22527639	1.0
MZ22527640	1.3333333333333333
MZ22527641	1.0
MZ22527642	1.0
MZ22527643	1.0
MZ22527644	1.0625
MZ22527645	1.0
MZ22527646	1.0
MZ22527647	1.0
MZ22527648	1.0
MZ22527650	1.0
MZ22527651	1.0
MZ22527652	1.0
MZ22527653	1.0
MZ22527654	1.0
MZ22527655	1.0
MZ22527656	1.3333333333333333
MZ22527657	1.0
MZ22527658	1.0
MZ22527659	1.0
MZ22527660	1.0
MZ22527661	1.0
MZ22527662	1.0
MZ22527664	1.0
MZ22527665	1.0
MZ22527666	1.0
MZ22527668	1.0
MZ22527669	1.0
MZ22527670	1.0
MZ22527671	1.0
MZ22527673	1.0
MZ22527675	1.0
MZ22527676	1.0
MZ22527679	1.0
MZ22527680	2.25
MZ22527681	1.0
MZ22527682	1.0
MZ22527683	1.0
MZ22527684	1.0
MZ22527687	1.0
MZ22527688	1.0
MZ22527689	1.0
MZ22527690	1.0
MZ22527691	1.0
MZ22527692	1.0
MZ22527693	1.0
MZ22527694	1.3333333333333333
MZ22527695	1.0
MZ22527696	1.0
MZ22527697	1.0
MZ22527698	1.0
MZ22527699	1.0
MZ22527700	1.0
MZ22527701	1.0
MZ22527703	1.0
MZ22527704	1.0
MZ22527705	1.0
MZ22527707	1.0
MZ22527708	1.0
MZ22527709	1.0
MZ22527710	1.0
MZ22527711	1.0
MZ22527712	1.0
MZ22527713	1.0
MZ22527714	1.0
MZ22527715	1.0
MZ22527716	1.0
MZ22527717	1.0
MZ22527718	1.0
MZ22527720	1.0
MZ22527721	1.0
MZ22527722	1.0
MZ22527723	1.0
MZ22527724	1.0
MZ22527725	1.0
MZ22527726	1.0
MZ22527727	1.0
MZ22527728	1.0
MZ22527729	1.125
MZ22527730	1.0
MZ22527731	1.0
MZ22527732	1.2
MZ22527733	1.0
MZ22527734	1.2857142857142858
MZ22527735	1.0
MZ22527738	1.0714285714285714
MZ22527739	1.0
MZ22527740	1.0
MZ22527741	1.0
MZ22527742	1.0
MZ22527743	1.0
MZ22527744	1.3076923076923077
MZ22527745	1.0
MZ22527746	1.0
MZ22527747	1.1428571428571428
MZ22527748	1.0
MZ22527749	1.3333333333333333
MZ22527750	1.0
MZ22527751	1.0
MZ22527752	1.0
MZ22527753	1.0
MZ22527755	1.0
MZ22527756	1.0
MZ22527757	1.0
MZ22527758	1.0
MZ22527759	1.0
MZ22527760	1.3333333333333333
MZ22527761	1.0
MZ22527762	1.3333333333333333
MZ22527763	1.0
MZ22527764	1.0
MZ22527765	1.0
MZ22527766	1.0
MZ22527767	1.0
MZ22527768	1.0
MZ22527769	1.0
MZ22527770	1.0
MZ22527771	1.6666666666666667
MZ22527772	1.0
MZ22527773	1.0
MZ22527775	1.0
MZ22527776	1.0
MZ22527777	1.0
MZ22527778	1.0
MZ22527779	1.0
MZ22527780	1.0
MZ22527781	1.0
MZ22527782	1.0
MZ22527783	1.0
MZ22527784	1.0
MZ22527785	1.0
MZ22527786	1.0
MZ22527787	1.0
MZ22527788	1.0666666666666667
MZ22527789	1.0
MZ22527790	1.0
MZ22527791	1.0
MZ22527792	1.0
MZ22527793	1.0
MZ22527794	1.0
MZ22527795	1.0
MZ22527796	1.0
MZ22527797	1.0
MZ22527798	1.0
MZ22527799	1.0
MZ22527800	1.0
MZ22527801	1.0
MZ22527802	1.0
MZ22527803	1.0
MZ22527804	1.0
MZ22527805	1.0
MZ22527806	1.0
MZ22527807	1.0
MZ22527809	1.1666666666666667
MZ22527810	1.0
MZ22527811	1.0
MZ22527812	1.0
MZ22527813	1.0
MZ22527814	1.0
MZ22527815	1.0
MZ22527816	1.0
MZ22527817	1.0
MZ22527818	1.0
MZ22527819	1.0
MZ22527820	1.0
MZ22527821	1.0
MZ22527822	1.0
MZ22527823	1.0
MZ22527824	1.0
MZ22527825	1.0
MZ22527826	1.0
MZ22527827	1.0
MZ22527828	1.0
MZ22527829	1.0
MZ22527830	1.3333333333333333
MZ22527831	1.0
MZ22527832	1.0
MZ22527833	1.0
MZ22527834	1.0
MZ22527836	1.0
MZ22527837	1.0
MZ22527838	1.0
MZ22527839	1.0
MZ22527840	1.0
MZ22527841	1.0
MZ22527842	1.0
MZ22527843	1.0
MZ22527844	1.0
MZ22527845	1.0
MZ22527846	1.0
MZ22527847	1.0
MZ22527848	1.0
MZ22527849	1.6666666666666667
MZ22527850	1.0
MZ22527851	1.0
MZ22527852	1.0
MZ22527853	1.0
MZ22527854	1.0
MZ22527855	1.0
MZ22527856	1.0
MZ22527857	1.0
MZ22527858	1.0
MZ22527859	1.0
MZ22527860	1.0
MZ22527861	1.0
MZ22527862	1.0
MZ22527863	1.0
MZ22527864	1.0
MZ22527865	1.0
MZ22527866	1.0
MZ22527867	1.0
MZ22527868	1.25
MZ22527869	1.0
MZ22527870	1.0
MZ22527871	1.0
MZ22527872	1.0
MZ22527873	1.0
MZ22527874	1.0
MZ22527875	1.25
MZ22527876	1.25
MZ22527877	1.0
MZ22527878	1.0
MZ22527879	1.0
MZ22527880	1.0
MZ22527881	1.2727272727272727
MZ22527883	1.0
MZ22527884	1.0
MZ22527885	1.0
MZ22527886	1.0
MZ22527887	1.0
MZ22527888	1.0
MZ22527889	1.0
MZ22527890	1.0
MZ22527891	1.0
MZ22527892	1.0
MZ22527893	1.0
MZ22527894	1.0
MZ22527895	1.0
MZ22527896	1.0
MZ22527897	1.0
MZ22527898	1.6666666666666667
MZ22527899	1.3333333333333333
MZ22527900	1.0
MZ22527901	1.0
MZ22527902	1.0
MZ22527903	1.0
MZ22527904	1.0
MZ22527905	1.0
MZ22527906	1.0
MZ22527908	1.0
MZ22527909	1.3333333333333333
MZ22527910	1.0
MZ22527911	1.0
MZ22527912	1.0
MZ22527913	1.0
MZ22527914	1.0
MZ22527915	1.0
MZ22527916	1.0
MZ22527917	1.0
MZ22527918	1.0
MZ22527919	1.0
MZ22527920	1.0
MZ22527921	1.0
MZ22527922	1.0
MZ22527923	1.0
MZ22527924	1.0
MZ22527925	1.0
MZ22527926	1.25
MZ22527927	1.0
MZ22527928	1.0
MZ22527929	1.0
MZ22527930	1.0
MZ22527931	1.0
MZ22527932	1.0
MZ22527933	1.0
MZ22527934	1.0
MZ22527935	1.0
MZ22527936	1.0
MZ22527937	1.0
MZ22527938	1.3333333333333333
MZ22527939	1.6666666666666667
MZ22527940	1.0
MZ22527941	1.0
MZ22527942	1.0
MZ22527945	1.0
MZ22527946	1.0
MZ22527948	1.0
MZ22527949	1.0
MZ22527953	1.0
MZ22527954	1.0
MZ22527955	1.0
MZ22527956	1.0
MZ22527957	1.0
MZ22527958	1.0
MZ22527960	1.0
MZ22527961	1.0
MZ22527962	1.0
MZ22527963	1.0
MZ22527965	1.0
MZ22527966	1.0
MZ22527968	1.0
MZ22527969	1.3333333333333333
MZ22527970	1.0
MZ22527971	1.0
MZ22527972	1.0
MZ22527973	1.0
MZ22527975	1.5
MZ22527976	1.0
MZ22527977	1.0
MZ22527978	1.0
MZ22527979	1.0
MZ22527980	1.0
MZ22527982	1.0
MZ22527984	1.0
MZ22527985	1.0
MZ22527987	1.0
MZ22527988	1.0
MZ22527990	1.0
MZ22527991	1.0
MZ22527994	1.0
MZ22527996	1.0
MZ22527997	1.0
MZ22527998	1.0
MZ22527999	1.0
MZ22528000	1.0
MZ22528002	1.0
MZ22528003	1.0
MZ22528004	1.0
MZ22528005	1.0
MZ22528007	1.0
MZ22528008	1.0
MZ22528010	1.0
MZ22528011	1.0
MZ22528012	1.0
MZ22528013	1.0
MZ22528014	1.0
MZ22528016	1.0
MZ22528017	1.0
MZ22528018	1.0
MZ22528019	1.0
MZ22528020	1.0
MZ22528022	1.0
MZ22528023	1.0
MZ22528024	1.0
MZ22528025	1.0
MZ22528027	1.0
MZ22528028	1.0
MZ22528029	1.0
MZ22528030	1.0
MZ22528031	1.5
MZ22528032	1.0
MZ22528034	1.5
MZ22528036	1.0
MZ22528039	1.0
MZ22528041	1.0
MZ22528042	1.0
MZ22528046	1.0
MZ22528047	1.0
MZ22528048	1.0
MZ22528050	1.0
MZ22528051	1.0
MZ22528052	1.0
MZ22528053	1.0
MZ22528054	1.0
MZ22528056	1.0
MZ22528057	1.0
MZ22528058	1.0
MZ22528059	1.0
MZ22528060	1.0
MZ22528061	1.0
MZ22528062	1.0
MZ22528063	1.0
MZ22528064	1.0
MZ22528065	1.0
MZ22528066	1.0
MZ22528067	1.0
MZ22528068	1.0
MZ22528069	1.0
MZ22528070	1.0
MZ22528071	1.0
MZ22528072	1.5
MZ22528073	1.0
MZ22528074	1.0
MZ22528077	1.0
MZ22528078	1.0
MZ22528079	1.0
MZ22528080	1.0
MZ22528082	1.3333333333333333
MZ22528083	1.0
MZ22528087	1.0
MZ22528088	1.0
MZ22528089	1.0
MZ22528090	1.0
MZ22528091	1.0
MZ22528094	1.0
MZ22528095	1.0
MZ22528096	1.0
MZ22528097	1.0
MZ22528098	1.0
MZ22528099	1.0
MZ22528101	1.0
MZ22528103	1.0
MZ22528104	1.0
MZ22528105	1.0
MZ22528106	1.0
MZ22528107	2.5
MZ22528108	1.3333333333333333
MZ22528109	1.0
MZ22528110	1.0
MZ22528111	1.0
MZ22528113	1.0
MZ22528114	1.0
MZ22528117	1.0
MZ22528118	1.0
MZ22528119	1.0
MZ22528120	1.0
MZ22528123	1.0
MZ22528125	1.0
MZ22528126	1.0
MZ22528128	1.0
MZ22528129	1.0
MZ22528132	1.0
MZ22528133	1.5
MZ22528134	1.0
MZ22528135	1.0
MZ22528137	1.0
MZ22528138	1.0
MZ22528139	2.5
MZ22528141	1.0
MZ22528142	1.0
MZ22528143	1.0
MZ22528144	1.0
MZ22528145	1.5
MZ22528146	1.0
MZ22528148	1.0
MZ22528150	1.0
MZ22528152	1.0
MZ22528156	1.0
MZ22528157	1.0
MZ22528158	1.0
MZ22528159	1.0
MZ22528163	1.0
MZ22528164	1.0
MZ22528165	1.0
MZ22528166	1.0
MZ22528168	1.0
MZ22528169	1.0
MZ22528171	1.0
MZ22528172	1.0
MZ22528173	1.3333333333333333
MZ22528174	1.5
MZ22528175	1.0
MZ22528178	1.0
MZ22528179	1.0
MZ22528180	1.0
MZ22528182	1.0
MZ22528183	1.0
MZ22528184	1.0
MZ22528185	1.0
MZ22528186	1.0
MZ22528187	1.0
MZ22528189	1.0
MZ22528191	1.0
MZ22528192	2.0
MZ22528193	1.0
MZ22528194	1.25
MZ22528195	1.0
MZ22528196	1.0
MZ22528197	1.0
MZ22528198	1.0
MZ22528200	1.5
MZ22528201	1.0
MZ22528202	1.0
MZ22528203	1.0
MZ22528205	1.0
MZ22528206	2.3333333333333335
MZ22528207	1.0
MZ22528208	1.0
MZ22528209	1.0
MZ22528211	1.0
MZ22528212	1.5
MZ22528213	1.0
MZ22528215	1.0
MZ22528216	1.0
MZ22528218	1.0
MZ22528219	1.0
MZ22528220	1.0
MZ22528221	1.0
MZ22528223	1.0
MZ22528225	1.0
MZ22528227	1.0
MZ22528228	1.0
MZ22528229	1.0
MZ22528231	1.0
MZ22528232	1.0
MZ22528233	1.0
MZ22528234	1.0
MZ22528235	1.0
MZ22528236	1.0
MZ22528237	1.0
MZ22528238	1.5
MZ22528239	1.0
MZ22528240	1.0
MZ22528241	1.0
MZ22528242	1.0
MZ22528243	1.0
MZ22528248	1.0
MZ22528249	1.0
MZ22528250	1.0
MZ22528252	1.0
MZ22528253	1.0
MZ22528254	1.0
MZ22528255	1.0
MZ22528256	1.0
MZ22528257	1.0
MZ22528258	1.0
MZ22528260	1.0
MZ22528262	1.0
MZ22528263	1.3333333333333333
MZ22528264	1.0
MZ22528265	1.0
MZ22528267	1.0
MZ22528268	1.0
MZ22528269	1.0
MZ22528270	1.0
MZ22528271	1.0
MZ22528272	1.0
MZ22528273	1.0
MZ22528275	1.0
MZ22528276	1.0
MZ22528277	1.0
MZ22528278	1.0
MZ22528279	1.0
MZ22528281	1.0
MZ22528282	1.0
MZ22528283	1.0
MZ22528284	1.5
MZ22528286	1.0
MZ22528287	1.0
MZ22528288	1.0
MZ22528289	1.0
MZ22528290	1.0
MZ22528292	1.0
MZ22528293	1.0
MZ22528294	1.0
MZ22528295	1.0
MZ22528296	1.0
MZ22528297	1.0
MZ22528299	1.0
MZ22528301	1.0
MZ22528303	1.0
MZ22528304	1.0
MZ22528305	1.0
MZ22528306	1.0
MZ22528307	1.0
MZ22528309	1.0
MZ22528310	1.0
MZ22528313	1.0
MZ22528314	1.0
MZ22528315	1.0
MZ22528316	1.0
MZ22528317	1.0
MZ22528318	1.0
MZ22528319	1.0
MZ22528320	1.0
MZ22528321	1.0
MZ22528322	1.0
MZ22528325	1.0
MZ22528326	1.5
MZ22528327	1.0
MZ22528328	1.0
MZ22528329	1.0
MZ22528330	1.0
MZ22528331	1.0
MZ22528332	1.0
MZ22528333	1.0
MZ22528334	1.0
MZ22528337	1.0
MZ22528338	1.0
MZ22528339	1.5
MZ22528340	1.0
MZ22528343	1.0
MZ22528344	1.0
MZ22528345	1.0
MZ22528346	1.0
MZ22528347	1.0
MZ22528348	1.0
MZ22528349	1.0
MZ22528353	1.0
MZ22528354	1.0
MZ22528355	1.0
MZ22528357	1.0
MZ22528359	1.0
MZ22528360	1.0
MZ22528361	1.0
MZ22528362	1.0
MZ22528364	1.0
MZ22528365	1.0
MZ22528366	1.0
MZ22528368	1.0
MZ22528369	1.0
MZ22528370	1.0
MZ22528373	1.0
MZ22528374	1.0
MZ22528375	1.0
MZ22528376	1.0
MZ22528377	1.0
MZ22528378	1.0
MZ22528380	1.0
MZ22528381	1.0
MZ22528382	1.0
MZ22528383	1.0
MZ22528384	1.0
MZ22528385	1.0
MZ22528386	1.0
MZ22528387	1.0
MZ22528388	1.0
MZ22528389	1.0
MZ22528390	1.0
MZ22528391	1.0
MZ22528392	1.0
MZ22528393	1.0
MZ22528394	1.0
MZ22528395	1.0
MZ22528396	1.0
MZ22528397	1.0
MZ22528398	1.0
MZ22528399	1.0
MZ22528400	1.0
MZ22528403	1.0
MZ22528404	1.0
MZ22528405	1.0
MZ22528406	1.0
MZ22528407	1.0
MZ22528408	1.0
MZ22528409	1.0
MZ22528410	1.0
MZ22528411	1.0
MZ22528412	1.0
MZ22528413	1.0
MZ22528414	1.25
MZ22528415	1.0
MZ22528416	1.0
MZ22528417	1.0
MZ22528418	1.0
MZ22528419	1.5
MZ22528421	1.5
MZ22528422	1.0
MZ22528423	1.0
MZ22528424	1.0
MZ22528426	1.0
MZ22528427	1.0
MZ22528428	1.0
MZ22528429	1.0
MZ22528430	1.0
MZ22528431	1.0
MZ22528432	1.0
MZ22528433	1.0
MZ22528434	1.0
MZ22528435	1.0
MZ22528436	1.0
MZ22528437	1.0
MZ22528438	1.0
MZ22528439	1.0
MZ22528440	1.0
MZ22528441	1.0
MZ22528442	1.0
MZ22528444	1.5
MZ22528445	1.0
MZ22528446	1.0
MZ22528447	1.0
MZ22528448	1.0
MZ22528450	1.0
MZ22528451	1.0
MZ22528452	1.0
MZ22528454	1.0
MZ22528455	1.0
MZ22528456	1.0
MZ22528457	1.0
MZ22528458	1.0
MZ22528459	1.0
MZ22528460	1.0
MZ22528463	1.0
MZ22528464	1.0
MZ22528466	1.3333333333333333
MZ22528467	1.0
MZ22528468	1.0
MZ22528469	1.0
MZ22528470	1.0
MZ22528471	1.0
MZ22528472	1.5
MZ22528474	1.0
MZ22528475	1.0
MZ22528476	1.0
MZ22528477	1.0
MZ22528478	1.0
MZ22528479	1.0
MZ22528480	1.0
MZ22528481	1.0
MZ22528482	1.0
MZ22528483	1.0
MZ22528485	1.0
MZ22528486	1.0
MZ22528487	1.0
MZ22528488	1.0
MZ22528489	1.0
MZ22528490	1.0
MZ22528491	1.0
MZ22528492	1.0
MZ22528493	1.0
MZ22528494	1.0
MZ22528495	1.0
MZ22528496	1.0
MZ22528498	1.0
MZ22528499	1.0
MZ22528500	1.0
MZ22528501	1.0
MZ22528502	1.0
MZ22528503	1.0
MZ22528506	1.0
MZ22528507	1.0
MZ22528508	1.0
MZ22528510	1.0
MZ22528511	1.0
MZ22528512	1.0
MZ22528514	1.0
MZ22528515	1.0
MZ22528516	1.0
MZ22528518	1.0
MZ22528519	1.0
MZ22528521	1.0
MZ22528522	1.0
MZ22528523	1.0
MZ22528524	1.5
MZ22528526	1.0
MZ22528527	1.0
MZ22528528	1.0
MZ22528529	1.0
MZ22528530	1.0
MZ22528531	1.0
MZ22528532	1.0
MZ22528534	1.3333333333333333
MZ22528535	1.0
MZ22528536	1.0
MZ22528537	1.0
MZ22528538	1.0
MZ22528539	1.0
MZ22528540	1.0
MZ22528541	1.5
MZ22528543	1.0
MZ22528544	1.0
MZ22528545	1.6666666666666667
MZ22528547	1.0
MZ22528548	1.0
MZ22528549	1.0
MZ22528550	1.0
MZ22528551	1.0
MZ22528552	1.0
MZ22528553	1.0
MZ22528554	1.0
MZ22528555	1.0
MZ22528556	1.0
MZ22528557	1.0
MZ22528558	1.0
MZ22528559	1.0
MZ22528560	1.0
MZ22528562	1.0
MZ22528563	1.0
MZ22528564	1.0
MZ22528565	1.0
MZ22528567	1.0
MZ22528568	1.0
MZ22528569	1.0
MZ22528571	1.0
MZ22528572	1.0
MZ22528573	1.0
MZ22528574	1.0
MZ22528575	1.0
MZ22528576	1.0
MZ22528577	1.0
MZ22528578	1.0
MZ22528580	1.0
MZ22528581	1.0
MZ22528582	1.0
MZ22528583	1.0
MZ22528584	1.0
MZ22528585	1.0
MZ22528586	1.0
MZ22528587	1.0
MZ22528589	1.0
MZ22528590	1.0
MZ22528591	1.0
MZ22528592	1.0
MZ22528593	1.0
MZ22528594	1.0
MZ22528595	1.5
MZ22528596	1.0
MZ22528597	1.0
MZ22528598	1.0
MZ22528599	1.0
MZ22528600	1.0
MZ22528601	1.0
MZ22528602	1.0
MZ22528603	1.0
MZ22528604	1.0
MZ22528605	1.0
MZ22528606	1.0
MZ22528607	1.0
MZ22528608	1.0
MZ22528609	1.0
MZ22528610	1.0
MZ22528611	1.0
MZ22528612	1.2
MZ22528613	1.0
MZ22528614	1.0
MZ22528615	1.0
MZ22528616	1.0
MZ22528617	1.0
MZ22528618	1.0
MZ22528619	1.0
MZ22528620	1.0
MZ22528621	1.0
MZ22528622	1.0
MZ22528623	1.0
MZ22528624	1.0
MZ22528625	1.0
MZ22528626	1.0
MZ22528627	1.0
MZ22528628	1.0
MZ22528629	1.0
MZ22528630	1.0
MZ22528631	1.0
MZ22528632	1.0
MZ22528633	1.0
MZ22528634	1.0
MZ22528635	1.0
MZ22528636	1.0
MZ22528637	1.0
MZ22528638	1.0
MZ22528639	1.0
MZ22528640	1.0
MZ22528641	1.0
MZ22528642	1.0
MZ22528643	1.0
MZ22528644	1.0
MZ22528645	1.0
MZ22528646	1.0
MZ22528647	1.0
MZ22528648	1.0
MZ22528649	1.0
MZ22528651	2.0
MZ22528652	1.0
MZ22528653	1.0
MZ22528654	1.0
MZ22528655	1.0
MZ22528656	1.0
MZ22528657	1.0
MZ22528658	1.0
MZ22528659	1.0
MZ22528660	1.0
MZ22528661	1.0
MZ22528662	1.0
MZ22528663	1.0
MZ22528664	1.0
MZ22528665	1.0
MZ22528666	1.0
MZ22528667	1.0
MZ22528668	1.0
MZ22528669	1.0
MZ22528670	1.0
MZ22528671	1.0
MZ22528672	1.0
MZ22528673	1.0
MZ22528675	1.0
MZ22528676	1.0
MZ22528677	1.0
MZ22528678	1.0
MZ22528679	1.0
MZ22528680	1.0
MZ22528681	1.0
MZ22528682	1.0
MZ22528683	1.0
MZ22528684	1.0
MZ22528685	1.0
MZ22528686	1.0
MZ22528687	1.0
MZ22528688	1.0
MZ22528689	1.0
MZ22528690	1.0
MZ22528691	1.0
MZ22528693	1.0
MZ22528694	1.0
MZ22528695	1.0
MZ22528696	1.0
MZ22528697	1.0
MZ22528699	1.0
MZ22528700	1.0
MZ22528701	1.0
MZ22528702	1.0
MZ22528703	1.0
MZ22528705	1.0
MZ22528706	1.0
MZ22528708	1.0
MZ22528709	1.0
MZ22528710	1.6
MZ22528711	1.0
MZ22528712	1.0
MZ22528713	1.0
MZ22528714	1.0
MZ22528715	1.0
MZ22528716	1.0
MZ22528717	1.0
MZ22528718	1.0
MZ22528719	1.0
MZ22528720	1.5
MZ22528721	1.0
MZ22528722	1.0
MZ22528723	1.0
MZ22528724	1.0
MZ22528725	1.0
MZ22528726	1.0
MZ22528727	1.0
MZ22528728	1.3333333333333333
MZ22528729	1.0
MZ22528730	1.0
MZ22528731	1.0
MZ22528732	1.0
MZ22528733	1.0
MZ22528735	1.0
MZ22528736	1.0
MZ22528739	1.0
MZ22528740	1.0
MZ22528741	1.0
MZ22528742	1.0
MZ22528743	1.0
MZ22528744	1.0
MZ22528745	1.0
MZ22528746	1.0
MZ22528747	1.3333333333333333
MZ22528749	1.0
MZ22528750	1.0
MZ22528752	1.0
MZ22528754	1.0
MZ22528756	1.0
MZ22528757	1.0
MZ22528758	1.0
MZ22528759	1.0
MZ22528760	1.0
MZ22528761	1.0
MZ22528762	1.0
MZ22528763	1.0
MZ22528764	1.5
MZ22528765	1.0
MZ22528766	1.0
MZ22528768	1.0
MZ22528769	1.5
MZ22528770	1.0
MZ22528772	1.0
MZ22528773	1.0
MZ22528774	1.5
MZ22528775	1.0
MZ22528776	1.0
MZ22528777	1.0
MZ22528779	1.0
MZ22528780	1.0
MZ22528781	1.0
MZ22528784	1.0
MZ22528785	1.0
MZ22528786	1.0
MZ22528787	1.0
MZ22528789	1.0
MZ22528790	1.0
MZ22528791	1.0
MZ22528792	1.0
MZ22528794	1.0
MZ22528795	1.0
MZ22528796	1.0
MZ22528797	1.0
MZ22528799	1.0
MZ22528800	1.0
MZ22528801	1.5
MZ22528802	1.0
MZ22528803	1.0
MZ22528804	1.0
MZ22528805	1.0
MZ22528806	1.0
MZ22528807	1.0
MZ22528808	1.0
MZ22528809	1.0
MZ22528810	1.0
MZ22528811	1.0
MZ22528812	1.5
MZ22528813	1.0
MZ22528814	1.0
MZ22528815	1.0
MZ22528816	1.0
MZ22528817	1.0
MZ22528818	1.0
MZ22528819	1.0
MZ22528820	1.0
MZ22528821	1.0
MZ22528822	1.0
MZ22528824	1.0
MZ22528825	1.0
MZ22528826	1.0
MZ22528827	1.0
MZ22528828	1.0
MZ22528829	1.0
MZ22528830	1.0
MZ22528832	1.0
MZ22528833	1.0
MZ22528834	1.0
MZ22528835	1.0
MZ22528836	1.0
MZ22528838	1.0
MZ22528839	1.0
MZ22528840	1.0
MZ22528841	1.0
MZ22528842	1.0
MZ22528843	1.0
MZ22528844	1.0
MZ22528845	1.0
MZ22528848	1.0
MZ22528849	1.0
MZ22528850	1.0
MZ22528851	1.0
MZ22528852	1.0
MZ22528853	1.0
MZ22528854	1.0
MZ22528855	1.0
MZ22528857	1.0
MZ22528858	1.0
MZ22528860	1.0
MZ22528861	1.0
MZ22528862	1.0
MZ22528863	1.0
MZ22528865	1.0
MZ22528866	1.0
MZ22528867	1.0
MZ22528868	1.0
MZ22528869	1.0
MZ22528870	1.0
MZ22528873	1.0
MZ22528874	1.0
MZ22528875	1.0
MZ22528876	1.0
MZ22528877	1.0
MZ22528878	1.0
MZ22528879	1.0
MZ22528880	1.0
MZ22528881	1.0
MZ22528882	1.0
MZ22528883	1.0
MZ22528884	1.0
MZ22528885	1.0
MZ22528886	1.0
MZ22528888	1.0
MZ22528889	1.0
MZ22528890	1.0
MZ22528891	1.0
MZ22528892	1.0
MZ22528893	1.0
MZ22528894	1.0
MZ22528895	1.0
MZ22528896	1.0
MZ22528897	1.0
MZ22528898	1.0
MZ22528900	1.0
MZ22528901	1.0
MZ22528902	1.0
MZ22528903	1.0
MZ22528904	1.0
MZ22528905	1.0
MZ22528906	1.0
MZ22528907	1.0
MZ22528908	1.0
MZ22528909	1.0
MZ22528910	1.0
MZ22528911	1.0
MZ22528912	1.0
MZ22528913	1.0
MZ22528914	1.0
MZ22528915	1.0
MZ22528916	1.0
MZ22528917	1.0
MZ22528918	1.0
MZ22528919	1.0
MZ22528920	1.0
MZ22528921	1.0
MZ22528923	1.0
MZ22528924	1.0
MZ22528925	1.0
MZ22528926	1.0
MZ22528927	1.0
MZ22528928	1.0
MZ22528929	1.0
MZ22528930	1.0
MZ22528931	1.0
MZ22528932	1.0
MZ22528933	1.0
MZ22528934	1.3333333333333333
MZ22528935	1.0
MZ22528936	1.0
MZ22528937	1.0
MZ22528938	1.0
MZ22528939	1.0
MZ22528940	1.0
MZ22528941	1.0
MZ22528942	1.0
MZ22528943	1.0
MZ22528944	1.0
MZ22528945	1.0
MZ22528946	1.0
MZ22528947	1.0
MZ22528948	1.0
MZ22528949	1.0
MZ22528950	1.0
MZ22528951	1.0
MZ22528952	1.0
MZ22528953	1.0
MZ22528954	1.0
MZ22528955	1.0
MZ22528956	1.0
MZ22528957	1.0
MZ22528958	1.0
MZ22528959	1.0
MZ22528960	1.0
MZ22528961	1.0
MZ22528963	1.0
MZ22528964	1.0
MZ22528966	1.0
MZ22528967	1.0
MZ22528968	1.0
MZ22528969	1.0
MZ22528970	1.5
MZ22528971	1.0
MZ22528972	1.0
MZ22528973	1.0
