gene	CAF
GB49657,GB49657	0.943
GB55875	0.664
GB40903	0.66
GB44138	0.7020000000000001
GB43692	0.696
GB49452	0.743
GB48812	0.9540000000000001
GB51144	0.9159999999999999
GB45703	0.7020000000000001
GB41266	0.8759999999999999
GB47627	0.7020000000000001
GB49363	0.94
GB46027	0.7020000000000001
GB44074,GB44133,GB41707	0.971
GB40730	0.55
GB53617	0.997
GB44494	0.5760000000000001
GB44486	0.7020000000000001
GB40107	0.785
GB42426	0.18600000000000003
GB41670	1.0
GB54353	0.94
GB45863	0.899
GB54589	0.94
GB40030	0.7020000000000001
GB41979	0.9490000000000001
GB45864	0.7020000000000001
GB41759	0.706
GB43128,GB43127	0.04
GB43790	0.972
GB52429	0.7020000000000001
GB55454	0.904
GB40610	0.7
GB50890,GB50890	0.8809999999999999
GB50935	0.696
GB45490	1.0
GB50900,GB50900	0.802
GB51570	0.664
GB48170	0.7020000000000001
GB44680	0.9490000000000001
GB48638	0.7020000000000001
GB47016	1.0
GB54928	0.7020000000000001
GB40574	0.94
GB41232	0.6829999999999999
GB48351,GB40568	0.94
GB46663,GB46663,GB43932	0.993
GB55779	0.904
GB43500	0.83
GB41445	0.7020000000000001
GB47832	0.598
GB48251	0.7020000000000001
GB44799	0.996
GB50497	0.647
GB49854	0.9990000000000001
GB46419	0.953
GB44633	0.802
GB46159	0.221
GB42202	0.7020000000000001
GB55092,GB48318	0.943
GB54267	0.659
GB52956	0.9420000000000001
GB54806	0.6940000000000001
GB55514	0.7020000000000001
GB50154	0.7020000000000001
GB44965	0.41200000000000003
GB53962	0.9840000000000001
GB51710	0.998
GB46120	0.7020000000000001
GB49027	0.665
GB42272	0.642
GB40302	0.7020000000000001
GB45044	0.6829999999999999
GB53518	0.904
GB55151	0.924
GB52876	0.664
GB50186	0.685
GB48468	0.223
GB55969	0.89
GB55710	0.993
GB44928	0.9490000000000001
GB50037	0.7340000000000001
GB51070	0.7020000000000001
GB53604	1.0
GB47336	0.875
GB55351	0.7020000000000001
GB51282	0.726
GB54958	0.66
GB49040	0.9440000000000001
GB42770	0.647
GB54549	0.282
GB49930	1.0
GB51629	0.955
GB45111	0.7809999999999999
GB50492	0.934
GB49090	0.7020000000000001
GB51033	0.9490000000000001
GB49801	0.993
GB53139,GB53139	0.8540000000000001
GB40883	0.94
GB55870	0.6829999999999999
GB49423	0.6940000000000001
GB53823	0.938
GB54972	0.998
GB49496	0.7
GB40517,GB40517	0.9129999999999999
GB49785	0.91
GB41890	0.696
GB46801	0.872
GB53440	0.934
GB44354	0.66
GB55892	0.665
GB49562	0.693
GB48709	0.7020000000000001
GB40751	0.7020000000000001
GB55630,GB55630	0.9840000000000001
GB49871	0.9420000000000001
GB46974	0.6940000000000001
GB43788	0.86
GB43483	0.9540000000000001
GB53302	0.564
GB41363	0.7020000000000001
GB51720	0.945
GB54478	0.586
GB53329	0.7140000000000001
GB43393	0.8290000000000001
GB48215	0.664
GB52323	0.604
GB43416,GB53053	0.9570000000000001
GB40463	0.948
GB42252	0.647
GB50191	0.6940000000000001
GB40886	0.7020000000000001
GB51518	0.929
GB52093	0.7020000000000001
GB46143	0.884
GB53840	0.621
GB41732	0.7020000000000001
GB54321	0.9420000000000001
GB40537	0.7020000000000001
GB51283	0.9990000000000001
GB40615	1.0
GB55654	0.9359999999999999
GB45701	0.8440000000000001
GB52692	0.66
GB44233	0.647
GB54376	0.9420000000000001
GB46283	0.687
GB44873	0.6829999999999999
GB44177	0.7020000000000001
GB50927	0.743
GB45593	0.687
GB44992	0.643
GB41742	0.743
GB45811	0.915
GB47105	0.7020000000000001
GB55520	0.94
GB48371	0.85
GB44897	0.7020000000000001
GB53161,GB53162	0.6
GB54980,GB55315	0.812
GB52251	0.6829999999999999
GB47458	0.9159999999999999
GB45883	0.897
GB47436	0.67
GB42184	0.7020000000000001
GB53287	0.743
GB54937	0.992
GB54750	0.708
GB40782	0.774
GB51258	0.912
GB45826	0.643
GB49485	0.8690000000000001
GB55165	0.225
GB41336	0.7020000000000001
GB53257	0.929
GB46115	0.95
GB55499	0.7020000000000001
GB51954	0.6940000000000001
GB44439	0.9159999999999999
GB49540	0.7020000000000001
GB53363	0.7020000000000001
GB52507	0.6940000000000001
GB44983	0.7020000000000001
GB50751	0.647
GB48437	0.929
GB49791,GB49792	0.428
GB45885	0.998
GB53099	0.934
GB40656	0.991
GB46071	0.7020000000000001
GB50924	0.9209999999999999
GB40885	0.934
GB43704	0.9990000000000001
GB54765,GB54743	0.9840000000000001
GB51667	0.14400000000000002
GB40109	0.9420000000000001
GB48380	0.956
GB51343	0.7879999999999999
GB48417	0.7020000000000001
GB51165	0.665
GB46086	0.998
GB44689	0.94
GB46024	0.8190000000000001
GB53242	0.7020000000000001
GB50231	0.7020000000000001
GB47602	0.9440000000000001
GB48927	0.7020000000000001
GB54811	1.0
GB51807	0.7020000000000001
GB46638	0.665
GB51334	0.7020000000000001
GB46586	0.6829999999999999
GB51651	0.9840000000000001
GB50003	0.955
GB53312	0.865
GB53948	0.915
GB55855,GB55855	0.943
GB47901	0.9840000000000001
GB48644	0.7020000000000001
GB46289	0.009000000000000001
GB50346	0.9159999999999999
GB54724	0.907
GB51973	0.7020000000000001
GB43392	0.853
GB44431	0.9540000000000001
GB50962	0.662
GB46427	0.929
GB42458	0.948
GB43626	0.9490000000000001
GB45018	0.6829999999999999
GB42706	0.7020000000000001
GB47014	0.9420000000000001
GB48444	0.9359999999999999
GB43143	0.647
GB41692,GB41692	0.904
GB53431	0.158
GB51767	0.96
GB41291	0.7020000000000001
GB47498	0.696
GB45177	0.6679999999999999
GB52626	0.607
GB45282	0.7020000000000001
GB49700,GB47931	0.466
GB44299	0.6829999999999999
GB49970	0.8540000000000001
GB51368	0.7190000000000001
GB54610	0.971
GB45613	0.983
GB53298	0.915
GB48748	0.7020000000000001
GB46598	0.655
GB41495	0.81
GB50435	0.7020000000000001
GB51662	0.953
GB43520	0.9420000000000001
GB46206	0.912
GB40305	0.9279999999999999
GB44368	0.884
GB54755	0.912
GB50952	0.6829999999999999
GB51489	0.655
GB41129	0.9420000000000001
GB42187	0.993
GB52350	0.73
GB52774	0.7020000000000001
GB49397	0.9420000000000001
GB52290	0.904
GB52065,GB52065	0.935
GB56005	0.7020000000000001
GB55405	0.9420000000000001
GB50846	0.7020000000000001
GB54209	0.934
GB52829,GB52829	0.943
GB44512	0.915
GB41761	0.9420000000000001
GB42805	0.7020000000000001
GB44496	0.7020000000000001
GB50382	0.157
GB55186	0.6940000000000001
GB53689	0.7020000000000001
GB53286	0.932
GB53016	0.977
GB43260	0.7020000000000001
GB42987	0.7020000000000001
GB53932	0.914
GB41904	0.929
GB50857	0.66
GB54579	0.706
GB52191	0.491
GB53908	0.382
GB47955	0.934
GB47593	0.956
GB47395	0.934
GB46017	0.7020000000000001
GB53847	0.7020000000000001
GB55703	0.7020000000000001
GB47518	0.915
GB42015,GB42015	0.943
GB55951	0.904
GB42180	0.7020000000000001
GB49998	0.9279999999999999
GB50027,GB50314	0.9990000000000001
GB46732	0.94
GB41700	0.8640000000000001
GB42966	0.457
GB54057	0.706
GB48942	0.584
GB45716	0.9540000000000001
GB41467,GB41467	0.802
GB53191	0.7
GB44280	0.605
GB49399	0.7020000000000001
GB51841,GB51840,GB48478,GB51444	0.991
GB42812	0.9420000000000001
GB52315	0.929
GB40963	0.932
GB43207	0.915
GB44623	0.7020000000000001
GB45218	0.9420000000000001
GB47675	0.9990000000000001
GB51088	0.7020000000000001
GB55478	0.7020000000000001
GB49260	0.938
GB50630	0.893
GB46113	0.894
GB41773	0.9159999999999999
GB51048	0.42200000000000004
GB48382	0.988
GB45382	0.7020000000000001
GB54339,GB46094	0.747
GB54578	0.941
GB48829	0.703
GB43559	0.9420000000000001
GB45829	0.7020000000000001
GB41208	0.7020000000000001
GB40077	0.996
GB52852	0.7020000000000001
GB48150	0.9159999999999999
GB55786	0.665
GB45377,GB45377	0.893
GB52715	0.795
GB49628	0.897
GB41504	0.647
GB41822	0.743
GB52604	0.345
GB43421	0.66
GB55909	0.7020000000000001
GB48794	0.7020000000000001
GB42263	0.7020000000000001
GB50342	0.893
GB54110	0.809
GB50931,GB50931	0.768
GB51068	0.7020000000000001
GB52742	0.706
GB47904	0.935
GB43280	0.948
GB45508	0.863
GB45541	0.6940000000000001
GB46677	0.664
GB52882	0.9540000000000001
GB41241	0.6829999999999999
GB47669	0.743
GB52918	0.647
GB45082	0.7020000000000001
GB53307	0.9940000000000001
GB47352	0.7020000000000001
GB43640	0.7
GB46995	0.308
GB51586	0.706
GB41660	0.86
GB49147	0.5770000000000001
GB47415	0.9159999999999999
GB46784,GB46784	0.9209999999999999
GB47306	0.9440000000000001
GB44796,GB44793,GB44796	0.995
GB46094,GB41306,GB41306,GB41310,GB44311,GB43029	0.387
GB44939	0.915
GB51983	0.7020000000000001
GB44355	0.998
GB42412	0.6940000000000001
GB51487	0.95
GB45416	0.986
GB49157,GB49157	0.912
GB53522	0.866
GB41823	0.9279999999999999
GB49960	0.7020000000000001
GB47474	0.955
GB51815,GB43006,GB43005,GB43007,GB42460	0.7440000000000001
GB45581	0.9209999999999999
GB54714	0.502
GB53567,GB53567	0.943
GB52810	0.99
GB51916	0.997
GB42964	0.505
GB44697	0.642
GB54990	0.875
GB49593	0.956
GB49836	0.619
GB48963	0.9159999999999999
GB44186	0.66
GB51366	0.687
GB42384	0.895
GB45715,GB45658	0.9540000000000001
GB45123	0.696
GB49689,GB49689	0.746
GB52361,GB52362	0.804
GB44467	0.6940000000000001
GB50271	0.7020000000000001
GB52643	0.903
GB41792	0.682
GB46533	0.6940000000000001
GB40521	0.866
GB53146	0.7020000000000001
GB56012	0.7020000000000001
GB48464	0.887
GB52204	0.912
GB50747	0.7020000000000001
GB50148	0.478
GB40746	0.665
GB50361	0.912
GB42478	0.7020000000000001
GB43134	0.935
GB46515,GB46514	0.9990000000000001
GB44970	0.7020000000000001
GB51866	0.915
GB54676	0.154
GB55155	0.7020000000000001
GB45280	0.6940000000000001
GB49553	0.7020000000000001
GB45702	0.89
GB52717	0.998
GB41716	0.6829999999999999
GB44776	0.987
GB50978	0.7020000000000001
GB42013	0.943
GB44863	0.759
GB41603	0.664
GB42650	0.6829999999999999
GB44306	0.6940000000000001
GB48413	0.953
GB50218	0.38
GB41654	0.6829999999999999
GB55902	0.887
GB55856	0.382
GB44504	0.978
GB55380	0.479
GB43263	0.7040000000000001
GB47210	0.638
GB46687	0.914
GB45602	0.89
GB49401	0.621
GB49539	0.7020000000000001
GB45638	0.992
GB51197	0.956
GB54585	0.66
GB47148	0.987
GB42720	0.99
GB46208	0.9540000000000001
GB48670	0.929
GB51637	0.638
GB55012	0.956
GB41142	0.687
GB51863	0.934
GB46678	0.7020000000000001
GB42239	0.722
GB55439	0.934
GB55724	0.647
GB40135	0.593
GB45422	0.49
GB41490	0.883
GB48445,GB48447	0.958
GB54286	0.914
GB45834,GB48308	0.976
GB53912	0.94
GB48312	0.7020000000000001
GB40858	0.996
GB41033	0.037000000000000005
GB48653,GB49375	0.9329999999999999
GB42531	0.664
GB53848	1.0
GB46907	0.7020000000000001
GB42079	0.7020000000000001
GB43732	0.9420000000000001
GB44287	0.575
GB48933	0.938
GB51254	0.7020000000000001
GB49458	0.6940000000000001
GB48930	0.5539999999999999
GB54763	0.887
GB46714	0.7020000000000001
GB45286	0.9209999999999999
GB52612	0.675
GB51659	0.932
GB42233	0.8109999999999999
GB44642	0.674
GB49000	0.7020000000000001
GB53070	0.9420000000000001
GB40794	0.7020000000000001
GB40349	0.7020000000000001
GB56003	0.897
GB41898	0.795
GB50076	1.0
GB40087	0.9440000000000001
GB49404	0.9279999999999999
GB55441	0.7020000000000001
GB53831	0.895
GB50096	0.7020000000000001
GB47601	0.478
GB51588	0.7020000000000001
GB42692	0.9440000000000001
GB44640	0.807
GB51047	0.7020000000000001
GB49440,GB49441	0.677
GB43282	0.9159999999999999
GB40461	0.9420000000000001
GB42726	0.998
GB52382,GB52383,GB52379,GB52381	0.078
GB49222	0.7020000000000001
GB43390	0.9490000000000001
GB53566	0.904
GB48190	0.9420000000000001
GB54283	0.9209999999999999
GB44479	0.762
GB54420	0.9159999999999999
GB48579	0.67
GB54601	0.934
GB47048	0.8590000000000001
GB55332	0.929
GB53910	0.9420000000000001
GB51851	0.934
GB49490	0.616
GB49520	0.953
GB42828	0.94
GB50560	0.7020000000000001
GB48098	0.665
GB48632	0.7020000000000001
GB43210	0.79
GB44478	0.84
GB48870	0.636
GB55297	0.956
GB45609	0.647
GB49506	0.7020000000000001
GB40431	0.9990000000000001
GB54929	0.9440000000000001
GB46050	0.664
GB43920	0.9390000000000001
GB53512	0.955
GB44774	0.708
GB49886,GB46814,GB40284	0.0
GB46148	0.993
GB48193	0.9490000000000001
GB44358	0.8590000000000001
GB40604	0.904
GB55532	0.9520000000000001
GB43635	0.6940000000000001
GB49479	0.706
GB54827	0.912
GB53375,GB47133	0.934
GB44221	0.941
GB40510	0.897
GB40147	0.7020000000000001
GB52826	0.5429999999999999
GB40564	0.934
GB54783	0.9440000000000001
GB47826	0.7020000000000001
GB52731	0.89
GB55202	0.914
GB54373	0.904
GB51904	0.953
GB49166	0.929
GB45640	0.6890000000000001
GB51910,GB52896	0.943
GB51503	0.94
GB43266	0.7020000000000001
GB52636	0.6940000000000001
GB41469	0.9440000000000001
GB48642	0.5770000000000001
GB48243	0.517
GB49476	0.55
GB54123	0.995
GB50554	0.998
GB53444	0.679
GB51426,GB51423	0.943
GB54203	0.743
GB50729	0.66
GB44670,GB51729	0.948
GB42459	0.862
GB54281	0.7020000000000001
GB50822	0.584
GB45102	0.935
GB53236	0.9440000000000001
GB55007	1.0
GB42140	0.955
GB50209	0.893
GB47341	0.91
GB50093	0.66
GB44304,GB44337	0.7829999999999999
GB40227	0.9279999999999999
GB55107	0.659
GB42415	0.563
GB45391	0.9
GB54163	0.317
GB49132	0.9259999999999999
GB41846	0.7020000000000001
GB52023,GB49875	0.001
GB48903	0.887
GB55729	0.993
GB50323	0.7020000000000001
GB41206	0.9420000000000001
GB54996	0.9
GB51724	0.983
GB51820	0.0
GB42708	0.598
GB51528	0.7
GB49343	0.915
GB44135	0.807
GB46650	0.657
GB50963	0.706
GB54951	0.664
GB47884	0.993
GB46467	0.6829999999999999
GB49690	0.722
GB47972	0.743
GB50577	0.7020000000000001
GB41606	0.706
GB50030	0.7020000000000001
GB55804	0.659
GB45400	0.9109999999999999
GB54950	0.7020000000000001
GB40382	0.9890000000000001
GB47120	0.7020000000000001
GB54449	0.7020000000000001
GB53271	0.995
GB41845	0.7020000000000001
GB54446	0.7020000000000001
GB56025	0.6829999999999999
GB53628	0.665
GB44505	0.935
GB45362	0.997
GB45269	0.9259999999999999
GB54362	0.657
GB46930	0.904
GB42204	0.6829999999999999
GB50011	0.915
GB53756,GB53755	0.196
GB44984	0.664
GB43180	0.66
GB52496	0.665
GB44836	0.9390000000000001
GB50217	0.382
GB41718	0.9259999999999999
GB48986,GB48987,GB48988	0.993
GB55337	0.828
GB40428	0.6940000000000001
GB48189	0.66
GB55312	0.852
GB49692	0.91
GB46501	0.7020000000000001
GB55651	0.633
GB45185	0.7020000000000001
GB55371	0.7020000000000001
GB53132	0.7020000000000001
GB53345	0.9440000000000001
GB41031	0.7020000000000001
GB53192	0.992
GB54231	0.943
GB40159	0.863
GB45583	0.7659999999999999
GB55592	0.456
GB46520	0.664
GB42779	0.665
GB42724	0.696
GB51004	0.997
GB46775	0.94
GB49799	0.9420000000000001
GB42317	0.655
GB46306	0.7020000000000001
GB49175	0.687
GB43733	0.862
GB51079	0.665
GB46067	0.8290000000000001
GB49734	0.7020000000000001
GB54120	0.932
GB53430	0.7020000000000001
GB55511	0.7020000000000001
GB40259	0.987
GB47719	0.889
GB51414	0.9990000000000001
GB52385	0.337
GB55528	0.915
GB50920	0.7020000000000001
GB50339	0.618
GB43729	0.9079999999999999
GB50332,GB50331	0.9
GB42838	0.915
GB54920	0.9490000000000001
GB48172	0.7020000000000001
GB44879	0.9440000000000001
GB43114	0.7020000000000001
GB55818	0.934
GB44006,GB44006	0.8190000000000001
GB49524	0.9159999999999999
GB54218	0.9420000000000001
GB55498	0.912
GB40234	0.929
GB55201,GB55171	0.973
GB43921	0.7
GB42141	0.8590000000000001
GB51155	0.9059999999999999
GB40298	0.737
GB49879	0.239
GB45354	0.687
GB41079	0.953
GB55512	0.7020000000000001
GB41643	0.647
GB41067	0.9540000000000001
GB43088	0.66
GB50221	0.7020000000000001
GB49945	0.9420000000000001
GB55216	0.9490000000000001
GB42234	0.743
GB46737	0.998
GB47810	0.7020000000000001
GB50845	0.7020000000000001
GB44045,GB53014	1.0
GB40522	0.7020000000000001
GB44130	0.7020000000000001
GB48996	0.927
GB53322	0.8909999999999999
GB51593,GB53266	0.997
GB40929	0.585
GB52101	0.993
GB47299	0.382
GB51195	0.943
GB45440	0.77
GB42194	0.993
GB48161	0.895
GB52957,GB52958	0.973
GB48126	0.6890000000000001
GB46287	0.9159999999999999
GB44363	0.664
GB51186	0.7020000000000001
GB48343	1.0
GB54181	0.953
GB42281	0.7020000000000001
GB52752	0.929
GB51121	0.605
GB49769	0.638
GB41796	0.664
GB51037	0.647
GB49390	0.9420000000000001
GB47112	0.977
GB45261	0.953
GB55568	0.7020000000000001
GB45739	0.955
GB41205	0.9670000000000001
GB41252	0.935
GB49086	0.9490000000000001
GB42312	0.9279999999999999
GB55455	0.9359999999999999
GB40362	0.9420000000000001
GB41214	0.7020000000000001
GB43438	0.7020000000000001
GB40141	0.998
GB45867	0.7020000000000001
GB54180,GB43794,GB43792	0.9890000000000001
GB51332	0.66
GB46221,GB46157	0.9
GB47896,GB47896	0.8740000000000001
GB55456	0.743
GB55484	0.7020000000000001
GB45540	0.9490000000000001
GB40481	0.862
GB53374	0.934
GB42867	0.18600000000000003
GB50373	0.642
GB45680	0.6829999999999999
GB44430	0.934
GB46741	0.904
GB41510	0.9420000000000001
GB53818	0.9390000000000001
GB43126	0.664
GB54319	0.8059999999999999
GB47882	0.904
GB52087	0.987
GB44987	0.956
GB46921,GB41972	0.973
GB42659	0.94
GB53958	0.7020000000000001
GB40785	0.995
GB42323	0.915
GB50206	0.992
GB47454	0.912
GB51743	0.7020000000000001
GB42261	0.737
GB50800	0.934
GB49750	0.6940000000000001
GB50985	0.9490000000000001
GB48100	0.6829999999999999
GB51721	0.9440000000000001
GB41292	0.955
GB40972	0.912
GB49500	0.998
GB53579,GB53578	0.278
GB53805	0.713
GB44659	0.7020000000000001
GB52013	0.41200000000000003
GB45381	0.7020000000000001
GB47301	0.8370000000000001
GB48580	0.774
GB48352	0.7020000000000001
GB50448	0.6829999999999999
GB48344	0.9159999999999999
GB48222	0.66
GB45350	0.38
GB51356	0.9740000000000001
GB41897	0.7020000000000001
GB50689	0.9440000000000001
GB54845	0.912
GB51490	0.66
GB47783	0.9440000000000001
GB42032	0.934
GB40732	0.915
GB41980	0.889
GB46674	0.67
GB52642	0.91
GB44598	0.7020000000000001
GB48527	0.7020000000000001
GB48852	0.987
GB42538	0.7020000000000001
GB49625,GB49625	0.929
GB44889	0.696
GB47550	0.89
GB44651	0.657
GB44971,GB43001	0.904
GB40022	0.9420000000000001
GB46888	0.9059999999999999
GB53828	0.6940000000000001
GB55998	0.66
GB51908	0.904
GB44711,GB44710	0.295
GB52827	0.914
GB42164	0.701
GB40071	0.9440000000000001
GB50475	0.935
GB53861	0.782
GB52015	0.7020000000000001
GB53025	0.6940000000000001
GB45682	0.778
GB49837	0.938
GB42543	0.7020000000000001
GB45406	0.586
GB48431	0.7020000000000001
GB46657	0.8590000000000001
GB54410	0.013999999999999999
GB55563	0.66
GB45853	0.867
GB45265	0.67
GB51601	0.7020000000000001
GB52532	0.7020000000000001
GB46742	0.66
GB47594	0.7020000000000001
GB44075	0.8059999999999999
GB48708	0.9309999999999999
GB42923	0.655
GB49326	0.868
GB41126	0.9990000000000001
GB47871	0.636
GB49351	0.688
GB50192,GB50192	0.863
GB41243	0.9520000000000001
GB40684	0.024
GB50341	0.40700000000000003
GB50524	0.804
GB43285	0.7859999999999999
GB41824	0.8590000000000001
GB52923	0.665
GB43770	0.934
GB43118,GB43118	0.904
GB48953	0.5820000000000001
GB48640	0.513
GB55374	0.621
GB50098	0.6940000000000001
GB43365	0.7020000000000001
GB40238	0.6940000000000001
GB49529	0.6829999999999999
GB50366	0.7020000000000001
GB47284	0.7020000000000001
GB42500	1.0
GB54747	0.7020000000000001
GB48345	0.915
GB46513	0.636
GB52459,GB52458	0.99
GB46188,GB46188	0.85
GB55444	0.932
GB43914	0.7020000000000001
GB49337	0.9540000000000001
GB50034	0.81
GB53832	0.934
GB44211	0.524
GB44115	0.431
GB48384	0.9490000000000001
GB46914	0.948
GB51357	0.588
GB55198	0.7020000000000001
GB54992	0.7020000000000001
GB41175	0.7020000000000001
GB49649	0.616
GB43833	0.9309999999999999
GB45356	0.6940000000000001
GB45399	0.915
GB43693	0.621
GB55196	0.9420000000000001
GB51615	0.9259999999999999
GB48943	0.932
GB52700	0.752
GB44144	0.7020000000000001
GB53677	0.693
GB53719	0.9440000000000001
GB55088	0.932
GB46068	0.9790000000000001
GB43989	0.7020000000000001
GB54427	0.9
GB53327	0.775
GB55744	0.494
GB40390	0.86
GB48331	0.621
GB47816	0.9279999999999999
GB55091	0.7020000000000001
GB42038	0.934
GB47655	0.696
GB50457	0.9359999999999999
GB55423	0.7020000000000001
GB45649	0.685
GB41873	0.9279999999999999
GB52603	0.434
GB55356,GB53844	0.89
GB43179	0.914
GB48362	0.667
GB47636	0.706
GB51700	0.863
GB40773	0.935
GB55163	0.883
GB48435	0.8059999999999999
GB45041	0.7020000000000001
GB44969	0.647
GB43081	0.7040000000000001
GB47270	0.0
GB45193	0.9329999999999999
GB43837	0.804
GB40932	0.512
GB44782	0.7020000000000001
GB50158	0.94
GB47975,GB47974,GB43571	0.8290000000000001
GB50847	0.993
GB51517	0.934
GB54978	0.9540000000000001
GB44867	0.18
GB51479	0.66
GB51764	0.8590000000000001
GB45806	0.693
GB45098	0.7020000000000001
GB46376	0.9540000000000001
GB46459	0.9490000000000001
GB45464	0.75
GB53506	0.7020000000000001
GB50722	0.89
GB49348	0.7020000000000001
GB41046	0.7020000000000001
GB52407,GB52398,GB52402,GB52396,GB52397,GB52399,GB52393,GB52395,GB52403,GB52404,GB52400	0.08900000000000001
GB42375	0.995
GB53602	0.7020000000000001
GB41922	0.915
GB40478	0.94
GB45664	0.619
GB54032	0.684
GB52378,GB52375,GB52377	0.59
GB43486	0.7020000000000001
GB46414	0.875
GB50097	0.9279999999999999
GB43827	0.135
GB47011	0.6829999999999999
GB41975	0.696
GB49853	0.595
GB53086	0.66
GB52039,GB52039	0.8590000000000001
GB54303	0.7020000000000001
GB55017	0.7020000000000001
GB44926	0.706
GB43604	0.9
GB47788	0.9420000000000001
GB49296	0.938
GB48135	0.61
GB48645	0.934
GB50018	0.598
GB41222	0.904
GB46333	0.948
GB56004	0.5870000000000001
GB45951	0.659
GB54483	0.7
GB53726	0.7020000000000001
GB52740	0.8290000000000001
GB45063,GB45062	0.966
GB49158	0.956
GB51103	0.995
GB47463	0.9420000000000001
GB41986	0.904
GB43106	0.6829999999999999
GB46441	0.9440000000000001
GB46532	0.978
GB42321	0.9440000000000001
GB45369	0.7020000000000001
GB53939	0.638
GB47576	0.9390000000000001
GB49498	0.9329999999999999
GB43847	0.935
GB41085	0.696
GB50602	0.66
GB52060	0.665
GB48072	0.647
GB43215	0.7020000000000001
GB41755	0.665
GB43150	0.998
GB49888,GB40284,GB49885,GB49890,GB49878,GB49894,GB49892,GB45746	0.0
GB46956	0.915
GB50354	0.8540000000000001
GB46144	0.614
GB50144	0.655
GB51369	0.8640000000000001
GB43132	0.664
GB46768	0.8809999999999999
GB44830	0.951
GB47337	0.233
GB41607	0.9359999999999999
GB44427	0.9129999999999999
GB40301	0.992
GB46897	0.953
GB46030	0.706
GB55974	0.893
GB42682	0.743
GB48936	0.624
GB47493	0.935
GB48769	0.6829999999999999
GB41788	0.665
GB46468,GB54705	0.934
GB44841	0.995
GB50075	0.7020000000000001
GB53698	0.893
GB51278	0.621
GB55262	0.379
GB40207	0.647
GB46286	0.9009999999999999
GB48311	0.938
GB43710	0.0
GB40422	0.914
GB46697	0.7020000000000001
GB48827	0.935
GB42930	0.6940000000000001
GB40747	0.998
GB50297	0.9440000000000001
GB50850	0.9420000000000001
GB53096	0.78
GB48271	0.94
GB55663,GB45975	0.987
GB50434	0.621
GB53867	0.7020000000000001
GB40983	0.7020000000000001
GB55170	0.66
GB46025,GB46025	0.792
GB52351	0.7020000000000001
GB51261,GB55135	0.94
GB44343	0.8440000000000001
GB45737	0.7020000000000001
GB47463,GB51455	0.904
GB41390,GB41387	0.626
GB45552	0.6579999999999999
GB52981	0.66
GB46504	0.904
GB40233	0.7559999999999999
GB54683	0.581
GB48999	0.934
GB43236	0.7020000000000001
GB46146	0.9440000000000001
GB55914	0.647
GB47656,GB46832,GB46832	0.991
GB45678	0.7020000000000001
GB45220	0.708
GB55824	0.948
GB54868	0.846
GB43246	0.9279999999999999
GB44143	0.706
GB53619	0.893
GB55539	0.7020000000000001
GB48855	0.664
GB43468	0.66
GB45535	0.7020000000000001
GB41403	0.598
GB40340	0.9520000000000001
GB40337	0.877
GB54485,GB52179,GB54460	0.003
GB46465	0.934
GB48565	0.7020000000000001
GB51031	0.664
GB50950	0.722
GB40126	0.7020000000000001
GB53223	0.9990000000000001
GB41138	0.956
GB53154	0.777
GB42231	0.7020000000000001
GB52164	0.7020000000000001
GB45404	0.929
GB44787,GB44787,GB44787,GB44402,GB44402	0.991
GB54178	0.9159999999999999
GB52448	0.693
GB55948	0.997
GB53136	0.998
GB43772	0.713
GB42544	0.904
GB46430	0.99
GB42922	0.37200000000000005
GB44450	0.893
GB51429	0.867
GB46902,GB46902	0.9159999999999999
GB42529	0.7020000000000001
GB43913	0.8690000000000001
GB48913,GB53801	0.96
GB54830	0.9279999999999999
GB43427	0.9440000000000001
GB46656	0.882
GB43991,GB43991	0.877
GB45878	0.792
GB54311	0.998
GB45814	0.67
GB41841	0.6940000000000001
GB41029	0.94
GB46789	0.40700000000000003
GB53427	1.0
GB44083	0.997
GB53437	0.706
GB48671	0.7020000000000001
GB51603	0.7020000000000001
GB46345	0.7020000000000001
GB51562	0.813
GB47769	0.953
GB49633	0.611
GB50193	0.9420000000000001
GB51034	0.866
GB47400	0.7020000000000001
GB45110	0.6459999999999999
GB44046	0.934
GB54650	0.934
GB51955	0.893
GB50194	0.7020000000000001
GB48620	0.757
GB49264	0.609
GB50874	0.956
GB47817	0.934
GB55464	0.8690000000000001
GB46066	0.955
GB40312	0.6829999999999999
GB43739	0.996
GB50458	0.5720000000000001
GB48316	0.436
GB42036	0.7020000000000001
GB41368	0.867
GB48935	0.5870000000000001
GB50944	0.9420000000000001
GB53603	0.91
GB42541,GB45092	0.948
GB50657	0.7090000000000001
GB43905	0.7020000000000001
GB49356	0.9640000000000001
GB46681	0.996
GB40085	0.7020000000000001
GB43230	0.66
GB40142	0.9490000000000001
GB55102	0.7020000000000001
GB50411	0.9259999999999999
GB50301	0.708
GB48419	0.621
GB45884	0.883
GB46040	0.66
GB50243	0.938
GB51802,GB47843	0.975
GB41800	0.66
GB51759	0.992
GB46059	0.6829999999999999
GB45544	0.325
GB54044	0.6940000000000001
GB50629	0.9440000000000001
GB47588	0.903
GB45221	0.9209999999999999
GB50454	0.8190000000000001
GB45368	0.664
GB49413	0.915
GB52927	0.6829999999999999
GB40483	0.7020000000000001
GB50196	0.9159999999999999
GB42904	0.8109999999999999
GB51114	0.805
GB50214	0.935
GB48440	0.732
