gene	ACN
GB53908	1.0
GB47955	1.048780488
GB47593	1.0243902440000001
GB47395	1.048780488
GB46017	1.0
GB53847	1.0
GB55703	1.0
GB47518	1.05
GB42015,GB42015	1.0243902440000001
GB55951	1.05
GB42180	1.0
GB49998	1.051282051
GB50027,GB50314	1.9230769230000002
GB46732	1.0243902440000001
GB41700	1.0
GB42966	1.0
GB54057	1.0
GB48942	1.0
GB45716	1.0243902440000001
GB41467,GB41467	1.902439024
GB53191	1.0
GB44280	1.0
GB49399	1.0
GB51841,GB51840,GB48478,GB51444	1.45
GB42812	1.0243902440000001
GB52315	1.0243902440000001
GB40963	1.05
GB43207	1.05
GB44623	1.0
GB45218	1.025
GB47675	1.1891891890000001
GB51088	1.0
GB55478	1.0
GB49260	1.027027027
GB50630	1.025641026
GB46113	1.052631579
GB41773	1.025641026
GB51048	1.0
GB48382	1.263157895
GB45382	1.0
GB54339,GB46094	1.068965517
GB54578	1.025
GB48829	1.0
GB43559	1.048780488
GB45829	1.0
GB41208	1.0
GB40077	1.146341463
GB52852	1.0
GB48150	1.025641026
GB55786	1.0
GB45377,GB45377	1.125
GB52715	1.8292682930000002
GB49628	1.175
GB41504	1.0
GB41822	1.0
GB52604	1.076923077
GB43421	1.0
GB55909	1.0
GB48794	1.0
GB42263	1.0
GB50342	1.028571429
GB54110	1.105263158
GB50931,GB50931	1.15
GB51068	1.0
GB52742	1.0
GB47904	1.0243902440000001
GB43280	1.0243902440000001
GB45508	1.029411765
GB45541	1.0
GB46677	1.0
GB52882	1.0243902440000001
GB41241	1.0
GB47669	1.0
GB52918	1.0
GB45082	1.0
GB53307	1.0731707320000001
GB47352	1.0
GB43640	1.0
GB46995	1.0
GB51586	1.0
GB41660	1.026315789
GB49147	1.0
GB47415	1.05
GB46784,GB46784	1.027777778
GB47306	1.025
GB44796,GB44793,GB44796	1.0731707320000001
GB46094,GB41306,GB41306,GB41310,GB44311,GB43029	3.0
GB44939	1.05
GB51983	1.0
GB44355	1.048780488
GB42412	1.0
GB51487	1.025641026
GB45416	1.051282051
GB49157,GB49157	1.025641026
GB53522	1.029411765
GB41823	1.048780488
GB49960	1.0
GB47474	1.025641026
GB51815,GB43006,GB43005,GB43007,GB42460	1.5277777780000001
GB45581	1.048780488
GB54714	1.0
GB53567,GB53567	1.0243902440000001
GB52810	1.292682927
GB51916	1.048780488
GB42964	1.0
GB44697	1.0
GB54990	1.0731707320000001
GB49593	1.0243902440000001
GB49836	1.0
GB48963	1.05
GB44186	1.0
GB51366	1.0
GB42384	1.0731707320000001
GB45715,GB45658	1.9756097559999999
GB45123	1.0
GB49689,GB49689	1.0606060609999999
GB52361,GB52362	1.612903226
GB44467	1.0
GB50271	1.0
GB52643	1.025641026
GB41792	1.0
GB46533	1.0
GB40521	1.097560976
GB53146	1.0
GB56012	1.0
GB48464	1.027777778
GB52204	1.048780488
GB50747	1.0
GB50148	1.0
GB40746	1.0
GB50361	1.025
GB42478	1.0
GB43134	1.0243902440000001
GB46515,GB46514	2.95
GB44970	1.0
GB51866	1.05
GB54676	1.0
GB55155	1.0
GB45280	1.0
GB49553	1.0
GB45702	1.052631579
GB52717	1.097560976
GB41716	1.0
GB44776	1.43902439
GB50978	1.0
GB42013	1.025
GB44863	1.033333333
GB41603	1.0
GB42650	1.0
GB44306	1.0
GB48413	1.15
GB50218	1.0
GB41654	1.0
GB55902	1.076923077
GB55856	1.095238095
GB44504	1.0909090909999999
GB55380	1.0
GB43263	1.0
GB47210	1.0
GB46687	1.05
GB45602	1.054054054
GB49401	1.0
GB49539	1.0
GB45638	1.108108108
GB51197	1.0243902440000001
GB54585	1.0
GB47148	1.115384615
GB42720	1.128205128
GB46208	1.0243902440000001
GB48670	1.025
GB51637	1.0
GB55012	1.0243902440000001
GB41142	1.0
GB51863	1.025641026
GB46678	1.0
GB42239	1.0
GB55439	1.025
GB55724	1.0
GB40135	1.0
GB45422	1.315789474
GB41490	1.0731707320000001
GB48445,GB48447	1.166666667
GB54286	1.048780488
GB45834,GB48308	1.707317073
GB53912	1.027777778
GB48312	1.0
GB40858	1.05
GB41033	2.379310345
GB48653,GB49375	2.024390244
GB42531	1.0
GB53848	1.43902439
GB46907	1.0
GB42079	1.0
GB43732	1.025
GB44287	1.0
GB48933	1.027027027
GB51254	1.0
GB49458	1.0
GB48930	1.0
GB54763	1.052631579
GB46714	1.0
GB45286	1.025641026
GB52612	1.0
GB51659	1.048780488
GB42233	1.071428571
GB44642	1.0
GB49000	1.0
GB53070	1.048780488
GB40794	1.0
GB40349	1.0
GB56003	1.05
GB41898	1.102564103
GB50076	1.956521739
GB40087	1.0243902440000001
GB49404	1.025641026
GB55441	1.0
GB53831	1.102564103
GB50096	1.0
GB47601	1.0
GB51588	1.0
GB42692	1.0243902440000001
GB44640	1.102564103
GB51047	1.0
GB49440,GB49441	1.45
GB43282	1.05
GB40461	1.025
GB42726	1.05
GB52382,GB52383,GB52379,GB52381	2.545454545
GB49222	1.0
GB43390	1.025
GB53566	1.025
GB48190	1.025
GB54283	1.027777778
GB44479	1.0
GB54420	1.05
GB48579	1.0
GB54601	1.048780488
GB47048	1.0
GB55332	1.051282051
GB53910	1.025
GB51851	1.025641026
GB49490	1.0
GB49520	1.025
GB42828	1.0243902440000001
GB50560	1.0
GB48098	1.0
GB48632	1.0
GB43210	1.0
GB44478	1.027027027
GB48870	1.0
GB55297	1.0243902440000001
GB45609	1.0
GB49506	1.0
GB40431	1.219512195
GB54929	1.0243902440000001
GB46050	1.0
GB43920	1.026315789
GB53512	1.0243902440000001
GB44774	1.045454545
GB49886,GB46814,GB40284	3.676470588
GB46148	1.1
GB48193	1.027027027
GB44358	1.075
GB40604	1.048780488
GB55532	1.0243902440000001
GB43635	1.0
GB49479	1.0
GB54827	1.048780488
GB53375,GB47133	1.025
GB44221	1.179487179
GB40510	1.05
GB40147	1.0
GB52826	1.0
GB40564	1.048780488
GB54783	1.0243902440000001
GB47826	1.0
GB52731	1.076923077
GB55202	1.025641026
GB54373	1.048780488
GB51904	1.048780488
GB49166	1.05
GB45640	1.0
GB51910,GB52896	1.0243902440000001
GB51503	1.025
GB43266	1.0
GB52636	1.0
GB41469	1.0243902440000001
GB48642	1.0
GB48243	1.0
GB49476	1.0
GB54123	1.2162162159999999
GB50554	1.048780488
GB53444	1.463414634
GB51426,GB51423	1.0243902440000001
GB54203	1.0
GB50729	1.0
GB44670,GB51729	1.926829268
GB42459	1.083333333
GB54281	1.0
GB50822	1.0
GB45102	1.0243902440000001
GB53236	1.0243902440000001
GB55007	1.2162162159999999
GB42140	1.0243902440000001
GB50209	1.025641026
GB47341	1.051282051
GB50093	1.0
GB44304,GB44337	1.951219512
GB40227	1.025
GB55107	1.0
GB42415	1.0
GB45391	1.05
GB54163	1.0
GB49132	1.025
GB41846	1.0
GB52023,GB49875	2.875
GB48903	1.105263158
GB55729	1.051282051
GB50323	1.0
GB41206	1.025
GB54996	1.028571429
GB51724	1.176470588
GB51820	2.78125
GB42708	1.0
GB51528	1.0
GB49343	1.048780488
GB44135	1.1
GB46650	1.0
GB50963	1.0
GB54951	1.0
GB47884	1.05
GB46467	1.0
GB49690	1.066666667
GB47972	1.0
GB50577	1.0
GB41606	1.0
GB50030	1.0
GB55804	1.0
GB45400	1.076923077
GB54950	1.0
GB40382	1.175
GB47120	1.0
GB54449	1.0
GB53271	1.425
GB41845	1.0
GB54446	1.0
GB56025	1.0
GB53628	1.0
GB44505	1.0243902440000001
GB45362	1.170731707
GB45269	1.025
GB54362	1.0
GB46930	1.028571429
GB42204	1.0
GB50011	1.025641026
GB53756,GB53755	2.464285714
GB44984	1.0
GB43180	1.0
GB52496	1.0
GB44836	1.048780488
GB50217	1.0555555559999998
GB41718	1.025
GB48986,GB48987,GB48988	1.051282051
GB55337	1.512820513
GB40428	1.0
GB48189	1.0
GB55312	1.075
GB49692	1.025641026
GB46501	1.0
GB55651	1.0
GB45185	1.0
GB55371	1.0
GB53132	1.0
GB53345	1.0243902440000001
GB41031	1.0
GB53192	1.0555555559999998
GB54231	1.028571429
GB40159	1.102564103
GB45583	1.135135135
GB55592	1.0
GB46520	1.0
GB42779	1.0
GB42724	1.0
GB51004	1.12195122
GB46775	1.0243902440000001
GB49799	1.0243902440000001
GB42317	1.0
GB46306	1.0
GB49175	1.0
GB43733	1.102564103
GB51079	1.0
GB46067	1.1
GB49734	1.0
GB54120	1.05
GB53430	1.0
GB55511	1.0
GB40259	1.390243902
GB47719	1.0
GB51414	1.076923077
GB52385	2.8
GB55528	1.025
GB50920	1.0
GB50339	1.0
GB43729	1.09375
GB50332,GB50331	1.052631579
GB42838	1.025
GB54920	1.0243902440000001
GB48172	1.0
GB44879	1.0243902440000001
GB43114	1.0
GB55818	1.048780488
GB44006,GB44006	1.108108108
GB49524	1.026315789
GB54218	1.0243902440000001
GB55498	1.048780488
GB40234	1.027027027
GB55201,GB55171	1.875
GB43921	1.0
GB42141	1.075
GB51155	1.0555555559999998
GB40298	1.242424242
GB49879	1.0
GB45354	1.0
GB41079	1.025
GB55512	1.0
GB41643	1.0
GB41067	1.0243902440000001
GB43088	1.0
GB50221	1.0
GB49945	1.027777778
GB55216	1.048780488
GB42234	1.0
GB46737	1.146341463
GB47810	1.0
GB50845	1.0
GB44045,GB53014	2.0487804880000002
GB40522	1.0
GB44130	1.0
GB48996	1.028571429
GB53322	1.048780488
GB51593,GB53266	1.297297297
GB40929	1.0
GB52101	1.1578947370000001
GB47299	3.0487804880000002
GB51195	1.0243902440000001
GB45440	1.088235294
GB42194	1.0731707320000001
GB48161	1.048780488
GB52957,GB52958	1.926829268
GB48126	1.0
GB46287	1.051282051
GB44363	1.0
GB51186	1.0
GB48343	1.608695652
GB54181	1.025
GB42281	1.0
GB52752	1.048780488
GB51121	1.0
GB49769	1.0
GB41796	1.0
GB51037	1.0
GB49390	1.0243902440000001
GB47112	1.146341463
GB45261	1.025
GB55568	1.0
GB45739	1.0243902440000001
GB41205	1.068965517
GB41252	1.0243902440000001
GB49086	1.0243902440000001
GB42312	1.026315789
GB55455	1.025
GB40362	1.0243902440000001
GB41214	1.0
GB43438	1.0
GB40141	1.1
GB45867	1.0
GB54180,GB43794,GB43792	2.829268293
GB51332	1.0
GB46221,GB46157	1.027027027
GB47896,GB47896	1.052631579
GB55456	1.0
GB55484	1.0
GB45540	1.0243902440000001
GB40481	1.051282051
GB53374	1.025641026
GB42867	1.0
GB50373	1.0
GB45680	1.0
GB44430	1.048780488
GB46741	1.048780488
GB41510	1.0243902440000001
GB53818	1.05
GB43126	1.0
GB54319	1.078947368
GB47882	1.1
GB52087	1.45
GB44987	1.0243902440000001
GB46921,GB41972	2.024390244
GB42659	1.0243902440000001
GB53958	1.0
GB40785	1.075
GB42323	1.027027027
GB50206	1.138888889
GB47454	1.05
GB51743	1.0
GB42261	1.0
GB50800	1.048780488
GB49750	1.0
GB50985	1.0243902440000001
GB48100	1.0
GB51721	1.03030303
GB41292	1.0243902440000001
GB40972	1.058823529
GB49500	1.4
GB53579,GB53578	2.0
GB53805	1.0
GB44659	1.0
GB52013	1.0
GB45381	1.0
GB47301	1.6666666669999999
GB48580	1.0
GB48352	1.0
GB50448	1.0
GB48344	1.05
GB48222	1.0
GB45350	1.0
GB51356	2.243902439
GB41897	1.0
GB50689	1.0243902440000001
GB54845	1.0555555559999998
GB51490	1.0
GB47783	1.0243902440000001
GB42032	1.025
GB40732	1.027777778
GB41980	1.0
GB46674	1.0
GB52642	1.108108108
GB44598	1.0
GB48527	1.0
GB48852	1.075
GB42538	1.0
GB49625,GB49625	1.048780488
GB44889	1.0
GB47550	1.027777778
GB44651	1.0
GB44971,GB43001	1.05
GB40022	1.025
GB46888	1.05
GB53828	1.0
GB55998	1.0
GB51908	1.027777778
GB44711,GB44710	1.142857143
GB52827	1.0731707320000001
GB42164	1.0
GB40071	1.025
GB50475	1.0243902440000001
GB53861	1.105263158
GB52015	1.0
GB53025	1.0
GB45682	1.0
GB49837	1.048780488
GB42543	1.0
GB45406	1.0
GB48431	1.0
GB46657	1.027027027
GB54410	2.5
GB55563	1.0
GB45853	1.0625
GB45265	1.0
GB51601	1.0
GB52532	1.0
GB46742	1.0
GB47594	1.0
GB44075	1.0
GB48708	1.025
GB42923	1.0
GB49326	1.027027027
GB41126	1.45
GB47871	1.0
GB49351	1.0
GB50192,GB50192	1.075
GB41243	1.026315789
GB40684	2.266666667
GB50341	1.0
GB50524	1.0
GB43285	1.219512195
GB41824	1.05
GB52923	1.0
GB43770	1.025
GB43118,GB43118	1.0731707320000001
GB48953	1.0
GB48640	1.0
GB55374	1.0
GB50098	1.0
GB43365	1.0
GB40238	1.0
GB49529	1.0
GB50366	1.0
GB47284	1.0
GB42500	1.4878048780000002
GB54747	1.0
GB48345	1.025
GB46513	1.0
GB52459,GB52458	1.0731707320000001
GB46188,GB46188	1.043478261
GB55444	1.025
GB43914	1.0
GB49337	1.0243902440000001
GB50034	1.0
GB53832	1.05
GB44211	1.064516129
GB44115	1.0
GB48384	1.0243902440000001
GB46914	1.0243902440000001
GB51357	1.0
GB55198	1.0
GB54992	1.0
GB41175	1.0
GB49649	1.0
GB43833	1.048780488
GB45356	1.0
GB45399	1.05
GB43693	1.0
GB55196	1.0243902440000001
GB51615	1.048780488
GB48943	1.025641026
GB52700	1.034482759
GB44144	1.0
GB53677	1.0
GB53719	1.025
GB55088	1.0731707320000001
GB46068	1.307692308
GB43989	1.0
GB54427	1.048780488
GB53327	1.684210526
GB55744	1.0
GB40390	1.054054054
GB48331	1.0
GB47816	1.025
GB55091	1.0
GB42038	1.025
GB47655	1.0
GB50457	1.05
GB55423	1.0
GB45649	1.0
GB41873	1.025
GB52603	1.0
GB55356,GB53844	1.025641026
GB43179	1.048780488
GB48362	1.0
GB47636	1.0
GB51700	1.0731707320000001
GB40773	1.025
GB55163	1.052631579
GB48435	1.4615384619999998
GB45041	1.0
GB44969	1.0
GB43081	1.0
GB47270	5.075
GB45193	1.048780488
GB43837	1.0
GB40932	1.0
GB44782	1.0
GB50158	1.048780488
GB47975,GB47974,GB43571	1.529411765
GB50847	1.0731707320000001
GB51517	1.048780488
GB54978	1.0243902440000001
GB44867	1.45
GB51479	1.0
GB51764	1.051282051
GB45806	1.0
GB45098	1.0
GB46376	1.0243902440000001
GB46459	1.0243902440000001
GB45464	1.066666667
GB53506	1.0
GB50722	1.108108108
GB49348	1.0
GB41046	1.0
GB52407,GB52398,GB52402,GB52396,GB52397,GB52399,GB52393,GB52395,GB52403,GB52404,GB52400	2.307692308
GB42375	1.048780488
GB53602	1.0
GB41922	1.029411765
GB40478	1.0243902440000001
GB45664	1.0
GB54032	1.0
GB52378,GB52375,GB52377	1.363636364
GB43486	1.0
GB46414	1.03125
GB50097	1.026315789
GB43827	1.0
GB47011	1.0
GB41975	1.0
GB49853	1.0
GB53086	1.0
GB52039,GB52039	1.097560976
GB54303	1.0
GB55017	1.0
GB44926	1.0
GB43604	1.048780488
GB47788	1.0243902440000001
GB49296	1.025
GB48135	1.0
GB48645	1.025
GB50018	1.0
GB41222	1.076923077
GB46333	1.0243902440000001
GB56004	1.0
GB45951	1.0
GB54483	1.0
GB53726	1.0
GB52740	1.052631579
GB45063,GB45062	2.073170732
GB49158	1.0243902440000001
GB51103	1.0731707320000001
GB47463	1.097560976
GB41986	1.048780488
GB43106	1.0
GB46441	1.0555555559999998
GB46532	1.325
GB42321	1.0243902440000001
GB45369	1.0
GB53939	1.0
GB47576	1.025641026
GB49498	1.025
GB43847	1.0243902440000001
GB41085	1.0
GB50602	1.0
GB52060	1.0
GB48072	1.0
GB43215	1.0
GB41755	1.0
GB43150	1.05
GB49888,GB40284,GB49885,GB49890,GB49878,GB49894,GB49892,GB45746	4.029411765
GB46956	1.0555555559999998
GB50354	1.083333333
GB46144	1.0
GB50144	1.0
GB51369	1.026315789
GB43132	1.0
GB46768	1.025641026
GB44830	1.05
GB47337	1.0
GB41607	1.027027027
GB44427	1.05
GB40301	1.051282051
GB46897	1.390243902
GB46030	1.0
GB55974	1.025
GB42682	1.0
GB48936	1.0
GB47493	1.0243902440000001
GB48769	1.0
GB41788	1.0
GB46468,GB54705	1.029411765
GB44841	1.048780488
GB50075	1.0
GB53698	1.04
GB51278	1.0
GB55262	1.0
GB40207	1.0
GB46286	2.0526315790000003
GB48311	1.025641026
GB43710	3.157894737
GB40422	1.05
GB46697	1.0
GB48827	1.0243902440000001
GB42930	1.0
GB40747	1.0731707320000001
GB50297	1.0243902440000001
GB50850	1.0243902440000001
GB53096	1.04
GB48271	1.0243902440000001
GB55663,GB45975	2.0
GB50434	1.0
GB53867	1.0
GB40983	1.0
GB55170	1.0
GB46025,GB46025	1.029411765
GB52351	1.0
GB51261,GB55135	1.025
GB44343	1.028571429
GB45737	1.0
GB47463,GB51455	1.026315789
GB41390,GB41387	1.780487805
GB45552	1.0
GB52981	1.0
GB46504	1.026315789
GB40233	1.076923077
GB54683	1.0
GB48999	1.025
GB43236	1.0
GB46146	1.0243902440000001
GB55914	1.0
GB47656,GB46832,GB46832	1.243902439
GB45678	1.0
GB45220	1.0
GB55824	1.0243902440000001
GB54868	1.026315789
GB43246	1.025
GB44143	1.0
GB53619	1.029411765
GB55539	1.0
GB48855	1.0
GB43468	1.0
GB45535	1.0
GB41403	1.0
GB40340	1.027777778
GB40337	1.076923077
GB54485,GB52179,GB54460	3.7714285710000004
GB46465	1.026315789
GB48565	1.0
GB51031	1.0
GB50950	1.034482759
GB40126	1.0
GB53223	1.097560976
GB41138	1.0243902440000001
GB53154	1.0
GB42231	1.0
GB52164	1.0
GB45404	1.025641026
GB44787,GB44787,GB44787,GB44402,GB44402	2.05
GB54178	1.054054054
GB52448	1.0
GB55948	1.108108108
GB53136	1.048780488
GB43772	1.0
GB42544	1.028571429
GB46430	1.075
GB42922	1.0
GB44450	1.05
GB51429	1.097560976
GB46902,GB46902	1.048780488
GB42529	1.0
GB43913	1.05
GB48913,GB53801	2.175
GB54830	1.025
GB43427	1.0243902440000001
GB46656	1.05
GB43991,GB43991	1.075
GB45878	1.028571429
GB54311	1.048780488
GB45814	1.0
GB41841	1.0
GB41029	1.0243902440000001
GB46789	1.0
GB53427	1.315789474
GB44083	1.12195122
GB53437	1.0
GB48671	1.0
GB51603	1.0
GB46345	1.0
GB51562	1.028571429
GB47769	1.027027027
GB49633	1.0
GB50193	1.025
GB51034	1.027027027
GB47400	1.0
GB45110	1.0
GB44046	1.025
GB54650	1.025
GB51955	1.1
GB50194	1.0
GB48620	1.0
GB49264	1.0
GB50874	1.0243902440000001
GB47817	1.027027027
GB55464	1.097560976
GB46066	1.0243902440000001
GB40312	1.0
GB43739	1.48
GB50458	1.0
GB48316	1.0
GB42036	1.0
GB41368	1.029411765
GB48935	1.0
GB50944	1.0243902440000001
GB53603	1.052631579
GB42541,GB45092	1.8536585369999998
GB50657	1.0
GB43905	1.0
GB49356	1.341463415
GB46681	1.170731707
GB40085	1.0
GB43230	1.0
GB40142	1.0243902440000001
GB55102	1.0
GB50411	1.0555555559999998
GB50301	1.0
GB48419	1.0
GB45884	1.05
GB46040	1.0
GB50243	1.085714286
GB51802,GB47843	2.075
GB41800	1.0
GB51759	1.282051282
GB46059	1.0
GB45544	1.0
GB54044	1.0
GB50629	1.0243902440000001
GB47588	1.075
GB45221	1.0731707320000001
GB50454	1.0
GB45368	1.0
GB49413	1.0731707320000001
GB52927	1.0
GB40483	1.0
GB50196	1.048780488
GB42904	1.027777778
GB51114	1.078947368
GB50214	1.0243902440000001
GB48440	1.0
GB53225	1.0
GB42645	1.025
GB41179	1.0
GB43949	1.026315789
GB44580	1.0
GB52879	1.096774194
GB48409	1.0
GB40138,GB40136,GB40137	2.75
GB49928	1.0
GB45850	1.0
GB44495	1.0
GB40934	1.0243902440000001
GB47318,GB47354,GB47354,GB45988	1.9756097559999999
GB44229	1.0
GB45749	1.0
GB44842,GB44842,GB44842	1.048780488
GB50164	1.4166666669999999
GB54435	1.0
GB46749,GB42434	1.6
GB43628	1.026315789
GB47890	1.0
GB46145	1.0
GB42776	1.0243902440000001
GB47187	1.028571429
GB49039	1.0
GB50966	1.0
GB55010	1.0
GB46577	1.033333333
GB45250,GB45250	1.048780488
GB55513	1.0731707320000001
GB52438	1.0243902440000001
GB55849	1.0
GB41439	1.0
GB40154	1.0
GB55496	1.0
GB42385	1.05
GB55016	1.0
GB52370,GB52365,GB52373,GB52367,GB52371,GB52369,GB52375,GB52364,GB52374,GB52373,GB52368,GB52363	3.28
GB55774	1.071428571
GB48772	1.0243902440000001
GB48876	1.0
GB44442	1.043478261
GB54166	1.12195122
GB40701	1.048780488
GB44014	1.1
GB49653	1.048780488
GB53303	1.0243902440000001
GB46987	1.027777778
GB51271	1.0
GB42206	1.0
GB51672	1.0
GB48603	1.0
GB53637	1.0
GB49329	1.05
GB50925	1.025
GB46569	1.0
GB48482	1.0243902440000001
GB54371	1.025641026
GB45077	1.0
GB54141,GB42128	1.048780488
GB43507	1.0243902440000001
GB54999	1.05
GB43133,GB43133	1.026315789
GB42654	1.0
GB49389	1.153846154
GB41889	1.12195122
GB47941	1.0
GB44976	1.0
GB43728,GB43713,GB43727	2.9
GB49411	1.0
GB54294	1.0
GB46673	1.0
GB41346	1.0
GB50970	1.05
GB54250	1.0
GB50322	1.0
GB52553	1.0
GB46378	1.0731707320000001
GB50534	1.0243902440000001
GB50965	1.0
GB40735	1.048780488
GB42748	1.0
GB41485	1.0
GB43800	1.333333333
GB51783,GB51782,GB51783	1.076923077
GB53656	1.0
GB54208	1.081081081
GB49623	1.0
GB43026,GB43024,GB43026,GB43024,GB43023,GB46324	17.48717949
GB41184	1.035714286
GB51806	1.0243902440000001
GB48133	1.0
GB53971	1.0243902440000001
GB49974	1.2682926829999999
GB49788	1.0
GB42527	1.135135135
GB49605	1.0
GB52917	1.0
GB51772	1.0
GB49307	1.0243902440000001
GB53667	1.0
GB52530	1.0243902440000001
GB50377	1.0
GB50934	1.0
GB53613	1.0
GB53105	1.035714286
GB46365	1.166666667
GB44768	1.075
GB47162	1.025
GB40734	1.0
GB50875	1.0
GB41881	1.0
GB50531	1.0
GB51849	1.0
GB40397	1.075
GB46247	1.075
GB49311	1.0
GB43825	1.0243902440000001
GB44773	1.0
GB46420	1.097560976
GB55994	1.0
GB49048	1.0
GB52154	1.025
GB52246	1.0
GB42719	1.0
GB44426	1.027777778
GB52151	1.0
GB51727	1.027777778
GB41419	1.153846154
GB41189	1.0
GB48955	1.0731707320000001
GB51122	1.051282051
GB44167	1.0
GB51661,GB51661	1.025641026
GB50763	1.0
GB41674	1.0243902440000001
GB55939	1.0
GB46537	1.05
GB50239	1.275
GB41300	1.0
GB53131	1.0
GB49751	1.0
GB54506	1.052631579
GB40519	1.0243902440000001
GB51413	1.0
GB46038	1.0
GB46426	1.03125
GB40779	1.0
GB41154	1.0
GB48086	1.025
GB46174	1.0
GB50014	1.102564103
GB41912	1.076923077
GB48307	1.0
GB50902	1.0
GB55421	1.0
GB50057	1.025
GB53672	1.0
GB54611	1.0
GB47303	1.725
GB55840	1.0243902440000001
GB53138	1.0243902440000001
GB51043	1.0
GB47161	1.0
GB42810	1.0
GB51236,GB51238	1.325
GB54316,GB54316	1.05
GB54890	1.0
GB52504,GB51681	1.731707317
GB53500	1.034482759
GB50587	1.0
GB50953	1.0
GB54941	1.736842105
GB55611	1.03125
GB54331	1.025641026
GB54693	1.0
GB48776	1.0
GB49924	1.025
GB44103	1.048780488
GB41715	1.0
GB45397	1.12195122
GB47570	1.0
GB42466	1.028571429
GB46369	1.0243902440000001
GB41135	1.175
GB54916	1.05
GB53179	1.0
GB50744	1.048780488
GB49901	1.0
GB51709	1.0
GB50053	2.090909091
GB48017	1.0
GB48703,GB48704,GB48703,GB48703,GB44714,GB42589,GB48703,GB44714,GB46559	3.034482759
GB50269	1.0
GB42469	1.076923077
GB48578	1.026315789
GB45757	1.0243902440000001
GB54135,GB54136	1.097560976
GB55330,GB49708	2.15
GB40562	1.0
GB45866	1.0
GB52982	1.0
GB40754,GB40754	1.076923077
GB51383	1.4
GB54212	1.0
GB42170	1.1578947370000001
GB47030	1.0243902440000001
GB53705	1.0
GB54547	1.0
GB51756	1.0
GB54179	1.0625
GB55185	1.0
GB52415,GB52414,GB52416,GB52414,GB52413,GB52416,GB52416,GB52415	3.4444444439999997
GB52804	1.075
GB47929,GB47929	1.0243902440000001
GB50010	1.026315789
GB49439	1.0
GB51247	1.025641026
GB50272	1.025641026
GB44540	1.0
GB46112	1.025
GB52727	1.0
GB50623	1.025
GB54546	1.05
GB48005	1.2682926829999999
GB48898,GB48899,GB48897,GB52653,GB46095,GB46096,GB46096	2.292682927
GB48857	1.0
GB52995	1.025641026
GB44977	1.0
GB52343	1.0
GB41691	1.0
GB47720	1.0909090909999999
GB54605	1.0
GB43813	1.066666667
GB43702	1.0555555559999998
GB50087	1.0
GB55946	1.0555555559999998
GB42917	1.0
GB50984	1.0243902440000001
GB50347	1.0
GB55046	1.076923077
GB45887,GB46235	1.029411765
GB45820	1.0
GB46926	1.0
GB52354	1.0243902440000001
GB51085	1.057142857
GB45582	1.341463415
GB43175	1.0243902440000001
GB42377	1.0
GB42072	1.075
GB54687	1.0243902440000001
GB41626	1.0
GB55898	1.0
GB44671	1.0
GB55638	1.0
GB50510	1.0
GB40748	1.1
GB43814	1.027777778
GB49770	1.052631579
GB43092	1.0
GB49807	1.0
GB47885	1.0606060609999999
GB43706	1.0243902440000001
GB46767	1.365853659
GB42693	1.0731707320000001
GB49116	1.0
GB45451	1.025641026
GB49339	1.282051282
GB49331	1.0
GB55241	1.166666667
GB55160	1.0
GB42192	1.0
GB45514	1.0
GB49955	1.048780488
GB48664	1.447368421
GB53373	1.0
GB43621	1.0
GB50887	1.0
GB47515	1.048780488
GB41301	1.0
GB55408	1.03125
GB53080	1.0
GB50242	1.0
GB52761	1.0
GB48080	1.05
GB41207	1.0
GB46337	1.0
GB51231	1.0
GB46471	1.195121951
GB44129	1.0
GB50995	1.0
GB50298	1.0
GB40806	1.820512821
GB46606	1.0243902440000001
GB52560	1.0
GB52792	1.0243902440000001
GB43389	1.0
GB47668	1.0
GB46500	1.12195122
GB51654	1.0
GB46547	1.0
GB40416	1.05
GB41471	1.025641026
GB44732	1.0
GB54279	1.0
GB47328	1.048780488
GB41901	1.0
GB54215	1.0
GB42303	1.0
GB40830,GB40830	1.0731707320000001
GB50933	1.0
GB42785	1.0
GB49868,GB49919	1.864864865
GB41047	1.0
GB46646	1.0731707320000001
GB48412	1.052631579
GB40596	1.025
GB55626	1.0
GB52646	1.076923077
GB45886	1.0
GB47658	1.025641026
GB41591	1.05
GB52946	1.0
GB43546	1.0
GB44109	1.15
GB40239	1.025
GB42350	1.0
GB49019	1.048780488
GB43755	1.0
GB45688	1.0
GB40831,GB40831	2.789473684
GB40496	1.0
GB53407	1.025
GB43904	1.081081081
GB42112	1.052631579
GB47046	1.0
GB54259	1.0243902440000001
GB45504	1.0
GB49897	1.0243902440000001
GB42829	1.87804878
GB48143	1.0731707320000001
GB55667	1.0243902440000001
GB50312	1.0
GB49402	1.0
GB53940,GB53940	1.1578947370000001
GB45775	1.0
GB53335	1.0
GB53803	1.03030303
GB48195	1.333333333
GB40019	1.025641026
GB54187	1.025
GB49384	1.048780488
GB45709	1.054054054
GB43868	1.0
GB53965	1.0
GB52721	1.0
GB55596	1.0731707320000001
GB50042	1.0
GB51129	1.025641026
GB47455,GB52437	1.615384615
GB48486,GB45532	1.052631579
GB50013	1.0
GB52693	1.105263158
GB54808,GB40047	1.282051282
GB50427	1.0
GB51556	1.0243902440000001
GB47324	1.026315789
GB52040	1.0
GB55798	1.025641026
GB40358	1.0243902440000001
GB43564	1.0
